,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,694000.000,1306000.000,1639000.000,1982000.000,1913000.000,2135000.000,1995000.000,2482000.000,2810000.000,2721000.000,3252000.000,2382000.000,2435000.000,2839000.000,2719000.000,3500000.000,2419000.000,3217000.000,3940000.000,4458000.000,4520000.000,4944000.000,3509000.000
AccountsReceivableNetCurrent,59738000.000,50870000.000,46520000.000,53175000.000,63433000.000,71018000.000,63921000.000,70292000.000,80852000.000,98717000.000,85586000.000,95956000.000,104008000.000,129761000.000,102627000.000,130376000.000,137862000.000,90529000.000,163831000.000,177927000.000,140074000.000,126484000.000,139277000.000
AccruedIncomeTaxesCurrent,498000.000,1517000.000,,,193000.000,2969000.000,272000.000,0.000,0.000,0.000,1236000.000,0.000,2322000.000,0.000,0.000,,,0.000,,71000.000,4797000.000,3041000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11675000.000,,,,13660000.000,,,,16142000.000,,,18060000.000,,,,19335000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-30000.000,-126000.000,-34000.000,7000.000,9000.000,-10000.000,23000.000,19000.000,-24000.000,-16000.000,-26000.000,-37000.000,-50000.000,-18000.000,-23000.000,21000.000,4000.000,-31000.000,3000.000,23000.000,27000.000,-3000.000,-23000.000
AdditionalPaidInCapital,24452000.000,21690000.000,20943000.000,0.000,316000.000,595000.000,913000.000,1580000.000,3666000.000,5456000.000,5781000.000,6203000.000,5798000.000,5605000.000,4410000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,5165000.000,6173000.000,6964000.000,7620000.000,8301000.000,8749000.000,9638000.000,10549000.000
AllowanceForDoubtfulAccountsReceivable,,,,,366000.000,363000.000,381000.000,383000.000,362000.000,427000.000,242000.000,264000.000,313000.000,313000.000,291000.000,241000.000,222000.000,268000.000,261000.000,258000.000,195000.000,78000.000,78000.000
Assets,219485000.000,218097000.000,223097000.000,215922000.000,221967000.000,211772000.000,228861000.000,248866000.000,261329000.000,304353000.000,313322000.000,332619000.000,337958000.000,406234000.000,448528000.000,490104000.000,491363000.000,496777000.000,565645000.000,576721000.000,579805000.000,597760000.000,597417000.000
AssetsCurrent,130509000.000,129062000.000,128957000.000,123264000.000,126308000.000,119685000.000,139418000.000,156667000.000,175512000.000,216670000.000,210885000.000,208390000.000,198137000.000,251254000.000,178929000.000,215791000.000,219859000.000,227009000.000,278302000.000,252446000.000,244375000.000,260625000.000,219665000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,298683000.000,,321122000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,42000.000,,-39000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,8735000.000,9559000.000,4403000.000,5903000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,,,,0.000,,,1013000.000,5675000.000,973000.000
