,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,321082.000,407284.000,437077.000,513823.000,481505.000,1150116.000,750754.000,1067435.000,780890.000,669166.000,642573.000,951965.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,89511.000,168586.000,388031.000,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,25000.000,25000.000,91970.000,,,,,,,,,,,,
AccountsReceivableNetCurrent,51854.000,29970.000,99679.000,75245.000,133258.000,155703.000,341053.000,259459.000,119052.000,23617.000,108143.000,48392.000,4158.000,27556.000,72390.000
AccountsReceivableRelatedParties,,,,29517.000,13196.000,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,0.000,29517.000,13196.000,25321.000,23771.000,23771.000,99536.000,79564.000,97493.000,41513.000,14594.000,6243.000,243.000
AccruedRoyaltiesCurrent,51068.000,48020.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,293001.000,299873.000,310669.000
AdditionalPaidInCapitalCommonStock,-237338.000,66799.000,679946.000,8283103.000,8313299.000,8115477.000,8115477.000,8299629.000,8301499.000,8330823.000,8479071.000,8506218.000,8506218.000,8506218.000,8506218.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,199813.000,,,267790.000,,,
AssetRetirementObligation,,,,,69316.000,,,,112727.000,,,193362.000,,,
AssetRetirementObligationsNoncurrent,15970.000,16228.000,58193.000,61283.000,69316.000,70316.000,69120.000,53671.000,112727.000,112786.000,118786.000,193362.000,196362.000,199362.000,202362.000
Assets,620726.000,582694.000,2441384.000,2086774.000,2035535.000,2239587.000,2255128.000,2133173.000,1915321.000,1211287.000,934806.000,866441.000,724805.000,539474.000,267447.000
AssetsCurrent,248182.000,211625.000,1096296.000,723505.000,719238.000,941654.000,995634.000,907497.000,775886.000,543433.000,563278.000,448061.000,316968.000,223107.000,182447.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,,,236614.000,,,282458.720,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,295418.000,295418.000,794630.000,847155.000,261975.000,261975.000,261975.000,261975.000,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,,,1376049.000,,,700839.000,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,,,1139435.000,,,418380.000,,,
CapitalizedCostsProvedProperties,,,,,,,,,1376049.000,,,700839.000,,,
CashAndCashEquivalentsAtCarryingValue,114697.000,121967.000,798452.000,610349.000,572784.000,760630.000,630810.000,624267.000,557298.000,440252.000,357642.000,358156.000,298216.000,189308.000,109814.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,1.000,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,2800000.000,2800000.000,,,,2800000.000,,,2800000.000,,,
ClassOfWarrantOrRightOutstanding,,,,,2800000.000,,,,2800000.000,,,2800000.000,,,
ClassOfWarrantOrRightUnissued,,,,,2800000.000,,,,2800000.000,,,2800000.000,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,2800000.000,2800000.000,,,,2800000.000,,,2800000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,750000000.000,100000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,47250000.000,47250000.000,47250000.000,47250000.000,50339543.000,50339542.000,50339542.000,53842830.000,86875192.000,97418381.000,260251261.000,86875192.000,321867909.000,321867909.000,321867909.000
CommonStockSharesOutstanding,43950000.000,43950000.000,44000000.000,50034043.000,,50339542.000,50339542.000,53842830.000,86875192.000,97418381.000,260251261.000,50339542.000,321867909.000,321867909.000,321867909.000
CommonStockValue,43950.000,43950.000,44000.000,50035.000,50339.000,50340.000,50339.000,53843.000,86876.000,97418.000,260251.000,321868.000,321868.000,321868.000,321868.000
ConvertibleLongTermNotesPayable,509985.000,542895.000,661890.000,0.000,,112390.000,240853.000,224409.000,131027.000,178504.000,15561.000,,,,
DebtInstrumentUnamortizedDiscount,,,1923110.000,0.000,,46110.000,32397.000,,26758.000,64811.000,0.000,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,-615000.000,-615000.000,,,,,,,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,17500.000,7500.000,7500.000,7500.000,7500.000,7500.000,7500.000
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,728124.000,,,106212.000,,,
DeferredTaxAssetsGross,,,,,,,,,-522374.000,,,-733461.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,264635.000,,,,-2004723.000,,,836234.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,-1536395.000,,,2157239.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,426782.000,,,109178.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,91760.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-522374.000,,,-733461.000,,,
DerivativeFairValueOfDerivativeLiability,,,,,1319186.000,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,,223302.000,177917.000,236988.000,139508.000,187085.000,42369.000,,,,
DerivativeLiabilitiesNoncurrent,,,400000.000,615000.000,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,20000.000,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,2200713.000,1318777.000,5212467.000,0.000,,,,,,,,,,,
