,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-11-30
AccountsPayableCurrent,17648.000,14881.000,12708.000,12182.000,5584.000,5462.000,12728.000,11573.000,11175.000
AccountsPayableRelatedPartiesCurrent,10575.000,0.000,2275.000,7050.000,17050.000,17050.000,17850.000,19350.000,0.000
AccruedLiabilitiesCurrent,4300.000,3300.000,1500.000,0.000,0.000,,,,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-1081.000,-1146.000,-1210.000,-1274.000,
AdditionalPaidInCapital,219636.000,279918.000,279918.000,280193.000,280193.000,280193.000,280193.000,280193.000,306898.000
Assets,1063.000,6909.000,355.000,306.000,2437.000,1430.000,1624.000,1018.000,1246.000
AssetsCurrent,598.000,6509.000,19.000,99.000,2230.000,1288.000,1546.000,1004.000,1246.000
CashAndCashEquivalentsAtCarryingValue,598.000,6509.000,19.000,99.000,1230.000,288.000,546.000,4.000,246.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,1973880.000,2299880.000,2299880.000,2299880.000,2299880.000,2299880.000,2299880.000,2299880.000,2844880.000
CommonStockValue,1974.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2300.000,2845.000
DeferredTaxAssetsNet,,,,,111467.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,327847.000,,,,
Liabilities,98903.000,45373.000,42381.000,45908.000,47791.000,48232.000,56947.000,56533.000,41387.000
LiabilitiesAndStockholdersEquity,1063.000,6909.000,355.000,306.000,2437.000,1430.000,1624.000,1018.000,1246.000
LiabilitiesCurrent,70123.000,18181.000,16483.000,19232.000,47791.000,48232.000,56947.000,56533.000,41387.000
LiabilitiesNoncurrent,28780.000,27192.000,25898.000,26676.000,0.000,,,,
NotesPayableCurrent,,,,,,,,,3000.000
OtherAssets,0.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,0.000,,,,,,,,
PrepaidExpenseCurrent,,,,,1000.000,1000.000,1000.000,1000.000,1000.000
PropertyPlantAndEquipmentGross,1288.000,1288.000,1288.000,1288.000,1288.000,1288.000,1288.000,1288.000,
PropertyPlantAndEquipmentNet,465.000,400.000,336.000,207.000,207.000,142.000,78.000,14.000,
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,823.000,888.000,952.000,1081.000,1081.000,1146.000,1210.000,1274.000,
RetainedEarningsAccumulatedDeficit,-319450.000,-320682.000,-324244.000,-328095.000,-327847.000,-329295.000,-337816.000,-338008.000,-349884.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,930000.000,,930000.000,930000.000,930000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,70000.000,70000.000,70000.000,70000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.250,0.250,0.250,0.250,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.250,0.250,0.250,0.250,
StockholdersEquity,-97840.000,-38464.000,-42026.000,-45602.000,-45354.000,-46802.000,-55323.000,-55515.000,-40141.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-97840.000,-38464.000,-42026.000,-45602.000,-45354.000,-46802.000,-55323.000,-55515.000,-40141.000
ValuationAllowanceAmount,,,,,111467.000,,,,
