,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsNotesAndLoansReceivableNetCurrent,111364000.000,117204000.000,117292000.000,130744000.000,128123000.000,135795000.000,137369000.000,140218000.000,149146000.000,165700000.000,184637000.000,189107000.000,195146000.000,205172000.000,199988000.000,198128000.000,211412000.000,205048000.000,209626000.000,214854000.000,236412000.000,255776000.000,265533000.000,271276000.000,281113000.000,338368000.000
AccountsPayableCurrent,12029000.000,9680000.000,10025000.000,10650000.000,21962000.000,20860000.000,25677000.000,22810000.000,30641000.000,31238000.000,36647000.000,43682000.000,47985000.000,47278000.000,48353000.000,43554000.000,42644000.000,35635000.000,37982000.000,41472000.000,39773000.000,44863000.000,39529000.000,42912000.000,47952000.000,69204000.000
AccruedIncomeTaxesCurrent,680000.000,187000.000,,,2655000.000,3335000.000,3196000.000,1906000.000,0.000,4479000.000,6270000.000,1878000.000,0.000,5381000.000,656000.000,0.000,6179000.000,11601000.000,,3212000.000,0.000,9203000.000,9332000.000,7686000.000,8403000.000,12471000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,,10464000.000,4394000.000,4326000.000,2284000.000,1322000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15869000.000,16209000.000,16534000.000,16913000.000,17338000.000,17857000.000,17869000.000,18477000.000,18907000.000,19427000.000,20199000.000,20699000.000,21377000.000,22299000.000,23197000.000,23584000.000,24411000.000,16360000.000,16893000.000,18021000.000,18451000.000,19206000.000,19827000.000,20564000.000,21144000.000,21779000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12000.000,297000.000,373000.000,343000.000,170000.000,153000.000,171000.000,127000.000,150000.000,44000.000,43000.000,49000.000,50000.000,56000.000,52000.000,25000.000,28000.000,8000.000,206000.000,543000.000,1098000.000,1676000.000,1308000.000,-319000.000,160000.000,762000.000
AdditionalPaidInCapitalCommonStock,102416000.000,103257000.000,104924000.000,105727000.000,109849000.000,111795000.000,111318000.000,113495000.000,120104000.000,122148000.000,165575000.000,168329000.000,174074000.000,180441000.000,182031000.000,186022000.000,192068000.000,194416000.000,196333000.000,199294000.000,209450000.000,213233000.000,215531000.000,217664000.000,226075000.000,236275000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4008000.000,4321000.000,4758000.000,4506000.000,5088000.000,5041000.000,3939000.000,3970000.000,3464000.000,3671000.000,3564000.000,3919000.000,3981000.000,4794000.000,6815000.000,6136000.000,4352000.000,5086000.000,5316000.000,4608000.000,4577000.000,5363000.000,6376000.000,6911000.000,7698000.000,7895000.000
AllowanceForNotesReceivable,,,,1066000.000,,,,,,,,,,,,,,,,,,,,,,
Assets,274311000.000,278889000.000,273315000.000,289695000.000,294962000.000,312424000.000,312836000.000,331183000.000,332376000.000,355410000.000,400214000.000,425342000.000,441139000.000,441217000.000,442206000.000,469579000.000,462251000.000,486734000.000,474798000.000,480949000.000,503095000.000,522549000.000,536823000.000,528446000.000,565108000.000,615746000.000
