,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1110000.000,-1551000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,149000.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-28667000.000,40865000.000
AdvertisingExpense,1117000.000,684000.000
AmortizationOfIntangibleAssets,300000.000,356000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,262000.000,90000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,895000.000,3825000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,633000.000,3735000.000
BankOwnedLifeInsuranceIncome,541000.000,750000.000
BusinessCombinationAcquisitionRelatedCosts,849000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,9423000.000,3673000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,97000.000,146000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAdditions,478000.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,148000.000,
CommonStockDividendsPerShareDeclared,0.200,0.220
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,6196000.000,5817000.000
CurrentIncomeTaxExpenseBenefit,2474000.000,1978000.000
DeferredIncomeTaxExpenseBenefit,-203000.000,235000.000
Depreciation,890000.000,976000.000
DepreciationDepletionAndAmortization,,976000.000
DividendsCommonStock,1489000.000,1711000.000
DividendsCommonStockCash,1489000.000,1711000.000
EarningsPerShareBasic,0.880,1.180
EarningsPerShareDiluted,0.860,1.160
EffectiveIncomeTaxRateContinuingOperations,,0.210
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.050
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.040
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,0.090
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,4772000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,478000.000
FederalDepositInsuranceCorporationPremiumExpense,383000.000,438000.000
FeesAndCommissionsDepositorAccounts,958000.000,1239000.000
FinancingReceivableAllowanceForCreditLossesRecovery,781000.000,436000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,41000.000,145000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,0.000,
GainLossOnSaleOfMortgageLoans,10999000.000,6317000.000
GainLossOnSaleOfSecuritiesNet,-388000.000,36000.000
GainsLossesOnSalesOfOtherRealEstate,6000.000,301000.000
ImpairedFinancingReceivableAverageRecordedInvestment,14124000.000,19704000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,853000.000,848000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8253000.000,10110000.000
IncomeTaxExpenseBenefit,2271000.000,2213000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,2806000.000,3437000.000
IncomeTaxReconciliationNondeductibleExpenseLifeInsurance,2000.000,7000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,22000.000,18000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,478000.000
IncomeTaxReconciliationOtherAdjustments,-3000.000,46000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,348000.000,404000.000
IncomeTaxReconciliationTaxExemptIncome,569000.000,923000.000
IncomeTaxesPaidNet,4232000.000,3091000.000
IncreaseDecreaseInAccruedInterestReceivableNet,465000.000,690000.000
IncreaseDecreaseInDeposits,57848000.000,123826000.000
IncreaseDecreaseInFederalFundsPurchased,6651000.000,-3671000.000
IncreaseDecreaseInInterestPayableNet,,52000.000
IncreaseDecreaseInOtherOperatingAssets,1357000.000,6580000.000
IncreaseDecreaseInOtherOperatingLiabilities,,1501000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,149636.000,104500.000
InformationTechnologyAndDataProcessing,2479000.000,2486000.000
InterestAndDividendIncomeOperating,29888000.000,36015000.000
InterestAndFeeIncomeLoansAndLeases,27540000.000,31905000.000
InterestAndFeeIncomeLoansHeldForSaleMortgages,,773000.000
InterestExpense,2718000.000,3363000.000
