,2011-01-29,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,767455000.000,742600000.000,709143000.000,759708000.000,761717000.000,830044000.000,885892000.000,886629000.000,807534000.000,859595000.000,938059000.000,908797000.000,779455000.000,930576000.000,967915000.000,1131717000.000,1000700000.000,1128808000.000,1044875000.000,1053013000.000,945559000.000,1056257000.000,1125836000.000,1149136000.000,1021735000.000,1178029000.000
AccruedIncomeTaxesCurrent,57661000.000,89340000.000,,1628000.000,31129000.000,107715000.000,13559000.000,0.000,53504000.000,110829000.000,0.000,0.000,18349000.000,121683000.000,7170000.000,0.000,17202000.000,108314000.000,0.000,0.000,0.000,110702000.000,,,16153000.000,131710000.000
AccruedLiabilitiesCurrent,292174000.000,265586000.000,270636000.000,290498000.000,304654000.000,284108000.000,315748000.000,352484000.000,320415000.000,328690000.000,342851000.000,349894000.000,359929000.000,352559000.000,367451000.000,395126000.000,385325000.000,389804000.000,405629000.000,417156000.000,376522000.000,382107000.000,397150000.000,439570000.000,398126000.000,418846000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1169612000.000,1198071000.000,1230071000.000,1260601000.000,1294145000.000,1326313000.000,1361877000.000,1405702000.000,1422327000.000,1461730000.000,1509004000.000,1557389000.000,1606264000.000,1605861000.000,1651720000.000,1705500000.000,1760346000.000,1812385000.000,1870339000.000,1932448000.000,1997003000.000,2051120000.000,2121845000.000,2192166000.000,2263206000.000,2330666000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,488000.000,485000.000,571000.000,535000.000,635000.000,626000.000,652000.000,644000.000,585000.000,586000.000,439000.000,436000.000,389000.000,356000.000,342000.000,324000.000,330000.000,248000.000,223000.000,213000.000,182000.000,170000.000,159000.000,124000.000,91000.000,75000.000
AdditionalPaidInCapitalCommonStock,740726000.000,759048000.000,767907000.000,777425000.000,788895000.000,826388000.000,839259000.000,854703000.000,866519000.000,897789000.000,910522000.000,926823000.000,935591000.000,970187000.000,980850000.000,1003776000.000,1015681000.000,1068554000.000,1080108000.000,1095568000.000,1122329000.000,1159933000.000,1179373000.000,1199922000.000,1215715000.000,1234828000.000
Assets,3116204000.000,3101994000.000,3055275000.000,3181944000.000,3301209000.000,3457486000.000,3560163000.000,3647937000.000,3670561000.000,3842761000.000,3908485000.000,3946723000.000,3896797000.000,4151594000.000,4167832000.000,4669242000.000,4703134000.000,4936049000.000,4824304000.000,4903771000.000,4869119000.000,5114177000.000,5194234000.000,5349887000.000,5309351000.000,5552975000.000
AssetsCurrent,2043239000.000,1997241000.000,1869862000.000,1958100000.000,1924371000.000,2058985000.000,2117992000.000,2150870000.000,2031427000.000,2153196000.000,2098477000.000,2050089000.000,1867159000.000,2063022000.000,2023865000.000,2302493000.000,2262790000.000,2486366000.000,2370033000.000,2434590000.000,2372195000.000,2629123000.000,2713680000.000,2875376000.000,2813049000.000,3064735000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,6930000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,6443000.000,6438000.000,,,,,,,,,,,,,,,,,,,,,,,,
