,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,4166000.000,3355000.000,3952000.000
AccountsPayableCurrent,,2473000.000,
AdditionalPaidInCapital,63520000.000,64736000.000,69634000.000
Assets,39952000.000,35978000.000,33209000.000
AssetsCurrent,39952000.000,35978000.000,33209000.000
CashAndCashEquivalentsAtCarryingValue,39354000.000,35086000.000,32298000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,17045876.000,17426876.000,18218575.000
CommonStockSharesOutstanding,17045876.000,17426876.000,18218575.000
CommonStockSharesSubscribedButUnissued,0.000,721699.000,0.000
CommonStockSharesSubscriptions,0.000,3919000.000,0.000
CommonStockValue,2000.000,2000.000,2000.000
DebtInstrumentUnamortizedDiscount,0.000,0.000,
DeferredTaxAssetsGross,,12397000.000,
DeferredTaxAssetsNet,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,5148000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,733000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,1624000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,25000.000,
DeferredTaxAssetsValuationAllowance,,12397000.000,
DueFromOtherRelatedPartiesCurrent,,,693000.000
DueToRelatedPartiesCurrent,293000.000,318000.000,356000.000
EmployeeRelatedLiabilitiesCurrent,,291000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,4500000.000,4300000.000,4200000.000
Liabilities,4459000.000,3673000.000,4308000.000
LiabilitiesAndStockholdersEquity,39952000.000,35978000.000,33209000.000
LiabilitiesCurrent,4459000.000,3673000.000,4308000.000
LongTermNotesPayable,0.000,0.000,
OtherAccruedLiabilitiesCurrent,,213000.000,
OtherAssetsCurrent,574000.000,821000.000,
OtherLiabilitiesCurrent,,378000.000,
PrepaidExpenseAndOtherAssetsCurrent,24000.000,71000.000,218000.000
RetainedEarningsAccumulatedDeficit,-28030000.000,-36353000.000,-40736000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,60000.000,60000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,5.430,5.430
StockholdersEquity,35493000.000,32305000.000,28901000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,35493000.000,32305000.000,28901000.000
