,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,4625000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,12663000.000,,,,9613000.000,,,,17878000.000,,,,28885000.000,,,,28830000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,1834000.000,,,,12332000.000,,,,24145000.000,,,,16838000.000,,,,14534000.000,,,,
AllocatedShareBasedCompensationExpense,20161000.000,23007000.000,22885000.000,22535000.000,21466000.000,20441000.000,23351000.000,20367000.000,12663000.000,11820000.000,14365000.000,14157000.000,9613000.000,16552000.000,17332000.000,16137000.000,18911000.000,25949000.000,27009000.000,33581000.000,31185000.000,27764000.000,23661000.000,22210000.000,33975000.000
AmortizationOfIntangibleAssets,2457000.000,2200000.000,4538000.000,12862000.000,7041000.000,5805000.000,5212000.000,17713000.000,14078000.000,18137000.000,13032000.000,14596000.000,11979000.000,13406000.000,16451000.000,16090000.000,12555000.000,14411000.000,12338000.000,100648000.000,13820000.000,36975000.000,14267000.000,14364000.000,9161000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,,,,,,,,,,634000.000,3615000.000,-3617000.000,2508000.000,5437000.000,-3782000.000,-145000.000,-26000.000,2000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,698000.000,317000.000,,1764000.000,-105000.000,217000.000,1450000.000,147000.000,,,,,,,,,,,,14700000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,1022000.000,387000.000,,1783000.000,15000.000,241000.000,2036000.000,0.000,0.000,17977000.000,17715000.000,,2299000.000,1063000.000,,,5000.000,17000.000,,0.000,3125000.000,412000.000,19000.000,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,215139000.000,128287000.000,,26401000.000,21376000.000,40570000.000,117597000.000,12500000.000,2000.000,41976000.000,27682000.000,0.000,3462000.000,1114000.000,20647000.000,6050000.000,8563000.000,178315000.000,26048000.000,10000000.000,44216000.000,52110000.000,173159000.000,75350000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,0.000,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
