,2011-12-31,2012-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,10466.000,-14451.000
ComprehensiveIncomeNetOfTax,,409384.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-281623.000,
DividendsPreferredStock,27856.000,
DividendsPreferredStockStock,,24822.000
EarningsPerShareBasic,-0.010,0.010
GainLossOnSaleOfSecuritiesNet,,528.000
GeneralAndAdministrativeExpense,126737.000,133587.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,37064.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-7982.000,
IncomeTaxExpenseBenefit,-23769.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-6055.000,3964.000
IncreaseDecreaseInDeferredIncomeTaxes,24840.000,
IncreaseDecreaseInInterestAndDividendsReceivable,-110064.000,-118813.000
InterestIncomeOperating,70935.000,65391.000
InvestmentIncomeDividend,39129.000,53422.000
MarketableSecuritiesGainLoss,6205.000,528.000
MarketableSecuritiesRealizedGainLoss,6205.000,
MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,,528.000
NetCashProvidedByUsedInFinancingActivities,-58110.000,-30202.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-58110.000,-30202.000
NetCashProvidedByUsedInInvestingActivities,89889.000,26561.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,89889.000,26561.000
NetCashProvidedByUsedInOperatingActivities,-21313.000,-10810.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21313.000,-10810.000
NetIncomeLoss,15787.000,37064.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,-297410.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,372320.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,509699.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,372320.000
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,-528.000
OtherComprehensiveIncomeLossTax,121663.000,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,137379.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,510227.000
OtherIncome,-2486.000,
OtherNoncashIncome,,51310.000
OtherSalesRevenueNet,,51310.000
PaymentsForProceedsFromLoansAndLeases,-28520.000,
PaymentsForRepurchaseOfCommonStock,26822.000,5380.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,31288.000,24822.000
PaymentsToAcquireAvailableForSaleSecurities,51116.000,
PaymentsToSuppliersAndEmployees,133863.000,129623.000
ProceedsFromSaleOfAvailableForSaleSecurities,112064.000,26561.000
ProceedsFromSaleOfHeldToMaturitySecurities,421.000,0.000
RevenueOtherFinancialServices,2486.000,
Revenues,112550.000,170123.000
SalesRevenueNet,115036.000,170123.000
TreasuryStockValueAcquiredCostMethod,26822.000,5380.000
WeightedAverageNumberOfSharesOutstandingBasic,,1081327.000
