,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-01-31,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,673000000.000,701000000.000,614000000.000,445000000.000,442000000.000,438000000.000,388000000.000,372000000.000,361000000.000,419000000.000,367000000.000,408000000.000,,471000000.000,423000000.000,490000000.000,626000000.000,806000000.000,422000000.000,415000000.000,410000000.000,504000000.000,551000000.000,615000000.000,481000000.000,599000000.000
AccountsReceivableNetCurrent,4495000000.000,6628000000.000,4194000000.000,4434000000.000,4656000000.000,6377000000.000,3775000000.000,4401000000.000,4169000000.000,6049000000.000,3450000000.000,4192000000.000,,6087000000.000,3551000000.000,4326000000.000,4178000000.000,5618000000.000,3475000000.000,3956000000.000,3844000000.000,5385000000.000,3407000000.000,3690000000.000,3721000000.000,5300000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,911000000.000,571000000.000,543000000.000,,416000000.000,425000000.000,440000000.000,318000000.000,532000000.000,,,,,,,,
AccruedIncomeTaxesNoncurrent,3078000000.000,3169000000.000,3281000000.000,3383000000.000,3216000000.000,3759000000.000,3732000000.000,3906000000.000,3775000000.000,3899000000.000,3860000000.000,3950000000.000,,4184000000.000,4148000000.000,4231000000.000,4297000000.000,4386000000.000,4408000000.000,4273000000.000,4418000000.000,4908000000.000,5031000000.000,5099000000.000,5162000000.000,5681000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2238000000.000,,,,2398000000.000,,,,2703000000.000,,,,3178000000.000,,,,3609000000.000,,,,4096000000.000,,,,4979000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,30000000.000,,,,100000000.000,,,,80000000.000,,,,65000000.000,,,,124000000.000,,,,196000000.000,,,,187000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,5000000.000,,,,35000000.000,,,,20000000.000,,,,45000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,6000000.000,,,,108000000.000,,,,176000000.000,,,,153000000.000,,,,304000000.000,,,,254000000.000,,,,356000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,649000000.000,,,,251000000.000,,,,-3000000.000,,,,-81000000.000,,,,-851000000.000,,,,-778000000.000,,,,-679000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,427000000.000,542000000.000,592000000.000,292000000.000,416000000.000,112000000.000,311000000.000,222000000.000,154000000.000,-99000000.000,-344000000.000,-226000000.000,,-164000000.000,-193000000.000,-468000000.000,-764000000.000,-996000000.000,-1139000000.000,-1239000000.000,-1046000000.000,-816000000.000,-533000000.000,-1072000000.000,-931000000.000,-803000000.000
AcquiredFiniteLivedIntangibleAssetAmount,8274000000.000,7810000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AggregateIndebtedness,14750000000.000,15900000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,358000000.000,372000000.000,383000000.000,352000000.000,349000000.000,323000000.000,318000000.000,303000000.000,286000000.000,296000000.000,285000000.000,292000000.000,,306000000.000,296000000.000,272000000.000,258000000.000,285000000.000,291000000.000,301000000.000,314000000.000,327000000.000,344000000.000,317000000.000,300000000.000,319000000.000
Assets,67666000000.000,73535000000.000,73859000000.000,72910000000.000,74361000000.000,78327000000.000,76558000000.000,79657000000.000,79450000000.000,81812000000.000,86406000000.000,85238000000.000,,90344000000.000,99726000000.000,98305000000.000,98816000000.000,110903000000.000,109706000000.000,106483000000.000,104894000000.000,112180000000.000,123223000000.000,123600000000.000,125382000000.000,134991000000.000
AssetsCurrent,32459000000.000,39174000000.000,39206000000.000,38482000000.000,37538000000.000,40023000000.000,38172000000.000,41129000000.000,40686000000.000,41692000000.000,45457000000.000,44252000000.000,,48138000000.000,58194000000.000,52040000000.000,51294000000.000,63183000000.000,62122000000.000,58618000000.000,57069000000.000,64313000000.000,74451000000.000,64734000000.000,66011000000.000,74515000000.000
AssetsNoncurrent,35207000000.000,34361000000.000,34653000000.000,34428000000.000,36823000000.000,38304000000.000,38386000000.000,38528000000.000,38764000000.000,40120000000.000,40949000000.000,40986000000.000,,42206000000.000,41532000000.000,46265000000.000,47522000000.000,47720000000.000,47584000000.000,47865000000.000,47825000000.000,47867000000.000,48772000000.000,58866000000.000,59371000000.000,60476000000.000
AvailableForSaleSecuritiesCurrent,12491000000.000,12685000000.000,18498000000.000,17726000000.000,15961000000.000,15721000000.000,15940000000.000,17783000000.000,17306000000.000,17603000000.000,19440000000.000,22080000000.000,,21050000000.000,27437000000.000,28580000000.000,30076000000.000,32652000000.000,39191000000.000,34924000000.000,35184000000.000,35973000000.000,39782000000.000,39614000000.000,39604000000.000,44294000000.000
BuildingsAndImprovementsGross,,2245000000.000,,,,2351000000.000,,,,2477000000.000,,,,2582000000.000,,,,2721000000.000,,,,2754000000.000,,,,3466000000.000
CashAndCashEquivalentsAtCarryingValue,11864000000.000,16163000000.000,13162000000.000,13286000000.000,13781000000.000,14955000000.000,15667000000.000,15912000000.000,16101000000.000,14613000000.000,19664000000.000,14894000000.000,,17769000000.000,24179000000.000,16153000000.000,13701000000.000,21716000000.000,16739000000.000,17411000000.000,15583000000.000,20152000000.000,28614000000.000,18592000000.000,19748000000.000,21784000000.000
CashEquivalentsAtCarryingValue,,5702000000.000,,,,570000000.000,,,,1375000000.000,,,,3576000000.000,,,,6063000000.000,,,,5420000000.000,,,,5679000000.000
CommercialPaper,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,
CommercialPaperAtCarryingValue,,,,,14031000000.000,13954000000.000,15435000000.000,16620000000.000,15619000000.000,14043000000.000,15978000000.000,14544000000.000,,7969000000.000,12164000000.000,9775000000.000,5401000000.000,9203000000.000,10170000000.000,6351000000.000,2609000000.000,2155000000.000,8339000000.000,3757000000.000,4327000000.000,5053000000.000
CommonStockIncludingAdditionalPaidInCapital,,,16915000000.000,17245000000.000,17341000000.000,17489000000.000,17901000000.000,18015000000.000,18645000000.000,18893000000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000,11000000000.000
CommonStockSharesOutstanding,5061000000.000,5068000000.000,5051000000.000,5032000000.000,4979000000.000,4905000000.000,4831000000.000,4748000000.000,4719000000.000,4646000000.000,4569000000.000,4506000000.000,,4464000000.000,4438000000.000,4398000000.000,4373000000.000,4343000000.000,4282000000.000,4208000000.000,4156000000.000,4131000000.000,4106000000.000,4103000000.000,4115000000.000,4137000000.000
