,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndAccruedLiabilities,697036.000,744384.000,,,1032644.000,,1182104.000,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,1271460.000
AccountsPayableCurrent,,,873195.000,940951.000,1032644.000,1081452.000,,
AccountsPayableRelatedParties,,,,,,,460724.000,
AccountsPayableRelatedPartiesCurrent,523607.000,,,,,,,551903.000
AccountsReceivableNetCurrent,,,,,,,7893.000,2500.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-49813.000,,,
AdditionalPaidInCapital,26107361.000,26127275.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,26637804.000,26660755.000,26717599.000,26740210.000,26738835.000,26738835.000
Assets,118540.000,345365.000,904335.000,577103.000,473723.000,436776.000,398024.000,375818.000
AssetsCurrent,67873.000,300533.000,547923.000,153199.000,55354.000,33951.000,44809.000,35088.000
AssetsNoncurrent,,,356412.000,423904.000,418369.000,402825.000,353215.000,340730.000
CapitalizedComputerSoftwareAccumulatedAmortization,29167.000,,,,-116682.000,-116682.000,,
CapitalizedComputerSoftwareGross,,,,,116682.000,,,
CapitalizedComputerSoftwareNet,,23332.000,,,,,,
Cash,67873.000,300533.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,67873.000,300533.000,547923.000,110506.000,17951.000,-3452.000,2672.000,-767.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,469714293.000,476413525.000,474263526.000,469714296.000,469714296.000,469714296.000
CommonStockSharesOutstanding,,,469714293.000,476413525.000,474263526.000,469714296.000,395769546.000,395769546.000
CommonStockValue,423745.000,423745.000,469715.000,474264.000,474264.000,489326.000,499901.000,499901.000
DeferredTaxAssetsGross,,,,,10664311.000,,,
DeferredTaxAssetsGrossCurrent,,,,,,10741981.000,,
DeferredTaxAssetsValuationAllowance,,,,,-10664311.000,-10741981.000,,
DepositsAssetsNoncurrent,,,,,15000.000,15000.000,15000.000,15000.000
DueToOtherRelatedPartiesCurrent,,598446.000,,,276414.000,,,
DueToRelatedPartiesCurrent,,,,,276414.000,368530.000,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,21500.000,21500.000,21500.000,21500.000,,
InventoryNet,,,,42693.000,37403.000,37403.000,34244.000,33355.000
Liabilities,3942274.000,4466962.000,4729803.000,4593734.000,5108149.000,5261970.000,5491316.000,5687939.000
LiabilitiesAndStockholdersEquity,118540.000,345365.000,904335.000,577103.000,473723.000,436776.000,398024.000,375818.000
LiabilitiesCurrent,3942274.000,4466962.000,3229803.000,3093734.000,3608149.000,3761970.000,3991316.000,4187939.000
LiabilitiesNoncurrent,,,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
LinesOfCreditCurrent,,,166085.000,166085.000,166085.000,,,
LongTermNotesPayable,,,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
NotesAndLoansPayableCurrent,,,,,166085.000,,,
NotesPayable,1686614.000,2164114.000,,,,,,
NotesPayableCurrent,,,1258318.000,1101493.000,1274462.000,1463047.000,1503847.000,1533947.000
NotesPayableRelatedPartiesClassifiedCurrent,,,932205.000,,,,,
NotesPayableRelatedPartiesCurrent,1035018.000,960018.000,,885205.000,858544.000,848941.000,844641.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,830629.000
OtherAssetsNoncurrent,,,15000.000,15000.000,,,21500.000,21500.000
OtherIntangibleAssetsNet,21500.000,21500.000,,,,,,
OtherLongTermNotesPayable,,,,,1500000.000,,,
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,,,,-4634426.000,,,
PreferredStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,,
PreferredStockSharesAuthorized,,,10000000.000,10000000.000,10000000.000,10000000.000,,
PreferredStockSharesIssued,,,2150000.000,2150000.000,2150000.000,2150000.000,,
PreferredStockSharesOutstanding,,,2150000.000,2150000.000,2150000.000,2150000.000,,
PreferredStockValue,2150.000,2150.000,2150.000,2150.000,2150.000,2150.000,2150.000,2150.000
PreferredStockValueOutstanding,,,2150.000,,,,,
PropertyPlantAndEquipmentGross,,,,,431682.000,,,
PropertyPlantAndEquipmentNet,,,319912.000,387404.000,381869.000,366325.000,316715.000,304230.000
RetainedEarningsAccumulatedDeficit,-29957250.000,-30275027.000,-30484198.000,-30690981.000,-31365620.000,-31594061.000,-31871359.000,-32090188.000
SharesOutstanding,,,,,,498816010.000,,
StockholdersEquity,-3823734.000,-4121597.000,-3825468.000,,,-4825194.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3823734.000,-4121597.000,-3825468.000,-4016631.000,-4634426.000,-4825194.000,-5093292.000,-5312121.000
TreasuryStockShares,,,6371937.000,7340372.000,7340372.000,7340372.000,,
TreasuryStockValue,-399740.000,-399740.000,-450939.000,-462819.000,-462819.000,462819.000,462819.000,462819.000
