,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,50657000.000,40296000.000,21743000.000,36514000.000,57630000.000,47331000.000,16052000.000,36210000.000,53596000.000,49081000.000,18343000.000,42989000.000,66636000.000,61394000.000,32094000.000,39525000.000,46715000.000,47230000.000,21919000.000,44922000.000,60044000.000,58088000.000,25529000.000,53394000.000
AccountsReceivableNetCurrent,,,,,,,6020000.000,,,,5299000.000,,,,7781000.000,,,,7606000.000,,,,7671000.000,
AccruedIncomeTaxesCurrent,,6224000.000,5835000.000,,1257000.000,7354000.000,6957000.000,971000.000,111000.000,3768000.000,4696000.000,2324000.000,2147000.000,3762000.000,4651000.000,732000.000,1192000.000,3235000.000,4066000.000,28000.000,507000.000,4310000.000,1866000.000,67000.000
AccruedLiabilitiesCurrent,,,,,,,6355000.000,,,,7026000.000,,,,4993000.000,,,,4485000.000,,,,4189000.000,
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,4268000.000,,,,4410000.000,,,,4980000.000,,,,5328000.000,,,,5577000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,121781000.000,,,,139433000.000,,,,153634000.000,,,,169619000.000,,,,192550000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,-11000.000,-28000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,6021000.000,2616000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,163000.000,73000.000,135000.000,191000.000,-1768000.000,1840000.000,6010000.000,2588000.000,3238000.000,5131000.000,4710000.000,7011000.000,4078000.000,-1698000.000,-11278000.000,-11767000.000,-14002000.000,-13920000.000,-15247000.000,-10260000.000,-12802000.000,-14698000.000,-16488000.000,-14998000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,6411000.000,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,1900000.000,,,,,,,,,,,,2600000.000,,,,2700000.000,
Assets,343367000.000,357805000.000,362157000.000,378926000.000,418145000.000,438136000.000,409098000.000,416984000.000,450963000.000,465777000.000,443403000.000,454455000.000,496056000.000,499572000.000,493705000.000,505547000.000,457355000.000,441070000.000,414695000.000,422148000.000,432561000.000,453028000.000,426683000.000,447436000.000
AssetsCurrent,238876000.000,250448000.000,253503000.000,263797000.000,222451000.000,234422000.000,203314000.000,212543000.000,240168000.000,250028000.000,229846000.000,232884000.000,269238000.000,276015000.000,279763000.000,287995000.000,239985000.000,220680000.000,198897000.000,200613000.000,212729000.000,228257000.000,211363000.000,226055000.000
