,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,146000.000,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,500000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,146000.000,,,,,,,,
AssetImpairmentCharges,,,,1119000.000,,,,533000.000,,,,310000.000,,,,303000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,75000.000,,,,419000.000,,,,337000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-2702000.000,,,,-3534000.000,,,,435000.000,,,,-3853000.000
CashPeriodIncreaseDecrease,,,,,,,,-3500000.000,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-1574000.000,-4369000.000,,-6070000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-9962000.000,-1797000.000,-8651000.000,-1829000.000,-10999000.000,466000.000,-7753000.000,-37026000.000,-14034000.000,,,,
CostOfGoodsSold,,,,24204000.000,22168000.000,28149000.000,26933000.000,20217000.000,18773000.000,22099000.000,30239000.000,16793000.000,11023000.000,11312000.000,14719000.000,9120000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,0.120,,,,
DepreciationAndAmortization,,,,1523000.000,,,,1165000.000,,,,936000.000,645000.000,831000.000,545000.000,873000.000
DepreciationDepletionAndAmortization,,,,1523000.000,1434000.000,1301000.000,1436000.000,1165000.000,1210000.000,1444000.000,2137000.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,-1800000.000,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,-0.200,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,2078000.000,626000.000,,
EarningsPerShareBasicAndDiluted,,,,-0.810,-0.180,-0.620,-0.080,-0.840,-0.080,-0.640,-2.960,-1.140,,-1.170,,-1.260
