,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AmortizationOfDebtDiscountPremium,324508.000,530996.000,559090.000,722608.000,729777.000,822673.000,839610.000,916675.000,978167.000,994843.000,996136.000,997771.000,475743.000,283808.000,615530.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2466646.000,,,,1005981.000,,,,360661.000,,,,7079.000,,
ContractsRevenue,201779.000,178999.000,96512.000,668004.000,346912.000,-57678.000,275002.000,2154174.000,1040628.000,2296235.000,1501957.000,608070.000,1688112.000,662615.000,928723.000
CostOfGoodsAndServicesSold,331087.000,393446.000,1345313.000,748536.000,299758.000,-137474.000,261371.000,2189599.000,1390553.000,2520354.000,2742726.000,1790408.000,1576634.000,896719.000,2821384.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,9350726.000,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,4598158.000,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,0.060,,,,,,,,,,
DepreciationAndAmortization,60694.000,60803.000,62410.000,114054.000,92318.000,106924.000,106209.000,74604.000,73249.000,73417.000,72788.000,84292.000,63557.000,53628.000,52132.000
DerivativeGainLossOnDerivativeNet,,,,,,,161192.000,,1072946.000,9996457.000,-10750.000,49835.000,621581.000,-82685.000,113850.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,405539.000,488584.000,,,,,,,,,
DerivativeInstrumentsGainRecognizedInIncome,49008.000,238848.000,-2867674.000,342077.000,,,,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,-405539.000,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,0.870,-0.480,,,-0.150,-0.270
EarningsPerShareBasicAndDiluted,-0.410,-0.430,-0.980,-0.560,-0.340,-0.460,-0.390,-0.280,-0.230,,,,-1.040,,
EarningsPerShareDiluted,,,,,,,,,,0.260,-0.480,,,-0.150,-0.270
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,159697.000,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,0.527,,,,,,,,,,
GainLossOnDispositionOfAssets,0.000,0.000,0.000,0.000,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,-7789.000,,,-47056.000,-24.000
GeneralAndAdministrativeExpense,1799568.000,1767187.000,1598414.000,2223703.000,1025138.000,1234295.000,1080432.000,886641.000,821544.000,875298.000,986569.000,945843.000,1277858.000,1490689.000,1896543.000
GrossProfit,-129308.000,-214447.000,-1248801.000,-80532.000,47154.000,79796.000,13631.000,-35425.000,-349925.000,-224119.000,-1240769.000,-1182338.000,111478.000,-234104.000,-1892661.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3005025.000,-3139761.000,-7231894.000,-4043376.000,-2548894.000,-3449047.000,-2995019.000,-2224687.000,-1842560.000,7131886.000,-4045802.000,-3905681.000,-12379471.000,-2791851.000,-4930098.000
IncomeLossFromEquityMethodInvestments,-26353.000,-31728.000,-47345.000,-50816.000,-45248.000,-221257.000,-137926.000,0.000,0.000,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefit,-50.000,2030.000,25.000,50.000,0.000,5870.000,1348.000,25.000,0.000,5696.000,1503.000,0.000,0.000,1934.000,0.000
IncomeTaxesPaid,0.000,,,,0.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsReceivable,-4895.000,,,,142417.000,,,,-5392.000,,,,-562884.000,,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,27298.000,,,,-5147.000,,,,966396.000,,,,-694927.000,,
IncreaseDecreaseInCostInExcessOfBillingOnUncompletedContract,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,44152.000,,,,44152.000,,,,44152.000,,,,44152.000,,
IncreaseDecreaseInInventories,17012.000,,,,91710.000,,,,1853057.000,,,,57726.000,,
IncreaseDecreaseInNotesReceivableCurrent,-16748.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-227443.000,,,,233083.000,,,,627322.000,,,,1280782.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,139386.000,,
IncreaseDecreaseInRestrictedCash,,,,,-58745.000,,,,0.000,,,,,,
IncreaseDecreaseInSecurityDeposits,-20825.000,,,,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,,,4836924.000,0.000,,,0.000,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,85849.000,0.000,,,0.000,0.000
InducedConversionOfConvertibleDebtExpense,,,,,,,,,,,,,9350726.000,0.000,0.000
InterestExpense,118552.000,176764.000,190983.000,269655.000,272570.000,319367.000,338523.000,412396.000,474820.000,493915.000,536884.000,565617.000,397298.000,364757.000,475189.000
InterestPaid,6470.000,,,,3005.000,,,,3110.000,,,,5594.000,,
InvestmentIncomeInterest,253.000,2.000,1.000,0.000,0.000,1.000,121.000,334.000,302.000,190.000,539.000,191.000,126.000,-126.000,0.000
LossOnContractTermination,,,,,3998970.000,,,,543165.000,,,,3383725.000,,
MarketingAndAdvertisingExpense,,,42944.000,,80065.000,45228.000,41636.000,11297.000,7385.000,16061.000,7400.000,48509.000,20377.000,162.000,22194.000
NetCashProvidedByUsedInFinancingActivities,5293621.000,,,,2992131.000,,,,1444560.000,,,,1355436.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5293621.000,,,,2992131.000,,,,1444560.000,,,,1355436.000,,
NetCashProvidedByUsedInInvestingActivities,-53247.000,,,,-118945.000,,,,0.000,,,,-10832.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53247.000,,,,-118945.000,,,,0.000,,,,-10832.000,,
NetCashProvidedByUsedInOperatingActivities,-2773728.000,,,,-1867205.000,,,,-1083899.000,,,,-1337525.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2773728.000,,,,-1867205.000,,,,-1083899.000,,,,-1337525.000,,
NetIncomeLoss,-3004975.000,-3141791.000,-7231919.000,-4043426.000,-2548894.000,-3454917.000,-2996367.000,-2224712.000,-1842560.000,7126190.000,-4047305.000,-3905681.000,-12379471.000,-2793785.000,-4930098.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,3365486.000,-4047305.000,,,-2793785.000,-4930098.000
NonoperatingIncomeExpense,-418892.000,-491419.000,-3613471.000,-657399.000,-602326.000,-858682.000,-1102526.000,-932479.000,-379739.000,8507889.000,-1550995.000,-1490652.000,-9602060.000,-747088.000,-972317.000
OperatingExpenses,2456825.000,2433895.000,2369622.000,3305445.000,1993722.000,2670161.000,1906124.000,1256783.000,1112896.000,1151884.000,1254038.000,1232691.000,2888889.000,1810659.000,2065120.000
OperatingIncomeLoss,-2586133.000,-2648342.000,-3618423.000,-3385977.000,-1946568.000,-2590365.000,-1892493.000,-1292208.000,-1462821.000,-1376003.000,-2494807.000,-2415029.000,-2777411.000,-2044763.000,-3957781.000
OtherSalesRevenueNet,1260.000,9219.000,51620.000,43603.000,39730.000,16030.000,52220.000,-21160.000,0.000,0.000,25.000,22710.000,,31344.000,4576.000
PaymentsToAcquireEquityMethodInvestments,15000.000,,,,109235.000,,,,0.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,38247.000,,,,9710.000,,,,0.000,,,,10832.000,,
ProceedsFromConvertibleDebt,4825000.000,,,,3000000.000,,,,0.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,269565.000,,,,316069.000,,,,110513.000,,
ProceedsFromIssuanceOfPrivatePlacement,0.000,,,,,,,,,,,,,,
ProceedsFromIssuanceOfWarrants,,,,,1878838.000,0.000,,,,,,,,,
ProceedsFromNotesPayable,1776000.000,,,,,,,,,,,,,,
RepaymentsOfNotesPayable,1307379.000,,,,,,,,7647.000,,,,9024.000,,
ResearchAndDevelopmentExpense,309273.000,286431.000,437731.000,524463.000,583306.000,1041421.000,500930.000,116757.000,47797.000,26328.000,10109.000,11716.000,14496.000,9.000,4633.000
Revenues,201779.000,178999.000,96512.000,668004.000,346912.000,-57678.000,275002.000,2154174.000,1040628.000,2296235.000,1501957.000,608070.000,1688112.000,662615.000,928723.000
SalesRevenueNet,201779.000,178999.000,96512.000,668004.000,346912.000,-57678.000,275002.000,2154174.000,1040628.000,2296235.000,1501957.000,608070.000,1688112.000,662615.000,928723.000
SellingAndMarketingExpense,287290.000,319474.000,271067.000,443225.000,292960.000,287521.000,218553.000,178781.000,170306.000,176841.000,184572.000,190840.000,160091.000,121410.000,111812.000
ShareBasedCompensation,,,,,,,,,,,,,725733.000,136235.000,342584.000
StockIssued1,,,,,269565.000,,,,316069.000,,,,110513.000,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,199987.000,,,,,,3331.000
StockIssuedDuringPeriodValueOther,,,,,,,,,316069.000,,,,,,5984.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,13148569.000,8366986.000,,,18231253.000,18234014.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,7354554.000,,7470348.000,7561126.000,7689773.000,-15090139.000,8026434.000,8225816.000,8366986.000,-16337457.000,11874237.000,18231253.000,18234014.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,8225816.000,8366986.000,,,18231253.000,18234014.000
