,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,21404000.000,22075000.000,,21555000.000,34763000.000,22586000.000,,16606000.000,27794000.000,24207000.000,,26908000.000,33770000.000,35002000.000,
AccountsPayableCurrent,,,5337000.000,,,,4373000.000,,,,10919000.000,,,,21810000.000
AccruedLiabilitiesCurrent,,,6047000.000,,,,9297000.000,,,,17037000.000,,,,19301000.000
AccruedLiabilitiesFairValueDisclosure,,,,,4200000.000,4300000.000,4800000.000,5000000.000,4100000.000,4200000.000,4300000.000,4400000.000,3500000.000,3600000.000,3700000.000
AccruedRoyaltiesCurrentAndNoncurrent,,,,,6600000.000,6600000.000,6600000.000,6600000.000,5600000.000,5600000.000,5600000.000,5600000.000,4600000.000,4600000.000,4600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2197000.000,,,,3356000.000,,,,4892000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,22000.000,,,,15000.000,,,,74000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,27000.000,,,,71000.000,,,,-2200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26000.000,-36000.000,-96000.000,-4000.000,2000.000,29000.000,5000.000,16000.000,-61000.000,19000.000,56000.000,47000.000,-107000.000,-1633000.000,-2273000.000
AdditionalPaidInCapital,942036000.000,943205000.000,944344000.000,946548000.000,948312000.000,950126000.000,954452000.000,1012627000.000,1114386000.000,1122168000.000,1127420000.000,1134468000.000,1156278000.000,1161858000.000,1167385000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,,,,0.000,,,,0.000
Assets,253272000.000,237443000.000,213980000.000,183319000.000,186923000.000,165466000.000,151109000.000,188465000.000,281485000.000,277013000.000,292222000.000,279492000.000,286965000.000,282215000.000,289617000.000
AssetsCurrent,240113000.000,224121000.000,199628000.000,168855000.000,172811000.000,151478000.000,137051000.000,156369000.000,247509000.000,243613000.000,258752000.000,246691000.000,253795000.000,248921000.000,256445000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,79714000.000,66646000.000,83266000.000,71096000.000,110431000.000,131342000.000,129285000.000,122336000.000,116162000.000,116003000.000,98700000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,79714000.000,66646000.000,83266000.000,71096000.000,110431000.000,131342000.000,129285000.000,122337000.000,116162000.000,116003000.000,98700000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,52225000.000,35927000.000,45084000.000,38236000.000,74532000.000,84786000.000,80139000.000,80391000.000,62672000.000,82985000.000,90327000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,52225000.000,35927000.000,45084000.000,38236000.000,74532000.000,84786000.000,74407000.000,80391000.000,62672000.000,82985000.000,90327000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,5732000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesCurrent,,,,,79684000.000,66651000.000,83244000.000,71083000.000,110334000.000,131334000.000,129270000.000,144806000.000,154578000.000,129011000.000,140975000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,0.000,2202000.000,17629000.000,1422000.000,16195000.000,25074000.000,26005000.000,7011000.000,2556000.000,8618000.000,3201000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,0.000,2200000.000,17612000.000,1423000.000,16155000.000,17629000.000,26004000.000,7011000.000,2561000.000,26005000.000,3196000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,79714000.000,64444000.000,65637000.000,69674000.000,94236000.000,106268000.000,103280000.000,115325000.000,113606000.000,107385000.000,95499000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,79684000.000,64451000.000,65632000.000,69660000.000,94179000.000,65637000.000,103266000.000,115305000.000,113614000.000,107360000.000,95430000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,,,116175000.000,115979000.000,98626000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-39000.000,-12000.000,-35000.000,-32000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,,,0.000,0.000,0.000,0.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,,,39000.000,12000.000,35000.000,32000.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,,,39000.000,12000.000,35000.000,32000.000,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,9000.000,17000.000,13000.000,19000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,137658000.000,150230000.000,82401000.000,48973000.000,30684000.000,52072000.000,17471000.000,19356000.000,70188000.000,46267000.000,51204000.000,53226000.000,53307000.000,53368000.000,65565000.000
CashEquivalentsAtCarryingValue,,,,,,,16100000.000,,,,40600000.000,,,,42300000.000
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,,13523000.000,13602000.000,11430000.000,6615000.000
CommercialPaperAtCarryingValue,,,,,,,,,,,,92634000.000,88615000.000,95751000.000,88733000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,3041451.000,,,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,,86070817.000,86081167.000,86154205.000,86345416.000,86421589.000,86779049.000,93199571.000,101340451.000,102087311.000,102613780.000,103284818.000,106559852.000,106829708.000,107103262.000
CommonStockSharesOutstanding,,86070817.000,86081167.000,86154205.000,86345416.000,86421589.000,86779049.000,93199571.000,101340451.000,102087311.000,102613780.000,103284818.000,106559852.000,106829708.000,107103262.000
CommonStockValue,86000.000,86000.000,86000.000,86000.000,86000.000,86000.000,87000.000,93000.000,101000.000,102000.000,103000.000,103000.000,107000.000,107000.000,107000.000
ConvertibleDebtNoncurrent,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,0.000,0.000,,,,
ConvertibleNotesPayable,,,,,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,16545000.000,0.000,0.000,0.000
ConvertibleNotesPayableCurrent,,,,,,,,,,16545000.000,16545000.000,16545000.000,0.000,0.000,0.000
CustomerRefundLiabilityCurrent,,,,,,,,145000.000,143000.000,119000.000,,,,,
DebtCurrent,17175000.000,18541000.000,19267000.000,17332000.000,7765000.000,6981000.000,6278000.000,6389000.000,7603000.000,6670000.000,8752000.000,7191000.000,9270000.000,7270000.000,10252000.000
DebtInstrumentFairValue,,,,,189889000.000,184408000.000,184752000.000,175294000.000,184029000.000,223594000.000,233841000.000,225657000.000,130341000.000,119235000.000,110291000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.058,0.058,0.058,,,,,,0.058,0.058,0.058
DebtLongtermAndShorttermCombinedAmount,,,,,190650000.000,182926000.000,175847000.000,169569000.000,163180000.000,155602000.000,148932000.000,140256000.000,116747000.000,107277000.000,100006000.000
DeferredFinanceCostsNoncurrentNet,1380000.000,625000.000,,529000.000,495000.000,462000.000,,,,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,,,477000.000,,,,618000.000,,,,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet,,,577000.000,,,,436000.000,410000.000,386000.000,361000.000,338000.000,312000.000,284000.000,,251000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,4169000.000,,,,4186000.000,,,,4101000.000
DeferredTaxAssetsGross,,,,,,,277606000.000,,,,277821000.000,,,,268355000.000
