,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdditionsToNoncurrentAssets,,,,,,568000.000,766000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,440000.000,,,,-24000.000,,
AmortizationOfFinancingCosts,,,,,,,49000.000,,81000.000,,,,81000.000,,,,63000.000,,
AmortizationOfFinancingCostsAndDiscounts,149000.000,,,,,,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,332000.000,,,,,,,,,,1800000.000,2200000.000,3300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,2600000.000,2300000.000,2400000.000,,,,,,2000000.000,2700000.000,3300000.000,-5100000.000,2900000.000,2900000.000,1700000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,17100000.000,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,0.040,,,,,,,,-0.130,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,0.040,,,,,,,,-0.130,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,5305000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,-9004000.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,189804000.000,,,,,,,,46527000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,1500000.000,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,1500000.000,,,,,
CapitalLeasesIncomeStatementAmortizationExpense,,,,,14000.000,14000.000,,,14000.000,14000.000,19000.000,22000.000,,,,,,,
CapitalizedComputerSoftwareAdditions,-470000.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareAmortization,-191000.000,,,,-248000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,8928000.000,,,,-5600000.000,,,,-87000.000,,,,-13000.000,,,,-1382000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,2111000.000,,,,-9378000.000,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,-32000.000,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-7492000.000,,,,,,,,14796000.000,,,,-247000.000,,
CommunicationsAndInformationTechnology,,,,,,,1533000.000,,1711000.000,1631000.000,1725000.000,-2287000.000,844000.000,956000.000,1223000.000,1610000.000,1475000.000,1366000.000,1369000.000
ComprehensiveIncomeNetOfTax,,,,,-544000.000,543000.000,86000.000,-11537000.000,-3727000.000,-2811000.000,-907000.000,-18682000.000,-10882000.000,-2145000.000,-9249000.000,-34519000.000,-1695000.000,-25945000.000,-72228000.000
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,,,,,,,,,121000.000,,
CostOfGoodsAndServicesSold,,,,,,,,,87462000.000,106657000.000,166685000.000,-271832000.000,17341000.000,17555000.000,29200000.000,41304000.000,25654000.000,25960000.000,32462000.000
CostOfGoodsSold,,,,,,,,,70175000.000,82453000.000,136429000.000,,,,,,,,
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,,,,92016000.000,,,,,,,,,,,,,
CostOfRevenue,,,,,,,161283000.000,,,,,,,,,,,,
CostOfServices,,,,,,,,,17287000.000,24204000.000,30256000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-366000.000,,,,-281000.000,,,,-6000.000,,,,,,,,,,
Depreciation,,,,,679000.000,,1200000.000,,1400000.000,1400000.000,1500000.000,-1000000.000,,900000.000,1200000.000,,1400000.000,1300000.000,1400000.000
DepreciationAndAmortization,972000.000,,,,,,,,,,,,1769000.000,1845000.000,2274000.000,3177000.000,3151000.000,3454000.000,4655000.000
DepreciationDepletionAndAmortization,,927000.000,883000.000,,813000.000,815000.000,1257000.000,1992000.000,749000.000,,,,1769000.000,,,,3151000.000,,
DepreciationNonproduction,,,,,,,,,,752000.000,739000.000,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,3927000.000,-1792000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,-7356000.000,-3549000.000,-475000.000,-3963000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,-7359000.000,-3564000.000,-476000.000,-3985000.000,-175000.000,124000.000,-249000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,15000.000,1000.000,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,,,3000.000,15000.000,1000.000,22000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,67269000.000,3409000.000,,,,,
