,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,1172000.000,,,,365000.000,,,,-2334000.000,,6742000.000,,,,3954000.000,,,,3724000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,116000.000,,,,237000.000,,,,,,521000.000,,,,1427000.000,,,,1855000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,51000.000,,,,24000.000,,,,123000.000,,15000.000,,,,1119000.000,,,,
AdvertisingExpense,,,,904000.000,534000.000,,693000.000,120000.000,363000.000,653000.000,522000.000,581000.000,779000.000,657000.000,906000.000,644000.000,823000.000,733000.000,866000.000,910000.000,698000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,55000.000,,108000.000,,,,315000.000,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,-806000.000,,,,,,,,1101000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,461000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,-5158000.000,,,,-2424000.000,,-3922000.000,,,,3947000.000,,,,4706000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,-3116000.000,,,,2595000.000,,,,3605000.000
AmortizationOfIntangibleAssets,,,,694000.000,694000.000,,802000.000,802000.000,802000.000,1218000.000,1167000.000,1147000.000,1129000.000,1100000.000,988000.000,862000.000,845000.000,763000.000,762000.000,762000.000,804000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,9000.000,,,,111000.000,,,,,4000.000,,,,10000.000,15000.000,,,423000.000
BankOwnedLifeInsuranceIncome,287000.000,323000.000,257000.000,214000.000,200000.000,202000.000,180000.000,218000.000,203000.000,235000.000,288000.000,281000.000,308000.000,295000.000,268000.000,328000.000,395000.000,353000.000,344000.000,320000.000,310000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,0.370,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,0.370,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,23984000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,75215000.000,,,,,,,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,1635000.000,,,,,,,,3807000.000
CashAcquiredFromAcquisition,,,140234000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,161934000.000,,,,70502000.000,,,,49025000.000,,85043000.000,,,,-97751000.000,,,,200440000.000
