,2011-09-30,2012-09-28,2014-01-03
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,747000.000,,
AdvertisingExpense,,,900000.000
AllocatedShareBasedCompensationExpense,,,5279000.000
AmortizationOfFinancingCosts,29000.000,66000.000,2777000.000
AmortizationOfIntangibleAssets,,1528000.000,1089000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,283000.000,
AssetImpairmentCharges,,,309000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,-149000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,489000.000,149000.000
CashAcquiredFromAcquisition,,,28000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-254000.000,26000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,-122000.000
ComprehensiveIncomeNetOfTax,,,2850000.000
ConcentrationRiskPercentage1,,,0.000
CostOfRevenue,,,723297000.000
CurrentFederalTaxExpenseBenefit,,,35000.000
CurrentForeignTaxExpenseBenefit,,,0.000
CurrentIncomeTaxExpenseBenefit,,,374000.000
CurrentStateAndLocalTaxExpenseBenefit,,,339000.000
DeconsolidationRevaluationOfRetainedInvestmentGainOrLossAmount,,537000.000,
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,37000.000,
DeferredFederalIncomeTaxExpenseBenefit,,,227000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-6000.000
DeferredIncomeTaxExpenseBenefit,,,238000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,17000.000
Depreciation,,338000.000,700000.000
DepreciationAndAmortization,2093000.000,1932000.000,1794000.000
DepreciationDepletionAndAmortization,2064000.000,1932000.000,1794000.000
EarningsPerShareBasic,,-0.030,0.020
EarningsPerShareBasicAndDiluted,-0.030,,
EarningsPerShareDiluted,,-0.030,0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,,-66000.000
EffectiveIncomeTaxRateContinuingOperations,,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.333,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.067,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.060,
EntityWideRevenueMajorCustomerPercentage,,0.000,
