,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,509617.000,367290.000,837116.000,918370.000,1271794.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,4887.000,122514.000,377887.000,,,,,
AccountsPayableCurrent,,,100.000,300.000,,,,,49011.000,149940.000,34644.000,146217.000
AccountsReceivableNetCurrent,,,,,,,,,,,29000.000,
AccruedBonusesCurrent,,,,,,,,,93141.000,259542.000,305809.000,334228.000
AccruedSalariesCurrent,,,,,,,,,43323.000,60975.000,22404.000,107071.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,8307.000,12837.000,21293.000,31710.000,56020.000,68969.000,104509.000
AdditionalPaidInCapital,,,,,25652.000,5441884.000,5469612.000,,,,,
AdditionalPaidInCapitalCommonStock,,24660.000,24660.000,24660.000,,,,5550406.000,6549946.000,10035134.000,16703677.000,23993581.000
Assets,2502.000,9521.000,6280.000,5166.000,0.000,4512741.000,3713842.000,2850974.000,3087384.000,3620266.000,5920966.000,11106329.000
AssetsCurrent,2502.000,9521.000,6280.000,5166.000,0.000,4389308.000,3469043.000,2551376.000,2833110.000,3191551.000,5166900.000,10289598.000
CashAndCashEquivalentsAtCarryingValue,2502.000,9521.000,6280.000,5166.000,0.000,4329496.000,3414421.000,2483489.000,2730105.000,3054308.000,5001466.000,9425699.000
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,45000000.000,45000000.000
CommonStockSharesIssued,9000000.000,11740000.000,11740000.000,11740000.000,12854024.000,11845226.000,12392115.000,13021315.000,13615440.000,15828981.000,16569978.000,18105349.000
CommonStockSharesOutstanding,,,,,12854024.000,11845226.000,12392115.000,13021315.000,13615440.000,15828981.000,16569978.000,18105349.000
CommonStockValue,9000.000,11740.000,11740.000,11740.000,12854.000,11845.000,12392.000,13021.000,13615.000,15829.000,16570.000,18105.000
ConvertibleNotesPayableCurrent,,,,,,0.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,29000.000,30500.000
DeferredTaxAssetsGross,,,,,,,,,1480007.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,1264686.000,,,
DeferredTaxAssetsOther,,,,,,,,,-21324.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,236645.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,1480007.000,,,
DepositsAssetsCurrent,,,,,,,,,,,,688651.000
DerivativeLiabilities,,,,,,205144.000,191129.000,,,,,
DerivativeLiabilitiesNoncurrent,,,,,,205144.000,191129.000,185715.000,313709.000,1479945.000,396828.000,
DueToOfficersOrStockholdersCurrent,,,,,13934.000,,,,,,,
DueToRelatedPartiesNoncurrent,306.000,306.000,306.000,306.000,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,108740.000,101700.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,1550.000,2584.000,,,6239.000,8001.000,9952.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,19407.000,28291.000,29016.000,38389.000,52867.000,68386.000,75234.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,2022.000,3013.000,3198.000,4140.000,5836.000,7565.000,8212.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,2022.000,3013.000,3198.000,4140.000,5836.000,7565.000,8212.000
