,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,,6300000.000,6200000.000,4000000.000,4300000.000,4300000.000,4000000.000,3900000.000,5600000.000,10400000.000,9700000.000,9500000.000,9300000.000,9100000.000,3700000.000,3400000.000,3300000.000,3300000.000,3200000.000,3200000.000,2900000.000,2800000.000,4700000.000,4500000.000,4200000.000,4000000.000
AccountsNotesAndLoansReceivableNetCurrent,43855000.000,54192000.000,64447000.000,54491000.000,56197000.000,73304000.000,74066000.000,86588000.000,87543000.000,117834000.000,119748000.000,96357000.000,102917000.000,134108000.000,132823000.000,136823000.000,113577000.000,135696000.000,154959000.000,103859000.000,120221000.000,142298000.000,155241000.000,115278000.000,136313000.000,175002000.000
AccountsPayableCurrent,30339000.000,31472000.000,35285000.000,33344000.000,38747000.000,34517000.000,34730000.000,47460000.000,58880000.000,54983000.000,50878000.000,47586000.000,57098000.000,57803000.000,66953000.000,68466000.000,77749000.000,61037000.000,70584000.000,61327000.000,66614000.000,61322000.000,62481000.000,63847000.000,92193000.000,78763000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,4427000.000,5507000.000,3600000.000,3865000.000,4380000.000,5453000.000,3269000.000,3235000.000,3847000.000,4967000.000,2800000.000,2801000.000,3462000.000,5008000.000,1538000.000,3189000.000,4103000.000,5667000.000,2639000.000,4186000.000,5079000.000,6799000.000,3729000.000,4759000.000,6286000.000
AccruedEmployeeBenefitsCurrent,,7908000.000,8036000.000,8571000.000,8583000.000,9089000.000,9676000.000,9583000.000,10349000.000,10303000.000,9662000.000,9373000.000,10158000.000,9839000.000,10139000.000,10185000.000,9951000.000,10338000.000,10560000.000,9935000.000,10663000.000,11054000.000,12028000.000,10686000.000,11503000.000,12412000.000
AccruedIncomeTaxesCurrent,,,,3392000.000,,8192000.000,11455000.000,5532000.000,,10904000.000,10028000.000,6835000.000,702000.000,19956000.000,8610000.000,1508000.000,2952000.000,11606000.000,5108000.000,,,9919000.000,,5215000.000,733000.000,26462000.000
AccruedInsuranceCurrent,,6264000.000,6294000.000,5842000.000,5068000.000,4724000.000,4620000.000,4929000.000,,,,,,,,,,,,,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,6264000.000,6294000.000,5842000.000,5068000.000,4724000.000,4620000.000,4929000.000,5189000.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,40011000.000,33388000.000,42939000.000,42456000.000,33619000.000,30275000.000,42602000.000,57460000.000,41349000.000,36320000.000,40785000.000,39622000.000,41520000.000,34894000.000,47845000.000,45269000.000,46830000.000,36373000.000,50066000.000,46750000.000,45975000.000,40509000.000,53793000.000,57649000.000,55379000.000,53288000.000
AccruedUtilitiesCurrent,,,,,,,,,,,,,,,1836000.000,2179000.000,1619000.000,1661000.000,1527000.000,1217000.000,1390000.000,1248000.000,1543000.000,1807000.000,1536000.000,1708000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,512228000.000,524143000.000,536057000.000,548284000.000,560236000.000,572351000.000,584773000.000,598396000.000,614268000.000,630317000.000,646142000.000,662734000.000,676924000.000,691946000.000,708311000.000,724351000.000,740396000.000,759979000.000,779010000.000,799494000.000,817465000.000,837242000.000,855148000.000,870859000.000,892601000.000,919732000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,5500000.000,,,,7000000.000,,,,5500000.000,,,,12067000.000,,,,11409000.000,,,,7396000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2893000.000,-2893000.000,-2893000.000,-2893000.000,-5516000.000,-5400000.000,-5284000.000,-5168000.000,-7042000.000,-6887000.000,-6732000.000,-6577000.000,-5483000.000,-5377000.000,-5271000.000,-5165000.000,-12067000.000,-11748000.000,-11428000.000,-11109000.000,-11409000.000,-11097000.000,-10785000.000,-10473000.000,-7396000.000,-7199000.000
AdditionalPaidInCapital,24859000.000,25439000.000,26882000.000,29235000.000,37692000.000,39564000.000,44208000.000,216440000.000,224053000.000,228034000.000,231836000.000,246161000.000,253524000.000,257407000.000,266212000.000,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,269736000.000,272441000.000,277026000.000,273372000.000,211781000.000,168969000.000,144076000.000,130638000.000,143623000.000,149014000.000,151141000.000
AllowanceForDoubtfulAccountsReceivable,,4800000.000,5000000.000,5000000.000,5000000.000,5000000.000,5100000.000,6700000.000,5100000.000,5200000.000,5200000.000,5600000.000,5800000.000,6100000.000,6100000.000,6900000.000,7100000.000,7200000.000,9000000.000,9200000.000,10200000.000,10300000.000,11000000.000,11300000.000,10700000.000,10800000.000
Assets,982810000.000,985211000.000,990133000.000,985149000.000,985145000.000,980396000.000,974888000.000,1456820000.000,1476233000.000,1515217000.000,1510175000.000,1487264000.000,1511529000.000,1544367000.000,1554387000.000,1858051000.000,1882591000.000,1908348000.000,1920250000.000,1888570000.000,1883635000.000,1889085000.000,1908135000.000,1973989000.000,2247124000.000,2279590000.000
AssetsCurrent,174626000.000,181004000.000,192839000.000,183937000.000,191841000.000,194818000.000,193807000.000,243323000.000,261271000.000,298381000.000,300705000.000,282726000.000,306960000.000,331409000.000,340906000.000,362558000.000,366635000.000,388098000.000,395000000.000,365394000.000,380003000.000,400497000.000,435136000.000,508685000.000,400624000.000,440302000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,400000.000,700000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,13500000.000,12500000.000,12500000.000,12500000.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,12500000.000,12500000.000,,,48200000.000,56200000.000,56200000.000,56200000.000,56200000.000,56200000.000,,,,10000000.000,10000000.000
CashAndCashEquivalentsAtCarryingValue,1874000.000,3478000.000,10692000.000,3679000.000,6481000.000,3707000.000,8149000.000,9247000.000,3897000.000,6744000.000,10628000.000,7424000.000,6482000.000,6541000.000,11063000.000,13697000.000,7514000.000,7551000.000,6348000.000,15756000.000,5391000.000,9180000.000,54506000.000,164665000.000,6561000.000,12233000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,44447428.000,44906232.000,44899310.000,44944310.000,45269493.000,45362170.000,45438711.000,49351952.000,49503496.000,49552819.000,49675688.000,49964881.000,50053738.000,50153937.000,50053738.000,50053738.000,50245364.000,50357355.000,50286652.000,49305408.000,48526843.000,48391969.000,48223617.000,48409454.000,48453268.000,48547960.000
CommonStockSharesOutstanding,44447428.000,44906232.000,44899310.000,44944310.000,45269493.000,45362170.000,45438711.000,49351952.000,49503496.000,49552819.000,49675688.000,49964881.000,50053738.000,50153937.000,50053738.000,50053738.000,50245364.000,50357355.000,50286652.000,49305408.000,48526843.000,48391969.000,48223617.000,48409454.000,48453268.000,48547960.000
CommonStockValue,444000.000,449000.000,449000.000,449000.000,453000.000,454000.000,454000.000,494000.000,495000.000,496000.000,497000.000,500000.000,501000.000,502000.000,503000.000,503000.000,502000.000,504000.000,503000.000,493000.000,485000.000,484000.000,482000.000,484000.000,485000.000,485000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,6532000.000,6366000.000,6247000.000,6079000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,193862000.000,,,,198316000.000,,,,198987000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,,,4382000.000,,,,700000.000,,,,,
DeferredTaxAssetsInventory,,,,,,,,,1004000.000,,,,2131000.000,,,,835000.000,,,,2174000.000,,,,2989000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,-133865000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,-19541000.000,,,,20575000.000,,,,16597000.000,,,,33474000.000,,,,36637000.000,,,,32963000.000,
DeferredTaxAssetsOther,,,,,186000.000,,,,189000.000,,,,561000.000,,,,2265000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,,,8318000.000,,,,11458000.000,,,,8691000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,-3588000.000,,,,4321000.000,,,,2398000.000,,,,7118000.000,,,,6846000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,-13138000.000,,,,13352000.000,,,,9946000.000,,,,10557000.000,,,,11855000.000,,,,12992000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,-1825000.000,,,,1898000.000,,,,2122000.000,,,,2264000.000,,,,3604000.000,,,,3895000.000,
DeferredTaxLiabilities,,,,,,,,,159414000.000,,,,161809000.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,128089000.000,127689000.000,127077000.000,127562000.000,133865000.000,129760000.000,127307000.000,134458000.000,139028000.000,138220000.000,135571000.000,143217000.000,145773000.000,142094000.000,142259000.000,167116000.000,162653000.000,158472000.000,144617000.000,159790000.000,161679000.000,163536000.000,164027000.000,164841000.000,166024000.000,162329000.000
DeferredTaxLiabilitiesOther,,,,,,,,,4277000.000,,,,4997000.000,,,,5359000.000,,,,4147000.000,,,,8515000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,-153220000.000,,,,142343000.000,,,,144619000.000,,,,153045000.000,,,,157260000.000,,,,161204000.000,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,24706000.000,,,,29497000.000,,,,29827000.000,,,,41790000.000,,,,42236000.000,,,,40391000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,8486000.000,,,,10834000.000,,,,8434000.000,,,,19185000.000,,,,18255000.000,,,,11936000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeLossAfterTax,,,,,,,,,7042000.000,,,,5482000.000,,,,,,,,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,-8443000.000,,,,-10812000.000,,,,-8419000.000,,,,-18376000.000,,,,-17746000.000,,,,-11587000.000,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,,43000.000,,,,22000.000,,,,15000.000,,,,809000.000,,,,509000.000,,,,349000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,0.046,,,,0.042,,,,0.044,,,,0.037,,,,0.038,,,,0.040,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,0.035,,,,0.035,,,,0.035,,,,0.035,,,,0.035,,,,0.035,
DefinedBenefitPlanBeforeAdoptionOfSFAS158RecognitionProvisionsAccruedBenefitLiability,,,,,7425000.000,,,,10893000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanBenefitObligation,,,,,24735000.000,,,,29586000.000,,,,29892000.000,,,,41791000.000,,,,42281000.000,,,,40589000.000,
DefinedBenefitPlanDebtSecurities,,,,,0.300,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEquitySecurities,,,,,0.600,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,100000.000,,,,100000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,,,7502000.000,,,,8307000.000,,,,8908000.000,,,,10524000.000,,,,11094000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,,7535000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,,1207000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,,1129000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,,900000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,,1091000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,,990000.000,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,,,882000.000,,,,978000.000,,,,1115000.000,,,,1320000.000,,,,1394000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,,,1174000.000,,,,1280000.000,,,,1389000.000,,,,1737000.000,,,,1858000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,,,1105000.000,,,,1184000.000,,,,1302000.000,,,,1611000.000,,,,1735000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,,,1059000.000,,,,1113000.000,,,,1219000.000,,,,1488000.000,,,,1613000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,,,973000.000,,,,1065000.000,,,,1167000.000,,,,1396000.000,,,,1489000.000,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,17310000.000,,,,18693000.000,,,,21189000.000,,,,22055000.000,,,,21424000.000,,,,26410000.000,
DefinedBenefitPlanFundedStatusOfPlan,,,,,-7425000.000,,,,-10893000.000,,,,-8703000.000,,,,-19736000.000,,,,-20857000.000,,,,-14179000.000,
DefinedBenefitPlanOtherPlanAssets,,,,,0.100,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,,,,1.000,
EmployeeRelatedLiabilitiesCurrent,,5103000.000,6546000.000,7748000.000,7320000.000,5160000.000,7837000.000,13712000.000,11827000.000,7554000.000,11145000.000,15482000.000,12855000.000,10135000.000,14956000.000,20324000.000,19082000.000,10703000.000,17029000.000,21155000.000,19956000.000,13800000.000,19155000.000,24917000.000,22850000.000,13566000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,13700000.000,,,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,9700000.000,8600000.000,7800000.000,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,0.500,,,,0.500,,,,0.500,,,,0.500,,,,0.500,,,,0.500,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,4913000.000,,,,5915000.000,,,,7625000.000,,,,13348000.000,,50016000.000,52169000.000,61258000.000,,,,66065000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,1000000.000,,,,1000000.000,,,,,,1300000.000,1300000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,13400000.000,,,,3400000.000,,,,3200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,4900000.000,2500000.000,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,1700000.000,,,,1000000.000,,,,6200000.000,,2200000.000,2200000.000,1200000.000,,,,1700000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,2000000.000,,,,1500000.000,,,,12600000.000,,3200000.000,3200000.000,2000000.000,,,,1800000.000,
