,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AdjustmentForAmortization,55000.000,,,,51000.000,,,,51000.000,,,,51000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,25000.000,,,,27000.000,,,,46000.000,,,,82000.000,
AmortizationOfIntangibleAssets,,,,,51000.000,,,,51000.000,,,,51000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,259250.000,,,,,,10000.000,,45000.000,45000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-87000.000,,,,-59000.000,,,,14000.000,,,,946000.000,
CostOfGoodsSold,3669000.000,4036000.000,3228000.000,3776000.000,2868000.000,3728000.000,4655000.000,4740000.000,4566000.000,4301000.000,4761000.000,4998000.000,4222000.000,4149000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,0.005,
DeferredIncomeTaxExpenseBenefit,-19000.000,,,,53000.000,,,,-16000.000,,,,1000.000,
Depreciation,92000.000,,,,85000.000,,,,94000.000,,,,102000.000,
EarningsPerShareBasic,0.060,0.070,0.070,0.120,-0.040,0.110,0.180,0.180,0.070,0.170,0.150,0.250,0.070,0.020
EarningsPerShareDiluted,0.050,0.070,0.070,0.130,-0.040,0.110,0.180,0.180,0.070,0.170,0.140,0.240,0.070,0.020
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,4000.000,
GainLossOnDispositionOfAssets,-3000.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,735000.000,720000.000,626000.000,613000.000,687000.000,701000.000,717000.000,600000.000,821000.000,756000.000,796000.000,834000.000,839000.000,896000.000
GoodwillOtherChanges,,,,,,,,,,,,,0.000,
GrossProfit,2004000.000,2097000.000,1990000.000,2304000.000,1389000.000,2410000.000,2803000.000,2772000.000,2208000.000,3029000.000,2922000.000,3699000.000,2448000.000,2329000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,332000.000,443000.000,442000.000,748000.000,-249000.000,683000.000,1129000.000,1130000.000,438000.000,1099000.000,876000.000,1554000.000,448000.000,174000.000
IncomeTaxExpenseBenefit,119000.000,165000.000,180000.000,282000.000,-88000.000,270000.000,413000.000,415000.000,174000.000,446000.000,307000.000,573000.000,175000.000,94000.000
IncomeTaxesPaidNet,-164000.000,,,,1000.000,,,,17000.000,,,,181000.000,
IncreaseDecreaseInAccountsPayable,356000.000,,,,46000.000,,,,-15000.000,,,,-51000.000,
IncreaseDecreaseInAccountsReceivable,-426000.000,,,,-919000.000,,,,-247000.000,,,,-1382000.000,
IncreaseDecreaseInAccruedLiabilities,-425000.000,,,,-153000.000,,,,49000.000,,,,-850000.000,
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-27000.000,,,,-140000.000,,,,173000.000,,,,-6000.000,
IncreaseDecreaseInInventories,49000.000,,,,-56000.000,,,,599000.000,,,,-162000.000,
