,2017-01-31,2017-04-30
CostOfGoodsAndServicesSold,,0.000
CostOfGoodsSold,0.000,
EarningsPerShareBasicAndDiluted,0.000,-0.000
GeneralAndAdministrativeExpense,1390.000,18357.000
GrossProfit,269.000,1448.000
InterestExpense,-4841.000,4840.000
InterestIncomeOperating,,0.000
InvestmentIncomeInterest,0.000,
NetIncomeLoss,-784024.000,-98131.000
OperatingExpenses,779452.000,94739.000
OperatingIncomeLoss,-779183.000,-93291.000
OtherGeneralAndAdministrativeExpense,,36477.000
ProfessionalFees,18160.000,
Revenues,269.000,1448.000
SalesRevenueNet,269.000,1448.000
ShareBasedCompensation,750000.000,
TravelAndEntertainmentExpense,,39905.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,215613703.000,217317000.000
