,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentForAmortization,,,,,,,,,,,249082.000,,,,242263.000,
AmortizationOfDebtDiscountPremium,,,0.000,,,,,,,,-31432.000,,,,-96048.000,
AmortizationOfIntangibleAssets,185388.000,95950.000,19968.000,16104.000,16104.000,16104.000,5377.000,0.000,0.000,0.000,0.000,745203.000,406797.000,366971.000,622231.000,527916.000
AssetManagementCosts,1264028.000,1272898.000,1258116.000,1281121.000,1298707.000,980980.000,1239247.000,1203974.000,1208938.000,1172800.000,1226253.000,1339036.000,1177690.000,1418679.000,1152463.000,1190621.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,54129230.000,29656043.000,,-3561673.000,-7022987.000
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,23407520.000,19762266.000,,19250744.000,21949179.000
CapitalExpendituresIncurredButNotYetPaid,,,3092837.000,,,,483620.000,,,,1433990.000,,,,5653788.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-886302.000,,,,-2941815.000,,,,-1242928.000,,,,8552565.000,
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.204,,0.340,0.000,0.000,,0.000,0.000
CostOfPropertyRepairsAndMaintenance,1609407.000,1649864.000,1279284.000,1387820.000,1581412.000,378009.000,942510.000,1230171.000,1384633.000,959053.000,1132823.000,1440932.000,1178896.000,788558.000,921638.000,1023892.000
Depreciation,7993074.000,7903053.000,7172838.000,6909756.000,6769117.000,4790353.000,6630073.000,6432388.000,6397609.000,6020971.000,6286212.000,7243111.000,6310170.000,5879823.000,6486256.000,7131907.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,6589323.000,32887.000,0.000,36960655.000,0.000,18689058.000,0.000,-40533.000,,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,5566735.000,1037.000,-30772.000,36531782.000,40265.000,18630988.000,-12444.000,26157.000,-114216.000,0.000,0.000,0.000,0.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,-1022588.000,-31850.000,-30772.000,-428873.000,40265.000,-58070.000,-12444.000,66690.000,-114216.000,0.000,0.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,15468.000,406878.000,37440.000,387322.000,112954.000,0.000,0.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,40265.000,-58070.000,-12444.000,66690.000,-114216.000,0.000,0.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,,,,,,210.000,0.000,0.000,0.000,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,,,,1022.000,991853.000,5203.000,988460.000,0.000,0.000,0.000,0.000,,
