,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableCurrent,82903.000,96821.000,120378.000,112487.000,125537.000
AccountsPayableRelatedPartiesCurrent,,,290242.000,347670.000,118215.000
AdditionalPaidInCapital,23998218.000,23998218.000,227273.000,229143.000,553946.000
Assets,47004.000,21456.000,164991.000,65920.000,80480.000
AssetsCurrent,,,113937.000,1369.000,6725.000
Cash,,,113937.000,1369.000,4809.000
CashAndCashEquivalentsAtCarryingValue,39445.000,15070.000,,,
ClassOfWarrantOrRightOutstanding,,,,,6750000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,241487995.000,241487995.000,85031557.000,85031557.000,85501557.000
CommonStockSharesOutstanding,241487995.000,241487995.000,85031557.000,85031557.000,85501557.000
CommonStockValue,2415.000,2415.000,850.000,850.000,854.000
ConvertibleLongTermNotesPayable,477.000,1518.000,,,138477.000
ConvertibleNotesPayableCurrent,100000.000,100000.000,100000.000,50000.000,50000.000
DebtInstrumentUnamortizedDiscount,1067050.000,1066009.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,622456.000,721411.000,960265.000
EmployeeRelatedLiabilitiesCurrent,30277.000,30277.000,30277.000,30277.000,30277.000
IntangibleAssetsNetExcludingGoodwill,,,51054.000,64551.000,73755.000
InterestPayableCurrent,954.000,3097.000,5240.000,4904.000,7756.000
Liabilities,335432.000,375405.000,559324.000,,485945.000
LiabilitiesAndStockholdersEquity,47004.000,21456.000,164991.000,65920.000,80480.000
LiabilitiesCurrent,214134.000,230195.000,546137.000,557338.000,343785.000
LiabilitiesNoncurrent,121298.000,145210.000,,,
LongTermNotesPayable,,,12000.000,,0.000
OtherLiabilitiesNoncurrent,120821.000,143692.000,,,
OtherNotesPayableCurrent,,,,12000.000,12000.000
PreferredStockParOrStatedValuePerShare,0.250,0.250,0.250,0.250,0.250
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,,,
PreferredStockSharesOutstanding,0.000,0.000,,,
PreferredStockValue,,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,7559.000,6386.000,,,
PrepaidExpenseCurrent,,,,,1916.000
RetainedEarningsAccumulatedDeficit,-24289061.000,-24354582.000,,,960265.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,9505000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,120000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.083
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,360000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.083
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,0.000
StockholdersEquity,-288428.000,-353949.000,-394333.000,-491418.000,-405465.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-288428.000,-353949.000,-394333.000,,-405465.000
