,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableCurrent,2181000.000,4817000.000,7529000.000,6044000.000,7113000.000,7723000.000,9238000.000,7819000.000,7487000.000
AccountsReceivableNetCurrent,,366000.000,5189000.000,598000.000,6041000.000,880000.000,1059000.000,924000.000,1108000.000
AccruedLiabilitiesCurrent,679000.000,845000.000,613000.000,619000.000,613000.000,616000.000,619000.000,673000.000,670000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8324000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,786000.000,-4274000.000,-6677000.000,-168000.000,-5554000.000,-979000.000,47000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-1829000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-1782000.000,-7873000.000,-7669000.000
AdditionalPaidInCapitalCommonStock,461091000.000,560402000.000,561355000.000,562182000.000,563151000.000,564421000.000,565153000.000,566936000.000,570793000.000
Assets,135260000.000,277076000.000,276948000.000,274500000.000,269306000.000,269912000.000,275164000.000,266079000.000,262560000.000
AssetsCurrent,126653000.000,130655000.000,136570000.000,129585000.000,132063000.000,139037000.000,146507000.000,146733000.000,144616000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,117890000.000,124947000.000,134050000.000,131249000.000,127906000.000
AvailableForSaleSecuritiesCurrent,95129000.000,87750000.000,86444000.000,87780000.000,92942000.000,103065000.000,122727000.000,75212000.000,98271000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,116710000.000,124985000.000,134098000.000,131288000.000,127925000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1182000.000,1000.000,,,11000.000
AvailableForSaleSecuritiesNoncurrent,3465000.000,2703000.000,1819000.000,3688000.000,1518000.000,31000.000,40000.000,40000.000,39000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,2000.000,39000.000,48000.000,39000.000,30000.000
CashAndCashEquivalentsAtCarryingValue,30028000.000,37939000.000,39788000.000,34684000.000,26338000.000,26772000.000,15496000.000,61729000.000,35644000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,60425525.000,92871327.000,93049938.000,93104676.000,93210324.000,93488828.000,93573548.000,93952211.000,94934406.000
