,2011-06-30,2011-11-10,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2790705.000,,3211321.000,2886326.000,3042349.000,3600271.000,4012650.000,2820016.000
AccrualForEnvironmentalLossContingencies,,,,,235000.000,228000.000,70000.000,68000.000
AccruedLiabilitiesFairValueDisclosure,,,,,43000.000,43000.000,56000.000,97000.000
AccumulatedAmortizationOfOtherDeferredCosts,707483.000,,751065.000,776287.000,797461.000,818824.000,842050.000,905173.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,377061.000,,444902.000,478822.000,518138.000,553478.000,35539.000,
AllowanceForLoanAndLeaseLossesRealEstate,26219516.000,,24541897.000,24152683.000,24389506.000,24941076.000,24417897.000,24160684.000
Assets,246424614.000,,213871061.000,206115695.000,204954004.000,206132156.000,208475354.000,207529085.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,4000000.000,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,1148000.000
CashAndCashEquivalentsAtCarryingValue,17724576.000,,16201121.000,14226152.000,12649456.000,17326670.000,21131505.000,20107220.000
CashAndCashEquivalentsFairValueDisclosure,,,,,12649000.000,21275000.000,21132000.000,20107000.000
CertificatesOfDepositAtCarryingValue,492181.000,,1994055.000,998377.000,1995912.000,996858.000,,
CommonStockParOrStatedValuePerShare,,,,,,0.010,,0.010
DebtInstrumentInterestRateStatedPercentage,,,,,0.051,0.051,,
DeferredGainOnSaleOfProperty,1462340.000,,1448936.000,644007.000,644007.000,644007.000,1327406.000,1327406.000
DevelopmentInProcess,,,,,2180000.000,2925000.000,3204000.000,
DueToRelatedPartiesCurrentAndNoncurrent,398750.000,,329002.000,323412.000,345512.000,282502.000,298349.000,453048.000
EarnestMoneyDeposits,,,,,,600000.000,,
EquityMethodInvestments,2153863.000,,2140036.000,2178332.000,2153209.000,2191130.000,2141777.000,2182779.000
EquityMethodInvestmentsFairValueDisclosure,,,,,2153000.000,2191000.000,2142000.000,2183000.000
EscrowDeposit,,,,,,,2316000.000,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,,,1804000.000,1735000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,,,22613897.000,22425684.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,,,21010000.000,21010000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,,,49252262.000,47288384.000
FinancingReceivableModificationsNumberOfContracts1,,,,,,1.000,,
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,,,655485.000,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,,,655485.000,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,,,,,1100000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,13510000.000,13510000.000,21010000.000,19910000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,,51649982.000,51646290.000,49252262.000,47288384.000
FinancingReceivableRecordedInvestmentPastDue,,,,,51649982.000,51646290.000,49252262.000,48388384.000
GeneralPartnersCapitalAccount,2239578.000,,1848993.000,1877473.000,1865371.000,1873243.000,1840030.000,1854317.000
GeneralPartnersContributedCapital,,,,,1496000.000,1496000.000,,
InterestPayableCurrentAndNoncurrent,,,,,43000.000,43000.000,,
InvestmentBuildingAndBuildingImprovements,,,,,40980379.000,41776741.000,40736868.000,40956586.000
Land,,,,,33031419.000,32541463.000,37381547.000,42389158.000
Liabilities,14970004.000,,15305274.000,14101391.000,14196547.000,14652535.000,20257659.000,17942592.000
LiabilitiesAndStockholdersEquity,246424614.000,,213871061.000,206115695.000,204954004.000,206132156.000,208475354.000,207529085.000
LimitedPartnersCapitalAccount,215159035.000,,179196966.000,181957116.000,180784250.000,181547215.000,178328365.000,179712986.000
LimitedPartnersCapitalAccountUnitsAuthorized,,,500000000.000,,,,500000000.000,
LimitedPartnersCapitalAccountUnitsOutstanding,,,278605524.000,,,,278605524.000,
LoansAndLeasesReceivableGrossCarryingAmount,,,,,65159982.000,65156290.000,70262262.000,
LoansReceivableFairValueDisclosure,,,,,40770000.000,40215000.000,45844000.000,44138000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,163068.000,165190.000,167316.000,169446.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,3300000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,9829960.000,9786680.000,9741463.000,3300000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,171651.000,173885.000,176123.000,9872676.000
MortgageLoansOnRealEstate,,,,,,,70262262.000,
MortgageLoansOnRealEstateCarryingAmountOfMortgages,,,,,,,38276635.000,
MortgageLoansOnRealEstateCommercialAndConsumerNet,82371110.000,,44879979.000,41440919.000,40770476.000,40215214.000,45844365.000,44137700.000
MortgageLoansOnRealEstateFaceAmountOfMortgages,,,,,,,92105000.000,
MortgageLoansOnRealEstatePrincipalAmountOfDelinquentLoans,,,,,,,21776635.000,
MortgageLoansOnRealEstatePriorLiens,,,,,,,5808000.000,
NotesPayable,10318209.000,,10242431.000,10203096.000,10164679.000,10125755.000,13384902.000,13342122.000
NotesPayableFairValueDisclosure,,,,,10200000.000,10211000.000,13461000.000,13411000.000
NumberOfRealEstateProperties,,,,,,,2.000,4.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,16261854.000,15748467.000,15040972.000,14803348.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,5573600.000,5759620.000,5247799.000,5394108.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,1195610.000,1059835.000,1068585.000,1140986.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,1656811.000,1592393.000,1611588.000,1528900.000
