,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-25,2016-03-31
AccountsPayable,1831630.000,1363217.000,1367583.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,1135594.000,3597907.000,3600812.000,3667929.000,3807646.000,3725806.000,3793272.000,3715074.000,3651606.000,3356058.000,3325172.000,3330003.000,,3060695.000
AccountsPayableCurrent,,,,1486771.000,1536383.000,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,1071312.000,1005905.000,1011913.000,,,,,,,,,,,,,,
AccountsReceivableNet,28889.000,2279.000,308.000,69289.000,3394.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,2100.000,26779.000,9134.000,11670.000,38559.000,34593.000,14830.000,129753.000,213962.000,47762.000,40398.000,46512.000,,13595.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-708984.000,-589932.000,-865518.000,-950752.000,-1024212.000,-1083762.000,1138768.000,1211525.000,1287019.000,1272224.000,1268845.000,1301128.000,1339448.000,591674.000,,68726.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-32829.000,-21996.000,-4909.000,-17354.000,-44019.000,-56121.000,-46547.000,-14762.000,-134804.000,-63020.000,9946.000,-24653.000,-93190.000,-66586.000,-63091.000,-74612.000,-121829.000,,103903.000
AdditionalPaidInCapital,24193216.000,24260628.000,24277632.000,24555857.000,24541211.000,24588022.000,25455137.000,25552579.000,25520249.000,25600050.000,25644337.000,25644336.000,25644337.000,25657177.000,25744459.000,25771297.000,25813298.000,,30559890.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,0.000
Assets,14882704.000,16099440.000,18550137.000,18684803.000,19984011.000,19481729.000,24937022.000,24012777.000,22983845.000,19925607.000,20097382.000,20238612.000,19501380.000,18092951.000,17462304.000,17180018.000,9688479.000,,3572832.000
AssetsCurrent,2378854.000,1111542.000,1532930.000,1638103.000,1292009.000,1243829.000,1312131.000,1277071.000,460610.000,449855.000,540724.000,693169.000,652456.000,525228.000,316093.000,359148.000,287075.000,,141921.000
AssetsFairValueDisclosureNonrecurring,,,,,12717398.000,12608628.000,,,,,10523633.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,63919.000
CapitalLeaseObligationsCurrent,59298.000,56257.000,59949.000,52429.000,53411.000,42829.000,30668.000,17057.000,4345.000,818.000,818.000,825.000,793.000,,,,,,
CapitalLeaseObligationsNoncurrent,42285.000,31258.000,22925.000,14181.000,4190.000,,,,,,,,,,,,,,
Cash,,,,,,,,,,216531.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,960603.000,869420.000,941579.000,514458.000,656084.000,,,265313.000,400166.000,313452.000,238485.000,190949.000,240319.000,158893.000,,2256.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,66175.000
CashEquivalentsAtCarryingValue,1743989.000,676780.000,1018289.000,960603.000,869420.000,941579.000,514458.000,656084.000,240551.000,,265313.000,400167.000,313452.000,,,,,,
CashUninsuredAmount,,,,,,,,,,0.000,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,500000000.000
CommonStockSharesIssued,285062812.000,285062812.000,285062812.000,293683502.000,293683502.000,293683502.000,333683502.000,333683502.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,,341405545.000
CommonStockSharesOutstanding,285062812.000,285062812.000,285062812.000,293683502.000,293683502.000,293683502.000,333683502.000,333683502.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,339187545.000,,341405545.000
