,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31
AccountsReceivableNet,,,,5913.000,,,,,,
AccruedIncomeTaxes,44275.000,0.000,0.000,0.000,0.000,,,,125508.000,
AdditionalPaidInCapital,7143699.000,10262667.000,11672353.000,15845812.000,18288938.000,22965492.000,24294079.000,23714846.000,24872843.000,25547836.000
AlternativeInvestmentsFairValueDisclosure,465116.000,511059.000,742749.000,766868.000,526940.000,862197.000,1024878.000,908629.000,,850000.000
Assets,7249978.000,10356374.000,11881234.000,16059229.000,20680762.000,23580587.000,24923806.000,25071089.000,26296332.000,28742063.000
AssetsNet,7046696.000,10248749.000,11735465.000,15867050.000,18824948.000,23420218.000,24767759.000,23860882.000,24301443.000,24880928.000
AvailableForSaleSecuritiesEquitySecurities,,121931.000,169217.000,196428.000,301084.000,337644.000,523931.000,773550.000,856069.000,915572.000
CashAndCashEquivalentsAtCarryingValue,900185.000,3042689.000,2415998.000,4451048.000,3764999.000,4803597.000,6339548.000,5209448.000,2528322.000,3198674.000
CommitmentsAndContingencies,,0.000,,,,,,,,
CommitmentsFairValueDisclosure,500000.000,,,,0.000,0.000,0.000,165445.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,714377.000,1026203.000,1165597.000,1576779.000,1849246.000,2308650.000,2437523.000,2379922.000,2459506.000,2525040.000
CommonStockSharesOutstanding,714377.000,1026203.000,1165597.000,1576779.000,1849246.000,2308650.000,2437523.000,2379922.000,2459506.000,2525040.000
CommonStockValue,71.000,103.000,117.000,158.000,185.000,231.000,244.000,238.000,246.000,253.000
DeferredOfferingCosts,31593.000,23695.000,15797.000,7898.000,0.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,29856.000,,,,,,
DueFromAffiliates,,12629.000,62769.000,93554.000,,160369.000,156047.000,,,
DueToAffiliateCurrentAndNoncurrent,76257.000,0.000,62769.000,93554.000,119157.000,160369.000,156047.000,210207.000,168694.000,336896.000
HeldToMaturitySecuritiesFairValue,5796500.000,6574153.000,7908380.000,9974319.000,14067446.000,16530236.000,15905833.000,16860160.000,20472223.000,22079764.000
InterestReceivable,41730.000,59239.000,101491.000,132655.000,245706.000,452039.000,589381.000,777030.000,1032000.000,1192264.000
InvestmentOwnedAtCost,6261616.000,7116500.000,9136300.000,11197621.000,16126912.000,17836781.000,17195566.000,18313146.000,22045584.000,23585848.000
InvestmentOwnedAtFairValue,6261616.000,7207143.000,9340844.000,11458486.000,16601703.000,18261154.000,17977773.000,19059944.000,22707594.000,24339458.000
InvestmentOwnedPercentOfNetAssets,0.889,0.703,0.796,0.722,0.882,0.780,0.725,0.799,0.934,0.978
InvestmentsFairValueDisclosure,6261616.000,7207143.000,9340844.000,11458486.000,16074763.000,17730077.000,17454642.000,18542339.000,22178292.000,23845336.000
Liabilities,203282.000,107625.000,145769.000,192179.000,1855814.000,160369.000,156047.000,1210207.000,1994889.000,3861135.000
LineOfCredit,,,,,1701008.000,,0.000,1000000.000,1700687.000,3502533.000
LoansAndLeasesReceivableDeferredIncome,82750.000,107625.000,83000.000,98625.000,35649.000,,0.000,0.000,0.000,
MarketableSecuritiesEquitySecurities,,,,,15699391.000,17358842.000,17075461.000,18157632.000,21805282.000,23437146.000
OtherAssets,,,,,53500.000,52818.000,10000.000,20000.000,12500.000,0.000
OtherInvestmentNotReadilyMarketableFairValue,,,520498.000,520871.000,,531077.000,523131.000,517605.000,,494122.000
OtherInvestments,,,,,902312.000,902312.000,902312.000,902312.000,902312.000,902312.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,,,0.000,,0.000,0.000,0.000,0.000
PrepaidInsurance,14854.000,10979.000,7104.000,3229.000,14854.000,10979.000,7104.000,4667.000,15916.000,11667.000
RetainedEarningsAccumulatedDeficit,-97074.000,-14021.000,62995.000,21080.000,4802.000,-197486.000,-538119.000,-830348.000,-1406772.000,-1593887.000
SaleOfStockPricePerShare,10.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000
StockholdersEquity,7046696.000,10248749.000,11735465.000,15867050.000,18824948.000,23420218.000,24767759.000,23860882.000,24301443.000,24880928.000
TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,,90643.000,204544.000,260865.000,,,,,,
TaxesPayableCurrent,,,,,,,,,,8506.000
