,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AmortizationOfIntangibleAssets,,,,151700.000,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,758000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1631000.000,,-3788000.000,,,,1008000.000,,,
CasinoExpenses,6398000.000,6339000.000,8181000.000,4855000.000,4301000.000,4173000.000,,3806000.000,3593000.000,3871000.000,3856000.000
CasinoRevenue,8807000.000,8827000.000,8263000.000,6304000.000,6627000.000,7616000.000,,8224000.000,7940000.000,8215000.000,8098000.000
ComprehensiveIncomeNetOfTax,,-4025000.000,-19553000.000,-7549000.000,-7376000.000,-5664000.000,,-2282000.000,-4499000.000,-6281000.000,-5117000.000
CostsAndExpenses,25428000.000,24117000.000,38230000.000,19770000.000,20318000.000,21587000.000,,21020000.000,22199000.000,23675000.000,21403000.000
DepreciationAndAmortization,1122000.000,1902000.000,2014000.000,1996000.000,1511000.000,1532000.000,,1616000.000,1655000.000,1841000.000,1639000.000
DepreciationDepletionAndAmortization,,3274000.000,,1996000.000,,,,1616000.000,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,182000.000,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,2104000.000,1269000.000,182000.000,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,758000.000,457000.000,66000.000,,,,,,,,
EarningsPerShareBasic,-0.540,-0.450,-2.160,-0.840,-0.820,-0.630,,,,,
EarningsPerShareDiluted,-0.520,-0.420,-2.160,-0.840,-0.820,-0.630,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.124,0.000,0.000,0.000,,0.000,0.000,0.000,-0.001
FoodAndBeverageCostOfSales,3155000.000,2885000.000,2789000.000,1968000.000,2455000.000,2693000.000,,2373000.000,2420000.000,2963000.000,2239000.000
FoodAndBeverageRevenue,3728000.000,3786000.000,3549000.000,2260000.000,2552000.000,3211000.000,,3159000.000,2819000.000,3440000.000,2899000.000
GainLossOnDispositionOfAssets1,,,,,,3000.000,,,,0.000,
GoodwillImpairmentLoss,,,11200000.000,,,,,,,,
