,2011-12-31,2012-12-31,2013-12-31
AdjustmentForAmortization,,-537592.000,-285780.000
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,,,-10297.000
AmortizationOfDebtDiscountPremium,,,1710.000
CashPeriodIncreaseDecrease,-26168.000,25392.000,-24522.000
ConversionOfStockAmountIssued1,227500.000,514400.000,
CostOfGoodsSold,-38492.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,285780.000
Depreciation,,,3160.000
DepreciationAndAmortization,58688.000,48585.000,3160.000
DepreciationExpense,,48585.000,
EarningsPerShareBasicAndDiluted,-0.047,-0.004,-0.032
EffectiveIncomeTaxRateContinuingOperations,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.340
ExtinguishmentOfDebtGainLossNetOfTax,,48494.000,166928.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,-116.000
GeneralAndAdministrativeExpense,2125636.000,899131.000,349231.000
GrossProfit,27338.000,,
IncomeLossFromContinuingOperations,-2556986.000,-581093.000,-436391.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-3662668.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1142743.000,-907757.000
IncreaseDecreaseInAccountsPayable,53887.000,-172201.000,2640.000
IncreaseDecreaseInAccountsReceivable,150.000,,
IncreaseDecreaseInAccruedLiabilities,85528.000,-16740.000,-8209.000
IncreaseDecreaseInBookOverdrafts,700.000,-700.000,
IncreaseDecreaseInDeferredRevenue,-3587.000,,
IncreaseDecreaseInDeposits,19756.000,,
IncreaseDecreaseInDerivativeLiabilities,,,13564.000
IncreaseDecreaseInOtherAccruedLiabilities,,,10139.000
IncreaseDecreaseInOtherDeferredLiability,-28000.000,-25000.000,
InterestAndOtherIncome,,,-854.000
InterestExpense,-1105682.000,-72577.000,2500.000
InterestExpenseRelatedParty,,,16454.000
LossContingencyAccrualCarryingValuePayments,,-75000.000,
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,400000.000,-325000.000,
LossContingencyLossInPeriod,400000.000,-366623.000,
NetCashProvidedByUsedInFinancingActivities,819826.000,683103.000,391290.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,819826.000,683103.000,391290.000
NetCashProvidedByUsedInOperatingActivities,-845994.000,-657711.000,-415812.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-845994.000,-657711.000,-415812.000
NetIncomeLoss,-3662668.000,-1142743.000,-907757.000
OperatingExpenses,2584324.000,581093.000,436391.000
OtherDepreciationAndAmortization,1105682.000,537592.000,285780.000
OtherIncome,,25.000,
OtherNoncashIncome,,,10297.000
OtherOperatingIncomeExpenseNet,,-561650.000,-471366.000
ProceedsFromIssuanceOfCommonStock,420000.000,,
ProceedsFromLoans,183000.000,446056.000,40000.000
ProceedsFromRelatedPartyDebt,,280482.000,351290.000
ProceedsFromShortTermDebt,244126.000,,
RelatedPartyTransactionAmountsOfTransaction,,,719748.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,618861.000
RepaymentsOfDebt,,-17735.000,
ResearchAndDevelopmentExpense,,,84000.000
RestrictedStockExpense,902820.000,385796.000,
Revenues,65830.000,,
RevenuesNetOfInterestExpense,,0.000,
SalesRevenueNet,65830.000,,
ShareBasedCompensation,193750.000,102000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardCompensationCost,,,25000.000
ShareBasedGoodsAndNonemployeeServicesTransactionCashFlowEffects,,,25000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,278108117.000,27942571.000
