,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayable,,,,,171910.000,171910.000,163141.000,,,,
AccountsPayableCurrent,48312.000,50844.000,0.000,171910.000,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,187500.000,1659431.000,,0.000
AccountsPayableRelatedParties,,,,,667938.000,626878.000,683635.000,,,,
AccountsPayableRelatedPartiesCurrent,,,,486905.000,,,,698623.000,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,316553.000,,0.000
AccountsReceivableNet,,,,,1950500.000,1950500.000,2025000.000,2061000.000,3338094.000,,51588.000
AccountsReceivableNetCurrent,,,,500.000,,,,,,,
AccountsReceivableRelatedParties,,,,3267825.000,3267825.000,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,3267825.000,3220392.000,3329080.000,,,
AccruedLiabilities,,,,,112490.000,,,,,,
AccruedLiabilitiesCurrent,,,,35000.000,,,,1082020.000,953797.000,415396.000,924783.000
AccruedProfessionalFeesCurrent,,,,25081.000,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,-11201942.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-31.000,,,,-5779.000,-188865.000,10907.000,-15871.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,2658647.000,,,,,,,
AdditionalPaidInCapital,75181.000,75181.000,150514.000,3763811.000,6758412.000,6758412.000,6754247.000,8167131.000,10209152.000,10967859.000,11118365.000
Assets,814.000,892.000,,20888692.000,21915377.000,21977230.000,44810059.000,48951444.000,56452031.000,33093524.000,32990958.000
AssetsCurrent,814.000,892.000,0.000,3268325.000,5218325.000,5270419.000,5388148.000,5464780.000,6836295.000,300195.000,125020.000
AssetsNoncurrent,,,,,,,,43486664.000,49615736.000,32793329.000,32865938.000
