,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,605000.000,,2417000.000,,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,2195000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1311000.000,504000.000,,,,416000.000,,,241000.000,41000.000,182000.000,-265000.000,121000.000,120000.000,371000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-92000.000,,,,448000.000,,,,-2313000.000,,,,-1800000.000,,
CostOfGoodsAndServicesSold,,,,,,,,,782000.000,13000.000,88000.000,,,,
CostOfRevenue,28000.000,283000.000,425000.000,1751000.000,2108000.000,1338000.000,1315000.000,1282000.000,,,,,41000.000,26000.000,32000.000
CostsAndExpenses,597000.000,1325000.000,1090000.000,2476000.000,3211000.000,2943000.000,2668000.000,4152000.000,2394000.000,2733000.000,2121000.000,3995000.000,4436000.000,3751000.000,4172000.000
DeferredIncomeTaxExpenseBenefit,,,,,755000.000,,,,,,,,,,
EarningsPerShareBasic,,,0.010,,0.060,-0.020,0.070,-0.280,-0.050,-0.170,-0.150,-0.330,,,
EarningsPerShareBasicAndDiluted,-0.040,-0.070,,,,,,,,,,,-0.340,-2.100,-0.490
EarningsPerShareDiluted,,,0.010,,0.060,-0.020,0.070,-0.280,-0.050,-0.170,-0.150,-0.330,,,
IncomeLossAttributableToNoncontrollingInterest,-26000.000,-141000.000,4000.000,195000.000,183000.000,24000.000,211000.000,-529000.000,-55000.000,-195000.000,-19000.000,-80000.000,-124000.000,-355000.000,-203000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-417000.000,-868000.000,161000.000,840000.000,1644000.000,-153000.000,208000.000,-1061000.000,-681000.000,-2221000.000,-1889000.000,-3859000.000,-4248000.000,-25780000.000,-6193000.000
IncomeTaxExpenseBenefit,,,40000.000,,755000.000,100000.000,-801000.000,2660000.000,6000.000,,-25000.000,,7000.000,,3000.000
IncomeTaxesPaidNet,,,,,82000.000,,,,3000.000,,,,7000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-19000.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,,,,,276000.000,,,,-94000.000,,,,383000.000,,
IncreaseDecreaseInAccountsReceivable,-29000.000,,,,17000.000,,,,2000.000,,,,7000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,-82000.000,,,,,,,,-2000.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,-497000.000,,,,-232000.000,,,,-520000.000,,
IncreaseDecreaseInDeferredRevenue,-18000.000,,,,-2278000.000,,,,-1603000.000,,,,95000.000,,
IncreaseDecreaseInDueToRelatedParties,159000.000,,,,-6000.000,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,120000.000,,,,81000.000,,,,,,
