,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,493000000.000,385000000.000,221000000.000,278000000.000,460000000.000,416000000.000,272000000.000,307000000.000,503000000.000,481000000.000,309000000.000,360000000.000,602000000.000,525000000.000,310000000.000,385000000.000,576000000.000,552000000.000,348000000.000,394000000.000,634000000.000,580000000.000,392000000.000,468000000.000,740000000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,2603000000.000,2898000000.000,2862000000.000,2848000000.000,2802000000.000,2781000000.000,2910000000.000,2889000000.000,2811000000.000,2758000000.000,2755000000.000,2753000000.000,2708000000.000,2706000000.000,2701000000.000,2691000000.000,2642000000.000,2665000000.000,2683000000.000,2710000000.000,,,,2777000000.000,
AccountsReceivableNetCurrent,619000000.000,390000000.000,366000000.000,409000000.000,584000000.000,393000000.000,376000000.000,442000000.000,614000000.000,452000000.000,429000000.000,505000000.000,742000000.000,493000000.000,461000000.000,516000000.000,718000000.000,513000000.000,486000000.000,586000000.000,810000000.000,573000000.000,542000000.000,610000000.000,842000000.000
AccruedAdvertisingCurrent,,,,30000000.000,,,,28000000.000,,,,41000000.000,,,,69000000.000,,,,65000000.000,,,,57000000.000,
AccruedIncomeTaxesCurrent,,,,93000000.000,,,,103000000.000,,,,120000000.000,,,,129000000.000,,,,102000000.000,,,,137000000.000,
AccruedVacationCurrent,,147000000.000,161000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,922000000.000,,,,1032000000.000,,,,1136000000.000,,,,1214000000.000,,,,1296000000.000,,,,1275000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-13000000.000,-12000000.000,-10000000.000,-8000000.000,-7000000.000,-6000000.000,-5000000.000,-4000000.000,-3000000.000,-4000000.000,-4000000.000,-4000000.000,-4000000.000,-3000000.000,-4000000.000,-8000000.000,-4000000.000,0.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,-1000000.000,-1000000.000,3000000.000,3000000.000,3000000.000,3000000.000,6000000.000,6000000.000,6000000.000,6000000.000,3000000.000,3000000.000,3000000.000,3000000.000,9000000.000,9000000.000,9000000.000,9000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,199000000.000,146000000.000,141000000.000,179000000.000,134000000.000,153000000.000,162000000.000,130000000.000,95000000.000,134000000.000,129000000.000,141000000.000,152000000.000,63000000.000,37000000.000,-43000000.000,-19000000.000,-58000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,173000000.000,185000000.000,133000000.000,128000000.000,168000000.000,124000000.000,144000000.000,151000000.000,120000000.000,86000000.000,124000000.000,122000000.000,134000000.000,145000000.000,57000000.000,24000000.000,-60000000.000,-32000000.000,-67000000.000,-74000000.000,-38000000.000,-66000000.000,-56000000.000,-113000000.000,-84000000.000
AdditionalPaidInCapital,3791000000.000,3798000000.000,3808000000.000,3818000000.000,3825000000.000,3836000000.000,3814000000.000,3820000000.000,3818000000.000,3832000000.000,3845000000.000,3858000000.000,3850000000.000,3864000000.000,3875000000.000,3889000000.000,3881000000.000,3893000000.000,3908000000.000,3923000000.000,3913000000.000,3934000000.000,3949000000.000,3966000000.000,3952000000.000
AllowanceForDoubtfulAccountsReceivable,,,,207000000.000,,,,213000000.000,,,,209000000.000,,,,169000000.000,,,,150000000.000,,,,143000000.000,
AllowanceForNotesAndLoansReceivableCurrent,,37000000.000,39000000.000,41000000.000,43000000.000,45000000.000,51000000.000,52000000.000,55000000.000,54000000.000,58000000.000,57000000.000,58000000.000,59000000.000,59000000.000,59000000.000,57000000.000,57000000.000,58000000.000,57000000.000,55000000.000,56000000.000,58000000.000,57000000.000,57000000.000
AllowanceForNotesAndLoansReceivableNoncurrent,,325000000.000,346000000.000,353000000.000,366000000.000,388000000.000,435000000.000,445000000.000,449000000.000,468000000.000,503000000.000,509000000.000,505000000.000,513000000.000,524000000.000,522000000.000,508000000.000,508000000.000,526000000.000,524000000.000,514000000.000,530000000.000,561000000.000,564000000.000,562000000.000
Assets,9457000000.000,9329000000.000,9022000000.000,9023000000.000,9372000000.000,9114000000.000,9355000000.000,9463000000.000,9892000000.000,9849000000.000,9666000000.000,9741000000.000,10022000000.000,9857000000.000,9557000000.000,9679000000.000,9898000000.000,10024000000.000,9707000000.000,9716000000.000,10165000000.000,9942000000.000,9743000000.000,9819000000.000,10343000000.000
AssetsCurrent,1993000000.000,1903000000.000,1674000000.000,1730000000.000,2115000000.000,1935000000.000,1829000000.000,1866000000.000,2141000000.000,2095000000.000,1864000000.000,1940000000.000,2239000000.000,2054000000.000,1842000000.000,1867000000.000,2107000000.000,2164000000.000,1843000000.000,1869000000.000,2349000000.000,2127000000.000,1843000000.000,1812000000.000,2302000000.000
AssetsHeldForSaleCurrent,,,,14000000.000,,,,9000000.000,,,,8000000.000,,,,,,,,,,,,,
AssetsNet,,967000000.000,755000000.000,765000000.000,613000000.000,629000000.000,589000000.000,578000000.000,515000000.000,553000000.000,416000000.000,402000000.000,347000000.000,395000000.000,384000000.000,463000000.000,419000000.000,462000000.000,470000000.000,,423000000.000,495000000.000,464000000.000,,445000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,9000000.000,,,,2000000.000,,,,10000000.000,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,27000000.000,,,,,18000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,15000000.000,,,,,3000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,,,7000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,10000000.000,,,,,4000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsNotAmortizable,,,1000000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,,6000000.000,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,121000000.000,,,,133000000.000,,,,222000000.000,,,,211000000.000,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,508000000.000,,,,571000000.000,,,,601000000.000,,,,670000000.000,,,,,,,,,
