,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,4512000000.000,4240000000.000,4098000000.000,3869000000.000,3210000000.000
AccrualForEnvironmentalLossContingencies,,118000000.000,110000000.000,166000000.000,168000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,75000000.000,,
AccruedLiabilitiesCurrent,511000000.000,522000000.000,741000000.000,546000000.000,503000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3820000000.000,1980000000.000,2045000000.000,1686000000.000,1679000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,1000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,1000000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,260000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-206000000.000,-258000000.000,-209000000.000,-200000000.000
AdditionalPaidInCapitalCommonStock,,1806000000.000,1811000000.000,1679000000.000,1692000000.000
AssetRetirementObligationsNoncurrent,,,173000000.000,,
Assets,13786000000.000,12247000000.000,11982000000.000,9801000000.000,9337000000.000
AssetsCurrent,5879000000.000,6127000000.000,6008000000.000,5582000000.000,5100000000.000
AssetsHeldForSaleCurrent,,89000000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,14000000.000,14000000.000,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,419000000.000,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,6000000.000,6000000.000,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,183000000.000,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,52000000.000,52000000.000,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,15000000.000,15000000.000,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,-83000000.000,-83000000.000,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,20000000.000,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,205000000.000,205000000.000,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,9000000.000,9000000.000,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,312000000.000,312000000.000,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,20000000.000,,
CashAndCashEquivalentsAtCarryingValue,1480000000.000,1656000000.000,2064000000.000,1985000000.000,1884000000.000
CashAndCashEquivalentsFairValueDisclosure,,1491000000.000,1805000000.000,1829000000.000,1734000000.000
CommonStockParOrStatedValuePerShare,,,1.000,1.000,1.000
CommonStockSharesAuthorized,,,400000000.000,,
CommonStockSharesIssued,,,281924162.000,,
CommonStockValue,,282000000.000,282000000.000,282000000.000,282000000.000
CrudeOilAndNaturalGasLiquids,822000000.000,446000000.000,204000000.000,234000000.000,327000000.000
DebtInstrumentCarryingAmount,,,3446000000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,5000000.000,,
DeferredRevenueNoncurrent,,,62000000.000,,
DeferredTaxAssetsLiabilitiesNet,,,-190000000.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,-544000000.000,,
DeferredTaxAssetsNet,,,645000000.000,,
DeferredTaxAssetsNetCurrent,74000000.000,137000000.000,286000000.000,257000000.000,198000000.000
DeferredTaxAssetsNetNoncurrent,,,68000000.000,60000000.000,31000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,122000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,24000000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,79000000.000,,
DeferredTaxAssetsOther,,,14000000.000,,
DeferredTaxAssetsOtherTaxCarryforwards,,,79000000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,49000000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,213000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,235000000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,,39000000.000,,
DeferredTaxAssetsValuationAllowance,,,38000000.000,,
DeferredTaxLiabilities,,,835000000.000,,
DeferredTaxLiabilitiesNoncurrent,1226000000.000,663000000.000,544000000.000,253000000.000,283000000.000
DeferredTaxLiabilitiesOther,,,2000000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,479000000.000,,
DefinedBenefitPlanDebtSecurities,,,0.520,,
DefinedBenefitPlanEquitySecurities,,,0.380,,
DefinedBenefitPlanOtherPlanAssets,,,0.100,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,1.000,,
DisposalGroupIncludingDiscontinuedOperationInventory,,32000000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNet,,57000000.000,,,
EnvironmentalCostsRecognizedCapitalized,,,,,53000000.000
EquityMethodInvestments,,,133000000.000,,
ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,,,2920000000.000,,1900000000.000
Goodwill,,,140000000.000,,
InventoryNet,,1153000000.000,587000000.000,387000000.000,462000000.000
LettersOfCreditOutstandingAmount,,,110000000.000,,
Liabilities,10092000000.000,10042000000.000,10182000000.000,8305000000.000,7591000000.000
LiabilitiesAndStockholdersEquity,13786000000.000,12247000000.000,11982000000.000,9801000000.000,9337000000.000
LiabilitiesCurrent,5660000000.000,5034000000.000,5370000000.000,4665000000.000,3991000000.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,25000000.000,,
LongTermDebt,,3377000000.000,3441000000.000,,
LongTermDebtAndCapitalLeaseObligations,2152000000.000,3377000000.000,3159000000.000,2572000000.000,2548000000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,,282000000.000,,
LongTermDebtCurrent,205000000.000,32000000.000,282000000.000,,
LongTermDebtFairValue,,3654000000.000,3440000000.000,2825000000.000,2772000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,282000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,178000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,253000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,429000000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,4000000.000,,
LongTermDebtNoncurrent,,,3159000000.000,2572000000.000,2548000000.000
LongTermInvestmentsAndReceivablesNet,163000000.000,165000000.000,158000000.000,118000000.000,121000000.000
LossContingencyEstimateOfPossibleLoss,,,165000000.000,201000000.000,
MinorityInterest,744000000.000,903000000.000,907000000.000,776000000.000,830000000.000
NotesAndLoansReceivableGrossCurrent,285000000.000,,,,
NotesAndLoansReceivableGrossNoncurrent,200000000.000,182000000.000,182000000.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,584000000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,81000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,42000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,48000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,52000000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,69000000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,292000000.000,,
OtherAssetsMiscellaneousNoncurrent,,,163000000.000,,
OtherAssetsNoncurrent,396000000.000,590000000.000,601000000.000,547000000.000,538000000.000
OtherIntangibleAssetsNet,,,298000000.000,,
OtherInventory,,,73000000.000,45000000.000,48000000.000
OtherLiabilitiesAndDeferredRevenueNoncurrent,,,158000000.000,,
OtherLiabilitiesNoncurrent,571000000.000,504000000.000,567000000.000,562000000.000,522000000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,,,200000000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,48000000.000,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,483000000.000,464000000.000,542000000.000,253000000.000,247000000.000
PreferredStockSharesAuthorized,,,15.000,,
PropertyPlantAndEquipmentGross,10968000000.000,7163000000.000,7010000000.000,5180000000.000,5226000000.000
PropertyPlantAndEquipmentNet,7148000000.000,5183000000.000,4965000000.000,3494000000.000,3547000000.000
ReceivablesNetCurrent,2875000000.000,3092000000.000,3071000000.000,2849000000.000,2556000000.000
RestructuringReserve,,,294000000.000,309000000.000,106000000.000
RetainedEarningsAccumulatedDeficit,,4309000000.000,3947000000.000,3907000000.000,4134000000.000
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees,,,28000000.000,,
SelfInsuranceReserveNoncurrent,,,71000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,29.140,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,12000000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,2409222.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,49.280,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,1965179.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,6000000.000,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,54.050,,
ShortTermBorrowings,115000000.000,115000000.000,103000000.000,,
StockholdersEquity,2950000000.000,1302000000.000,893000000.000,720000000.000,916000000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3694000000.000,2205000000.000,1800000000.000,1496000000.000,1746000000.000
TaxesPayableCurrent,317000000.000,125000000.000,146000000.000,250000000.000,278000000.000
TreasuryStockShares,,,175112126.000,,
TreasuryStockValue,,4889000000.000,4889000000.000,4939000000.000,4992000000.000
UnrecognizedTaxBenefits,,,16000000.000,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,12000000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,16000000.000,,
