,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,374000.000,,,,-55000.000,,,,86000.000,,,,126000.000,,,,177000.000,,,,152000.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,,,,,,,42000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,300766.000,300766.000,,,,289100.000,,289100.000,,,,0.000,0.000,0.000,0.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3103000.000,,,,-411000.000,,,,-182000.000,,,,-426000.000,,,,-1615000.000,,,,3082000.000,,,,381000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,0.545,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.495,0.495,,0.510,0.510,0.545,0.545,0.545,0.545,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,16637000.000,-3191000.000,,5286000.000,-33953000.000,19225000.000,2213000.000,11272000.000,12648000.000,14501000.000,-8492000.000,12698000.000,15786000.000,16669000.000,1558000.000,23540000.000,19834000.000,12762000.000,13183000.000,9958000.000,11607000.000,17076000.000,11217000.000,17552000.000
DeferredIncomeTaxExpenseBenefit,-1084000.000,,,,-133000.000,,,,201000.000,,,,-334000.000,,,,14000.000,,,,-128000.000,,,,0.000
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,,,,,,,,,,8000000.000,,,,,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsDeclaredPerUnit,,,,,,,,,,,,,,,0.545,,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545
DividendsCommonStockCash,,21059000.000,21059000.000,,21720000.000,21713000.000,23204000.000,23223000.000,23222000.000,23236000.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.240,0.520,0.430,0.450,0.260,-0.780,0.450,0.120,0.260,0.290,0.290,-1.100,0.320,0.370,0.410,0.340,0.620,0.370,0.390,0.300,0.390,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,,,,,,,,0.350,0.400,,0.390
EarningsPerShareDiluted,,,,,0.260,-0.780,0.450,0.120,0.260,0.290,0.290,-1.100,0.320,0.370,0.410,0.340,0.620,0.370,0.390,0.300,0.390,,,,
EquityMethodInvestmentDividendsOrDistributions,11342000.000,,,,11772000.000,,,,12144000.000,,,,14390000.000,,,,23968000.000,,,,17015000.000,,,,18112000.000
GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,,,,,,,10689000.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,744000.000,742000.000,749000.000,1063000.000,857000.000,795000.000,654000.000,1031000.000,800000.000,618000.000,941000.000,746000.000,872000.000,880000.000,877000.000,767000.000,951000.000,921000.000,825000.000,641000.000,832000.000,841000.000,704000.000,669000.000,828000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,18239000.000,,10918000.000,-33404000.000,19075000.000,4673000.000,11252000.000,12647000.000,12321000.000,-46462000.000,13313000.000,15824000.000,17031000.000,13473000.000,26820000.000,15510000.000,17132000.000,13647000.000,16550000.000,15172000.000,17292000.000,5988000.000,16992000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,8366000.000,703000.000,,,,,,,,,,,,,,,
