,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,22599000.000,24049000.000,30245000.000,26880000.000,32062000.000,24582000.000,25894000.000,28623000.000,37548000.000,31350000.000,32226000.000,32088000.000,21668000.000,24222000.000,25653000.000,26806000.000,22535000.000,24947000.000,25850000.000,18205000.000,17779000.000,22304000.000,24202000.000,37056000.000
AccruedIncomeTaxes,,9821000.000,2579000.000,1235000.000,,0.000,0.000,0.000,669000.000,3358000.000,9454000.000,4416000.000,6099000.000,12554000.000,5204000.000,0.000,,,,,,373000.000,647000.000,2230000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,393877000.000,408497000.000,423399000.000,436612000.000,451338000.000,465847000.000,480083000.000,169933000.000,175536000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1042000.000,-956000.000,-1191000.000,-961000.000,-653000.000,-762000.000,-341000.000,-99000.000,-25000.000,-30000.000,189000.000,6000.000,-31000.000,147000.000,-36000.000,17000.000,153000.000,200000.000,166000.000,-197000.000,150000.000,332000.000,140000.000,-214000.000
AdditionalPaidInCapital,772195000.000,774887000.000,778257000.000,878050000.000,881825000.000,927356000.000,932351000.000,1058978000.000,1063261000.000,1080639000.000,1074913000.000,1076200000.000,1079901000.000,1083809000.000,1087623000.000,1091146000.000,1094607000.000,1098095000.000,1097374000.000,1099283000.000,1099944000.000,1100949000.000,1101982000.000,1101442000.000
AllowanceForDoubtfulAccountsReceivable,,,,0.000,,,,,,,,,,,,,,,,,,,,0.000
AssetRetirementObligation,,,,7331000.000,,,,7965000.000,,,,8654000.000,,,,9401000.000,,,,11027000.000,,,,11596000.000
Assets,974546000.000,1038937000.000,1079582000.000,1403541000.000,1422088000.000,1535907000.000,1464497000.000,1890763000.000,1758465000.000,1762268000.000,1511489000.000,1346680000.000,1358850000.000,1389910000.000,1384459000.000,1399327000.000,1409043000.000,1378672000.000,1317187000.000,1282210000.000,1275239000.000,1281231000.000,1307910000.000,1327037000.000
AssetsCurrent,403402000.000,459925000.000,485606000.000,402143000.000,413890000.000,507358000.000,441304000.000,852862000.000,709178000.000,696783000.000,715975000.000,703879000.000,709182000.000,726373000.000,702664000.000,701396000.000,699983000.000,701208000.000,630592000.000,591086000.000,586702000.000,588099000.000,607463000.000,614319000.000
AvailableForSaleSecurities,,,,,,,,,,,230933000.000,209942000.000,250282000.000,256193000.000,252072000.000,251877000.000,279330000.000,308993000.000,326968000.000,317172000.000,281569000.000,313015000.000,327391000.000,328118000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,379000.000,320000.000,396000.000,352000.000,311000.000,261000.000,318000.000,572000.000,310000.000,86000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,271000.000,290000.000,149000.000,65000.000,79000.000,577000.000,85000.000,46000.000,85000.000,429000.000
AvailableForSaleSecuritiesAmortizedCost,,,,51773000.000,,60226000.000,78275000.000,263899000.000,260747000.000,226429000.000,230744000.000,209931000.000,250335000.000,255940000.000,251964000.000,251847000.000,279083000.000,308706000.000,326736000.000,317488000.000,281336000.000,312489000.000,327166000.000,328461000.000
