,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,281000.000,179000.000,,141000.000,148000.000,149000.000,162000.000,300000.000,600000.000,600000.000,600000.000,700000.000,700000.000,700000.000,500000.000,600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,451000.000,,449000.000,,,,,,415000.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,0.000,0.000,,0.000
BusinessCombinationAcquisitionRelatedCosts,,,,74000.000,,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,144000.000,,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,190000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,48000.000,,,,-927000.000,,,,-12705000.000,,,,-9929000.000,,,,-12034000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,3316000.000,,-4263000.000,-2776000.000,-470000.000,524000.000,,911000.000,1942000.000,,-9965000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,3316000.000,,-4263000.000,-2776000.000,-470000.000,524000.000,76000.000,,,,
CostOfGoodsSold,22547000.000,26582000.000,23630000.000,25663000.000,30360000.000,31300000.000,31217000.000,50304000.000,60060000.000,57070000.000,41756000.000,42738000.000,46973000.000,60621000.000,58180000.000,83111000.000,80077000.000,121161000.000,95865000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,40000.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,,,-5646000.000
DepreciationAndAmortization,835000.000,858000.000,1085000.000,1136000.000,1211000.000,1348000.000,1456000.000,1809000.000,1925000.000,2097000.000,2178000.000,2137000.000,2181000.000,2406000.000,2477000.000,2612000.000,2707000.000,2729000.000,2728000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,35000.000,32000.000,11000.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.910,0.050,-0.030,0.090,0.030,0.070,0.040,0.110,0.170,-0.100,-0.190,-0.120,-0.020,0.020,0.010,0.040,0.090,0.120,-0.440
EarningsPerShareDiluted,0.900,0.050,-0.030,0.090,0.030,0.070,0.040,0.110,0.170,-0.100,-0.190,-0.120,-0.020,0.020,0.010,0.040,0.090,0.120,-0.440
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,20000.000
