,2012-08-31,2012-11-30,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30
AcquisitionCosts,,,,,,,3000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-17135.000,,,,-92.000,,
CostOfGoodsAndServicesSold,,,,,,,,,55559.000
CostOfGoodsSold,,,,,,,8426.000,8860.000,
DepreciationAndAmortization,,,,,,,327.000,327.000,327.000
EarningsPerShareBasic,0.000,0.000,0.000,,,,,,-0.000
EarningsPerShareBasicAndDiluted,,,,-0.000,-0.000,,0.000,0.000,
GeneralAndAdministrativeExpense,321.000,5460.000,17135.000,4769.000,1799.000,444.000,78393.000,49644.000,33142.000
GrossProfit,,,,,,,,,56349.000
IncomeLossFromContinuingOperations,-1321.000,-7460.000,,,,,-111655.000,-167658.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,,-107183.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-129498.000,-182870.000,
IncreaseDecreaseInAccountsPayable,,,,,,,1466.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-3000.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,61150.000,,
IncreaseDecreaseInInventories,,,,,,,4032.000,,
InterestExpense,,,,,,,17843.000,15212.000,-92900.000
InterestPaid,,,,,,,3066.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,65431.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,65431.000,,
NetCashProvidedByUsedInOperatingActivities,,,-17135.000,,,,-65523.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-17135.000,,,,-65523.000,,
NetIncomeLoss,-1321.000,-7460.000,-17135.000,-4769.000,-1799.000,-444.000,-129498.000,-182870.000,-107183.000
NonoperatingIncomeExpense,,,,,,,,,-92900.000
OperatingExpenses,,,17135.000,,,,123645.000,170943.000,70632.000
OperatingIncomeLoss,,,-17135.000,,,,,,
OtherIncome,,,,,,,-17843.000,-15212.000,
OtherNonoperatingExpense,,,,,,,,,14283.000
ProceedsFromLoans,,,,,,,65431.000,,
ProfessionalFees,1000.000,2000.000,,,,,31971.000,87587.000,26250.000
ProfitLoss,,,-17135.000,,,,,,
RetailRevenue,,,,,,,,,111908.000
RevenueOtherFinancialServices,,,,,,,20416.000,12145.000,
Revenues,,,,,,,11990.000,3285.000,
SalesRevenueNet,,,,,,,29833.000,18497.000,
SellingAndMarketingExpense,,,,,,,12954.000,33385.000,10913.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,69000000.000,69000000.000,,69000000.000,69472407.000,69472407.000
WeightedAverageNumberOfSharesIssuedBasic,2608044.000,2877536.000,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,3450000.000,,,,,,
