,2011-10-31,2012-01-31,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5795.000,,,,8527.000,
CostOfGoodsAndServicesSold,,,,,,,5634.000,849.000
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.000,-0.000
GeneralAndAdministrativeExpense,1500.000,50.000,7412.000,5992.000,17607.000,3446.000,17399.000,65623.000
GrossProfit,,,,,,,1766.000,5250.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-19539.000,-79865.000
IncomeTaxExpenseBenefit,,,,,,,0.000,
IncomeTaxesPaid,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,-883.000,,,,-4793.000,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,73.000,
IncreaseDecreaseInPrepaidExpense,,,2500.000,,,,-2150.000,
InterestPaid,,,0.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-5795.000,,,,-7178.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5795.000,,,,-7178.000,
NetIncomeLoss,-1500.000,-50.000,-7412.000,-5992.000,-17607.000,-3446.000,-19539.000,-79865.000
OperatingExpenses,,,,,,,21305.000,85115.000
OtherExpenses,1500.000,50.000,7412.000,5992.000,17607.000,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,,
ProceedsFromLoans,,,0.000,,,,,
ProfessionalFees,,,,,,,3906.000,19492.000
Revenues,,,,,,,7400.000,6099.000
SalesRevenueNet,,,,,,,7400.000,6099.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,97600000.000,97333000.000
WeightedAverageNumberOfSharesOutstandingBasic,4500000.000,4500870.000,5690000.000,138578261.000,97600000.000,-111768261.000,,
