,2011-10-31,2012-10-31,2013-10-31,2014-10-31
AdvertisingExpense,,2366000.000,3200000.000,3188000.000
AllocatedShareBasedCompensationExpense,,40000.000,40000.000,40000.000
AmortizationOfIntangibleAssets,,581000.000,994000.000,1917000.000
CapitalLeaseObligationsIncurred,5444000.000,7777000.000,7125000.000,8683000.000
CostOfServices,287853000.000,337644000.000,392815000.000,462283000.000
CostOfServicesDepreciationAndAmortization,11036000.000,13101000.000,15598000.000,19515000.000
CostOfServicesDirectMaterials,100569000.000,121446000.000,135486000.000,158296000.000
CurrentFederalTaxExpenseBenefit,,25794000.000,38295000.000,25732000.000
CurrentStateAndLocalTaxExpenseBenefit,,10203000.000,14018000.000,7700000.000
DeferredFederalIncomeTaxExpenseBenefit,,-2183000.000,-10803000.000,598000.000
DeferredIncomeTaxExpenseBenefit,-5911000.000,-3638000.000,-17041000.000,777000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1454000.000,-6238000.000,179000.000
DefinedContributionPlanCostRecognized,,1106000.000,1358000.000,2130000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,0.100
Depreciation,,16082000.000,18745000.000,23246000.000
DepreciationAndAmortization,3969000.000,3562000.000,4141000.000,5649000.000
DepreciationDepletionAndAmortization,15005000.000,16663000.000,19739000.000,25164000.000
EarningsPerShareBasic,1.300,1.520,1.650,1.690
EarningsPerShareDiluted,1.290,1.510,1.650,1.680
EffectiveIncomeTaxRateContinuingOperations,,0.434,0.434,0.421
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.089,0.112,0.061
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,0.000,0.000,0.000
FairValueOfAssetsAcquired,5408000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,-1680000.000,-537000.000,-1408000.000,-220000.000
GeneralAndAdministrativeExpense,131967000.000,154928000.000,177508000.000,208934000.000
GoodwillImpairmentLoss,,,0.000,0.000
GrossProfit,270789000.000,324017000.000,322539000.000,369999000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,64846000.000,74516000.000,81097000.000,80967000.000
IncomeLossFromEquityMethodInvestments,,-323000.000,-450000.000,-83000.000
IncomeTaxExpenseBenefit,28487000.000,32360000.000,35272000.000,34209000.000
IncomeTaxesPaid,32773000.000,36697000.000,44312000.000,36505000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6541000.000,8296000.000,28601000.000,3102000.000
IncreaseDecreaseInAccountsReceivable,29254000.000,11240000.000,91002000.000,51100000.000
IncreaseDecreaseInCustomerDeposits,507000.000,-74000.000,-61000.000,-39000.000
IncreaseDecreaseInInventories,3498000.000,5211000.000,4193000.000,1696000.000
IncreaseDecreaseInOtherCurrentAssets,1637000.000,916000.000,4043000.000,749000.000
IncreaseDecreaseInOtherOperatingAssets,-798000.000,141000.000,299000.000,250000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,179000.000,161000.000,138000.000
InterestExpense,1747000.000,1455000.000,1606000.000,2446000.000
InterestPaid,1754000.000,1547000.000,1503000.000,2419000.000
InvestmentIncomeInterest,163000.000,-323000.000,612000.000,-83000.000
LaborAndRelatedExpense,126354000.000,146292000.000,173137000.000,206198000.000
LineOfCreditFacilityIncreaseDecreaseOtherNet,7522000.000,18632000.000,-26139000.000,-7241000.000
MalpracticeInsuranceAnnualCoverageLimit,,3000000.000,3000000.000,3000000.000
MalpracticeInsuranceMaximumCoveragePerIncident,,1000000.000,1000000.000,1000000.000
NetCashProvidedByUsedInContinuingOperations,4234000.000,3130000.000,-7191000.000,-445000.000
NetCashProvidedByUsedInFinancingActivities,-11170000.000,-28578000.000,19260000.000,806000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-11170000.000,-28578000.000,19260000.000,806000.000
NetCashProvidedByUsedInInvestingActivities,-15542000.000,-21390000.000,-44113000.000,-17826000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-15542000.000,-21390000.000,-44113000.000,-17826000.000
NetCashProvidedByUsedInOperatingActivities,30946000.000,53098000.000,17662000.000,16575000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,30946000.000,53098000.000,17662000.000,16575000.000
NetIncomeLossAvailableToCommonStockholdersBasic,36359000.000,42156000.000,45825000.000,46758000.000
OperatingIncomeLoss,59774000.000,76131000.000,81973000.000,83425000.000
OperatingLeasesRentExpenseContingentRentals,,,0.000,0.000
OperatingLeasesRentExpenseNet,,8787000.000,10568000.000,13411000.000
OtherCostOfServices,49894000.000,56805000.000,68594000.000,78274000.000
OtherNonoperatingExpense,-6656000.000,-163000.000,-118000.000,-71000.000
OtherNonoperatingIncomeExpense,5072000.000,-1615000.000,-876000.000,-2458000.000
PaymentsForRepurchaseOfCommonStock,,5193000.000,2030000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,1425000.000,5675000.000,19013000.000,2303000.000
PaymentsToAcquireProductiveAssets,14117000.000,15715000.000,25100000.000,15523000.000
ProceedsFromStockOptionsExercised,498000.000,227000.000,263000.000,259000.000
ProvisionForDoubtfulAccounts,10316000.000,6053000.000,37988000.000,-5985000.000
RepaymentsOfLongTermCapitalLeaseObligations,2968000.000,3710000.000,4648000.000,6200000.000
RepaymentsOfLongTermDebt,1178000.000,1270000.000,464000.000,494000.000
SalesRevenueServicesGross,,3052431000.000,3524108000.000,4185052000.000
SalesRevenueServicesNet,558642000.000,661661000.000,715354000.000,832282000.000
ShareBasedCompensation,40000.000,290000.000,290000.000,290000.000
StockGrantedDuringPeriodValueSharebasedCompensation,40000.000,290000.000,,
StockIssuedDuringPeriodSharesIssuedForServices,,11432.000,11431.000,11431.000
StockIssuedDuringPeriodValueAcquisitions,482000.000,,,
StockIssuedDuringPeriodValueShareBasedCompensation,40000.000,290000.000,290000.000,290000.000
StockIssuedDuringPeriodValueStockOptionsExercised,498000.000,227000.000,263000.000,259000.000
StockRepurchasedAndRetiredDuringPeriodShares,,274018.000,81600.000,
StockRepurchasedAndRetiredDuringPeriodValue,,5193000.000,2030000.000,
ValuationAllowancesAndReservesChargedToCostAndExpense,,2480166000.000,2867671000.000,3424761000.000
ValuationAllowancesAndReservesDeductions,,2442113000.000,2755308000.000,3259577000.000
WeightedAverageNumberOfDilutedSharesOutstanding,28207358.000,27920920.000,27851720.000,27855125.000
WeightedAverageNumberOfSharesOutstandingBasic,27971100.000,27742257.000,27690677.000,27716608.000
