,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,13752000.000,14877000.000,16617000.000,9694000.000,14380000.000,24755000.000,29593000.000,21616000.000,21355000.000
AccountsReceivableNet,709000.000,893000.000,1041000.000,1093000.000,1013000.000,1282000.000,1562000.000,1898000.000,1580000.000
AccountsReceivableRelatedParties,208000.000,336000.000,199000.000,232000.000,165000.000,372000.000,438000.000,601000.000,377000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,0.000,0.000,0.000,-693000.000,-662000.000,-184000.000,9025000.000,10651000.000
AdditionalPaidInCapital,,233638000.000,234818000.000,236392000.000,239014000.000,252741000.000,450986000.000,576365000.000,590526000.000
Assets,864438000.000,942511000.000,1044692000.000,1101866000.000,1179854000.000,1376326000.000,1582106000.000,1892092000.000,1905731000.000
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,6800000.000,6800000.000,8300000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,132100000.000,236100000.000,304500000.000,86700000.000,280800000.000,481300000.000,703700000.000,31200000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,41000000.000,136100000.000,242700000.000,313000000.000,88800000.000,288000000.000,493700000.000,721400000.000,
CashAndCashEquivalentsAtCarryingValue,8328000.000,6055000.000,6786000.000,6665000.000,8489000.000,9939000.000,11474000.000,12570000.000,14207000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,1000.000,23017010.000,23017210.000,23015751.000,23023841.000,23230243.000,35915871.000,43110362.000,44202780.000
CommonStockSharesOutstanding,1000.000,23017010.000,23017210.000,23015751.000,23023841.000,23230243.000,35915871.000,43110362.000,44202780.000
CommonStockValueOutstanding,0.000,230000.000,230000.000,230000.000,230000.000,232000.000,359000.000,431000.000,442000.000
DebtInstrumentCarryingAmount,,,,564886000.000,631676000.000,,,873194000.000,
DebtInstrumentUnamortizedPremium,,,,5726000.000,2636000.000,6456000.000,6035000.000,5760000.000,4330000.000
DebtLongtermAndShorttermCombinedAmount,618290000.000,407816000.000,495981000.000,570612000.000,634312000.000,754661000.000,722622000.000,878954000.000,893767000.000
DeferredFinanceCostsNet,5755000.000,4785000.000,5203000.000,4740000.000,1530000.000,3103000.000,2911000.000,3069000.000,2836000.000
DeferredIncomeTaxLiabilities,,,,,,,,0.000,
DeferredOfferingCosts,4790000.000,0.000,0.000,0.000,,975000.000,,,
DeferredRevenue,4606000.000,5178000.000,5313000.000,5513000.000,6058000.000,7390000.000,7844000.000,12454000.000,12589000.000
DeferredTaxAssetsGross,,,,,,,,0.000,
DerivativeAssets,,,,331000.000,0.000,0.000,0.000,8742000.000,10775000.000
DisposalGroupIncludingDiscontinuedOperationConsideration,,,,,,,,4900000.000,5300000.000
DividendsPayableCurrentAndNoncurrent,0.000,9253000.000,12975000.000,0.000,,,,,
DueFromJointVentures,,,,,,,,1093000.000,897000.000
EarnestMoneyDeposits,1151000.000,170000.000,3283000.000,763000.000,229000.000,2065000.000,5547000.000,477000.000,265000.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,634690000.000,627154000.000
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,313145000.000,305004000.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,,634690000.000,627154000.000
EquityMethodInvestments,,,,,,,,81486000.000,79650000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,8820000.000,7308000.000,4517000.000,4312000.000,5195000.000,5315000.000,6268000.000,,
FiniteLivedIntangibleAssetsNet,5384000.000,4950000.000,4530000.000,4209000.000,4199000.000,6328000.000,7832000.000,,
FixturesAndEquipmentGross,2038000.000,2034000.000,2181000.000,2241000.000,2357000.000,3365000.000,3653000.000,4598000.000,4915000.000
Goodwill,,,,,,,,5750000.000,5750000.000
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,-1300000.000,-1300000.000,-1700000.000,-1100000.000,-1300000.000,-3600000.000,-2800000.000,-1600000.000,-1600000.000
InvestmentBuildingAndBuildingImprovements,635879000.000,701930000.000,779078000.000,829093000.000,899272000.000,1046269000.000,1196142000.000,1383603000.000,1417750000.000
Land,241714000.000,268814000.000,296542000.000,315867000.000,332912000.000,382484000.000,419219000.000,456135000.000,464590000.000
Liabilities,636648000.000,437124000.000,530886000.000,585819000.000,654750000.000,786806000.000,760059000.000,913024000.000,927711000.000
LiabilitiesAndStockholdersEquity,864438000.000,942511000.000,1044692000.000,1101866000.000,1179854000.000,1376326000.000,1582106000.000,1892092000.000,1905731000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,96795000.000,,,,328359000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,15827000.000,,,,15709000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,38199000.000,37995000.000,149282000.000,124839000.000,232500000.000,242299000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,4385000.000,4181000.000,5449000.000,5429000.000,285835000.000,141623000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,210177000.000,209812000.000,11151000.000,11131000.000,5424000.000,5213000.000
