,2011-03-31,2011-06-30,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,1848000.000,,,,1516000.000,,,,,,,,,,,,2614000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,-93000.000,-149000.000,-40000.000,12000.000,-19000.000,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,1770000.000,1770000.000,2540000.000,2554000.000,2689000.000,2571000.000,2607000.000,2778000.000,2759000.000,2775000.000,2656000.000,2630000.000,2667000.000,2474000.000,2386000.000,2557000.000,2700000.000,2762000.000,2712000.000,3033000.000,3040000.000
AssetImpairmentCharges,147000.000,,,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,13223000.000,,,,5049000.000,,,,6988000.000,,,,4247000.000,,,,16177000.000,,,,11394000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-110314000.000,,,,87395000.000,,,,1498000.000,,,,6898000.000,,,,-1928000.000,,,,
CashPaidForCapitalizedInterest,1969000.000,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.300,,,,0.300,,,,,,,,0.300
CommonStockDividendsPerShareDeclared,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,,0.300,0.300,0.300,,0.300,0.300,0.300,0.300,0.300
ComprehensiveIncomeNetOfTax,,,2908000.000,5815000.000,-999000.000,-24205000.000,19765000.000,14528000.000,3852000.000,5971000.000,3991000.000,15503000.000,4659000.000,19505000.000,27522000.000,18700000.000,9198000.000,12187000.000,11876000.000,52478000.000,31888000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,20000.000,20000.000,-19000.000,-33000.000,18000.000,71000.000,111000.000,40000.000,162000.000,0.000,,0.000,0.000,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,2928000.000,5835000.000,-1018000.000,-24238000.000,19783000.000,14599000.000,3963000.000,6011000.000,4153000.000,15503000.000,,19505000.000,27522000.000,,42000.000,42000.000,42000.000,85613000.000,
