,2011-12-31,2012-12-31,2013-12-30,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-3407000.000,-2746000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,82750000.000,93586000.000,96624000.000,93432000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,16162000.000,9811000.000,7009000.000,4946000.000
AdvertisingExpense,5800000.000,7400000.000,6600000.000,5900000.000
AllocatedShareBasedCompensationExpense,82750000.000,93586000.000,96624000.000,93432000.000
AllocatedShareBasedCompensationExpenseNetOfTax,62472000.000,69588000.000,71192000.000,68406000.000
AmortizationOfDebtDiscountPremium,,,343000.000,1293000.000
AmortizationOfFinancingCosts,,,1114000.000,1822000.000
AmortizationOfFinancingCostsAndDiscounts,,,1457000.000,3116000.000
AmortizationOfIntangibleAssets,3000000.000,4000000.000,4824000.000,9859000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1800000.000,1800000.000,2000000.000,1600000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,153000.000,140000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,36000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,606737000.000,-495306000.000,-7469000.000,-442791000.000
CommonStockDividendsPerShareDeclared,0.280,0.360,0.500,0.660
ComprehensiveIncomeNetOfTax,,562532000.000,406511000.000,510265000.000
ConcentrationRiskPercentage1,,,1.000,1.000
CostOfGoodsAndServicesSold,610329000.000,541523000.000,546736000.000,648451000.000
CurrentFederalTaxExpenseBenefit,21618000.000,2622000.000,21869000.000,44128000.000
CurrentForeignTaxExpenseBenefit,40771000.000,23419000.000,5093000.000,12763000.000
CurrentIncomeTaxExpenseBenefit,62624000.000,26286000.000,27182000.000,54698000.000
CurrentStateAndLocalTaxExpenseBenefit,235000.000,245000.000,220000.000,-2193000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,6027000.000
DeferredFederalIncomeTaxExpenseBenefit,21024000.000,8824000.000,3961000.000,-3047000.000
DeferredForeignIncomeTaxExpenseBenefit,-5345000.000,0.000,-380000.000,-282000.000
DeferredIncomeTaxExpenseBenefit,15657000.000,8824000.000,3581000.000,-3329000.000
DeferredRevenueAdditions,5189404000.000,5517540000.000,5870096000.000,5964101000.000
DeferredRevenueRefundPayments,127646000.000,82577000.000,88058000.000,59457000.000
DeferredRevenueRevenueRecognized,1260208000.000,1023465000.000,1055137000.000,1136036000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-22000.000,0.000,0.000,0.000
DeferredTaxExpenseFromStockOptionsExercised,,,7009000.000,4946000.000
DefinedContributionPlanCostRecognized,5400000.000,5800000.000,6200000.000,6300000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,0.750,0.750
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,1.000,1.000
DepreciationAndAmortization,28900000.000,32900000.000,42600000.000,49200000.000
DepreciationDepletionAndAmortization,31927000.000,36862000.000,47225000.000,56181000.000
DividendsCommonStockCash,90060000.000,115514000.000,160377000.000,204609000.000
EarningsPerShareBasic,2.390,1.740,1.370,1.530
EarningsPerShareDiluted,2.350,1.720,1.360,1.520
