,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,2144.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1475000.000
CashAcquiredFromAcquisition,,,,358129.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3.000,-4.000,-15.000,426377.000
CostsIncurredAcquisitionOfOilAndGasProperties,,,,10462220.000
CostsIncurredExplorationCosts,,,,736191.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,,,11198411.000
DebtConversionOriginalDebtAmount1,34541.000,,,
DepreciationDepletionAndAmortization,,,,4114.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.230
EffectiveIncomeTaxRateContinuingOperations,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.398
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,0.058
GeneralAndAdministrativeExpense,32670.000,37047.000,56808.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-1941138.000
IncreaseDecreaseInAccountsPayable,24745.000,21423.000,47709.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,667503.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,-28013.000
IncreaseDecreaseInPrepaidExpense,,,,-122586.000
InterestExpense,,,,27873.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,11563.000
NetCashProvidedByUsedInFinancingActivities,7928.000,15620.000,9084.000,2400000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7928.000,15620.000,9084.000,2400000.000
NetCashProvidedByUsedInInvestingActivities,,,,-917661.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-917661.000
NetCashProvidedByUsedInOperatingActivities,-7925.000,-15624.000,-9099.000,-1055962.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7925.000,-15624.000,-9099.000,-1055962.000
NetIncomeLoss,-32670.000,-37047.000,-56808.000,-1941138.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,,,,10817668.000
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,,,,613297.000
NonoperatingIncomeExpense,,,,-27873.000
NotesIssued1,,,,-6000000.000
OperatingExpenses,32670.000,37047.000,56808.000,1913265.000
OperatingIncomeLoss,-32670.000,-37047.000,-56808.000,-1913265.000
PaymentsToAcquireBusinessesGross,,,,75000.000
PaymentsToAcquireOilAndGasProperty,,,,1108891.000
PaymentsToAcquireProductiveAssets,,,,91899.000
ProceedsFromIssuanceOfCommonStock,,,,2000000.000
ProceedsFromNotesPayable,,,,400000.000
ProceedsFromRelatedPartyDebt,7928.000,15620.000,9084.000,
ProfitLoss,-32670.000,,,
SellingGeneralAndAdministrativeExpense,,,,1913265.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,450000.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,3.000
StockIssuedDuringPeriodValueAcquisitions,,,,3812501.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,,1000000.000
StockIssuedDuringPeriodValueIssuedForServices,,,,2662.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,14702250.000,14702250.000,14702250.000,8422180.000
