,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,11000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,18000000.000,11000000.000,13000000.000,24000000.000,17000000.000,23000000.000,21000000.000,22000000.000,28000000.000,35000000.000,18000000.000,18000000.000,33000000.000,16000000.000,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,23000000.000,,,,24000000.000,,,,26000000.000,,,,28000000.000,,,,28000000.000,,,,,,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,,,4000000.000,,,,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,2000000.000,,,,-2000000.000,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,19000000.000,,,,,,,,,,,,5000000.000,,,,32000000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,14000000.000,12000000.000,8000000.000,12000000.000,6000000.000,8000000.000,7000000.000,16000000.000,8000000.000,11000000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,-8000000.000,-9000000.000,-9000000.000,-12000000.000,-4000000.000,-7000000.000,-6000000.000,-14000000.000,-7000000.000,-7000000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,213000000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,212000000.000,,,,186000000.000,,,,134000000.000,,,,196000000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,132000000.000,,,,-11000000.000,,,,153000000.000,,,,46000000.000,,,,51000000.000,,,,-2000000.000,,,,-10000000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,1000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.560,0.590,0.590,0.580,0.590,0.590,0.620,0.620,0.620,0.660,0.660,0.650,0.660,0.660,0.690,0.680,0.690,0.690,0.730,0.730,0.730,0.730,0.770,0.830,0.825,0.825
