,2011-04-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29
AmortizationOfFinancingCosts,97000.000,,346000.000,,,,123000.000,
AmortizationOfIntangibleAssets,665000.000,,739000.000,,,,958000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,506500.000,415000.000,581000.000,695000.000,-1127000.000,416000.000,453000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-14703000.000,,-188923000.000,,,,12019000.000,
CommonStockDividendsPerShareDeclared,0.190,0.200,10.700,0.200,0.200,0.200,0.200,0.200
ComprehensiveIncomeNetOfTax,,7135000.000,17029000.000,6979000.000,-26461000.000,5675000.000,6526000.000,13140000.000
CostOfGoodsSold,69519000.000,78795000.000,74867000.000,83371000.000,87361000.000,70878000.000,69302000.000,73751000.000
Depreciation,4821000.000,,5010000.000,,,,3850000.000,
EarningsPerShareBasic,0.360,0.450,0.380,0.370,-0.990,0.260,0.330,0.360
EarningsPerShareDiluted,0.360,0.450,0.380,0.360,-0.990,0.270,0.330,0.360
EffectOfExchangeRateOnCashAndCashEquivalents,2480000.000,,963000.000,,,,-1194000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.287,0.290,0.301,0.033,0.331,0.284,0.287
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,21000.000,,702000.000,,,,-156000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,21000.000,,702000.000,,,,-156000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,100000.000
GoodwillTranslationAndPurchaseAccountingAdjustments,,,951000.000,,,,-1401000.000,
GrossProfit,38822000.000,42842000.000,41599000.000,41002000.000,36488000.000,39638000.000,41371000.000,43592000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,17581000.000,20334000.000,17072000.000,16729000.000,-32387000.000,10890000.000,14908000.000,16391000.000
IncomeTaxExpenseBenefit,5591000.000,5830000.000,4951000.000,5035000.000,-1084000.000,2852000.000,4234000.000,4704000.000
IncomeTaxesPaid,1743000.000,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,571000.000,,-5286000.000,,,,-6732000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,19000.000,23000.000,21000.000,0.000,-22000.000,27000.000,29000.000
InterestExpense,97000.000,98000.000,388000.000,795000.000,955000.000,997000.000,896000.000,896000.000
InterestPaid,0.000,,,,,,,
InvestmentIncomeInterest,179000.000,88000.000,125000.000,54000.000,59000.000,89000.000,66000.000,74000.000
NetCashProvidedByUsedInFinancingActivities,-20195000.000,,-194329000.000,,,,-11129000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-20195000.000,,-194329000.000,,,,-11129000.000,
NetCashProvidedByUsedInInvestingActivities,-4259000.000,,-1514000.000,,,,-1960000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4259000.000,,-1514000.000,,,,-1960000.000,
NetCashProvidedByUsedInOperatingActivities,7271000.000,,5957000.000,,,,26302000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,7271000.000,,5957000.000,,,,26302000.000,
NetIncomeLoss,11990000.000,14504000.000,12121000.000,11694000.000,-31303000.000,8038000.000,10674000.000,11687000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,14360000.000,12010000.000,11594000.000,-31303000.000,8244000.000,10573000.000,11577000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,14360000.000,12010000.000,11594000.000,-31303000.000,8244000.000,10573000.000,11577000.000
OperatingIncomeLoss,17499000.000,20344000.000,17335000.000,17470000.000,-31491000.000,11798000.000,15738000.000,17213000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostTax,,,,,,,402000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,4313000.000,-5310000.000,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,-4846000.000,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,,,,,,,,-73000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,72000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,4162000.000,,-4846000.000,755000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-4148000.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,-7369000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,4908000.000,-4715000.000,4842000.000,-2363000.000,-4148000.000,1453000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,-402000.000,-401000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,,,,,,,,1172000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,1172000.000,
PaymentsForRepurchaseOfCommonStock,13976000.000,,1199000.000,,,,678000.000,
PaymentsOfCapitalDistribution,,,10.500,,,,,
PaymentsOfDebtIssuanceCosts,,,1357000.000,,,,0.000,
PaymentsOfDividendsCommonStock,6279000.000,,342490000.000,,,,6420000.000,
PaymentsToAcquireProductiveAssets,4328000.000,,3307000.000,,,,2012000.000,
PreferredStockDividendsAndOtherAdjustments,,144000.000,111000.000,100000.000,0.000,-206000.000,101000.000,110000.000
ProceedsFromIssuanceOfLongTermDebt,,,150000000.000,,,,0.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,69000.000,,1793000.000,,,,52000.000,
