,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,27583000.000,19323000.000,21344000.000,20739000.000,34746000.000,34196000.000,35232000.000,37403000.000,36270000.000,27723000.000
AccruedFeesAndOtherRevenueReceivable,,,,,1654000.000,1855000.000,1768000.000,2019000.000,2068000.000,2113000.000
AccruedIncomeTaxes,741000.000,742000.000,,373000.000,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,1913000.000,2067000.000,2190000.000,2635000.000,2901000.000,4055000.000,2670000.000,2946000.000,2326000.000,1914000.000
AccruedProfessionalFeesCurrentAndNoncurrent,545000.000,499000.000,584000.000,700000.000,614000.000,543000.000,879000.000,749000.000,858000.000,684000.000
AccumulatedAmortizationDeferredFinanceCosts,217000.000,349000.000,482000.000,628000.000,762000.000,57000.000,65000.000,74000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,47000.000,33000.000,
AdditionalPaidInCapital,-2384000.000,-1606000.000,-765000.000,-8000.000,631000.000,271000.000,1219000.000,2170000.000,3310000.000,3911000.000
Assets,910399000.000,935369000.000,988137000.000,1003917000.000,121465000.000,112005000.000,107567000.000,116647000.000,122369000.000,138473000.000
AvailableForSaleSecurities,,,,,,,,9114000.000,17009000.000,21223000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,100000.000,,700000.000
CashAndCashEquivalentsAtCarryingValue,87206000.000,71834000.000,66376000.000,63754000.000,71688000.000,65381000.000,56294000.000,57331000.000,49666000.000,63245000.000
DebtInstrumentCarryingAmount,106563000.000,106250000.000,105938000.000,105625000.000,105312000.000,105000000.000,105000000.000,,,
DeferredFinanceCostsNet,,,,,1834000.000,113000.000,104000.000,96000.000,,
DeferredIncomeTaxLiabilities,245000.000,517000.000,647000.000,500000.000,127000.000,131000.000,134000.000,229000.000,202000.000,
DeferredRentCredit,474000.000,427000.000,380000.000,332000.000,285000.000,2806000.000,2984000.000,2909000.000,2833000.000,2755000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,648000.000,,,,597000.000,,,,605000.000,
DeferredTaxAssetsInvestments,343000.000,,,,55000.000,,,,44000.000,
DeferredTaxAssetsLiabilitiesNet,969000.000,,,,1532000.000,,,,1799000.000,
DeferredTaxAssetsNet,1214000.000,1200000.000,1500000.000,1100000.000,1659000.000,1727000.000,1739000.000,2337000.000,2001000.000,
DeferredTaxAssetsOther,166000.000,,,,190000.000,,,,200000.000,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,512000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,17000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,27000.000,,,,101000.000,,,,216000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,86000.000,,,,7000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,13000.000,,,,,,,,,
DeferredTaxLiabilitiesOther,94000.000,,,,59000.000,,,,55000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,151000.000,,,,68000.000,,,,147000.000,
DividendsPayableAmountPerShare,0.200,0.200,0.200,0.200,0.600,0.200,0.400,0.600,0.800,0.200
DividendsPayableCurrentAndNoncurrent,1423000.000,1366000.000,,,,,,,0.000,
DueFromAffiliates,,,,,1486000.000,1004000.000,1824000.000,1547000.000,2133000.000,1893000.000
DueToAffiliateCurrentAndNoncurrent,6998000.000,4120000.000,6076000.000,3119000.000,13634000.000,16318000.000,16255000.000,16315000.000,15043000.000,13946000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,8575000.000,2841000.000,4853000.000,6388000.000,9107000.000,1679000.000,4813000.000,6698000.000,7978000.000,1755000.000
EquityMethodInvestmentsFairValueDisclosure,9901000.000,11539000.000,11519000.000,10884000.000,16360000.000,15505000.000,15064000.000,15159000.000,14895000.000,15088000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,0.000,0.000,0.000
InterestPayableCurrentAndNoncurrent,,,,,1304000.000,1235000.000,223000.000,385000.000,558000.000,1472000.000
InvestmentsFairValueDisclosure,744771000.000,747162000.000,802048000.000,789855000.000,,,,24273000.000,31904000.000,36311000.000
Liabilities,289349000.000,284162000.000,273291000.000,265441000.000,139152000.000,136546000.000,137844000.000,140060000.000,139226000.000,152939000.000
LiabilitiesAndStockholdersEquity,910399000.000,935369000.000,988137000.000,1003917000.000,121465000.000,112005000.000,107567000.000,116647000.000,122369000.000,138473000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,,,,0.000,0.000
LongTermDebt,103057000.000,102932000.000,102813000.000,102697000.000,102583000.000,100883000.000,101163000.000,78197000.000,52178000.000,8736000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,1250000.000,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,,,,,,,,81500000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,,,,,,54800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,,,,,,,10000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,96626000.000,96626000.000,96625000.000,96625000.000,96625000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,96625000.000,96625000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,2875000.000,2875000.000,2875000.000,2875000.000,2875000.000,5500000.000,5500000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,312000.000,312000.000,312000.000,312000.000,312000.000,2875000.000,2875000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,937000.000,626000.000,313000.000,,,,,,
