,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,399900000.000,385800000.000,457300000.000,458900000.000,434000000.000,468200000.000,511100000.000,505800000.000,504200000.000,433400000.000,409800000.000,376900000.000,347800000.000,365600000.000,454600000.000,452000000.000,425600000.000,447900000.000,452300000.000,446700000.000,435600000.000,454500000.000,474400000.000,470200000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,18700000.000,,7200000.000,,28600000.000,,,,42100000.000
AccruedInvestmentIncomeReceivable,108000000.000,104600000.000,96500000.000,100900000.000,94600000.000,98000000.000,90400000.000,94700000.000,89300000.000,92500000.000,87200000.000,92000000.000,86200000.000,90800000.000,86100000.000,91300000.000,87200000.000,92600000.000,90100000.000,94400000.000,90400000.000,94100000.000,92300000.000,95900000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,441700000.000,487000000.000,416000000.000,458700000.000,475500000.000,511700000.000,481700000.000,548300000.000,306500000.000,376500000.000,,319500000.000,383300000.000,310700000.000,,320800000.000,187900000.000,55800000.000,29200000.000,210200000.000,387000000.000,386800000.000,323600000.000,367800000.000
AdditionalPaidInCapitalCommonStock,651900000.000,654200000.000,657900000.000,659400000.000,659900000.000,660500000.000,660900000.000,659800000.000,663500000.000,666800000.000,,674500000.000,677500000.000,679700000.000,,686000000.000,686600000.000,689500000.000,698000000.000,702300000.000,706200000.000,710400000.000,713800000.000,728400000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,361400000.000,,,,350600000.000,,,,427200000.000,,,,,,,,,,,,,
Assets,16303600000.000,15999100000.000,16050400000.000,16164800000.000,15875200000.000,16187500000.000,16226800000.000,16410700000.000,16299300000.000,16526400000.000,16534400000.000,16811000000.000,17183900000.000,16986800000.000,16988100000.000,17201300000.000,17277000000.000,17327800000.000,17110500000.000,17433300000.000,17991200000.000,18810600000.000,18591600000.000,18905400000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,7938900000.000,7884600000.000,7901700000.000,7837800000.000,7792000000.000,7993100000.000,8125800000.000,8327000000.000,8329400000.000,8477300000.000,8255900000.000,8051300000.000,7980700000.000,8126500000.000,8207800000.000,8196400000.000,8141000000.000,8149400000.000,8153700000.000,8011700000.000,8014100000.000,8019600000.000,7967400000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,336100000.000,341900000.000,341400000.000,341400000.000,414400000.000,452100000.000,452100000.000,573300000.000,591900000.000,632000000.000,966400000.000,1146000000.000,1229100000.000,1726500000.000,1796500000.000,1767800000.000,1934600000.000,1826400000.000,1849400000.000,1925800000.000,2396600000.000,2404900000.000,2472900000.000
AvailableForSaleSecurities,10655500000.000,10419100000.000,10485600000.000,10510400000.000,10250800000.000,10433000000.000,10600500000.000,10763800000.000,10611100000.000,10710100000.000,10863100000.000,11058000000.000,11127000000.000,10759500000.000,11063200000.000,11243100000.000,11067100000.000,10936500000.000,10866100000.000,11142300000.000,11247200000.000,11880100000.000,11780000000.000,11834400000.000
