,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-09-30,2013-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,4240.000,11435.000,7554.000,2749.000,8289.000,22555.000,20565.000,54842.000
AccountsPayableRelatedPartiesCurrent,12496.000,17496.000,25677.000,35941.000,5384.000,,,
AdditionalPaidInCapital,100346.000,100346.000,100346.000,100346.000,135815.000,44237609.000,61760078.000,66706745.000
Assets,6614.000,422.000,389.000,355.000,5783.000,44107262.000,61045787.000,61415563.000
AssetsCurrent,6614.000,422.000,389.000,,,7262.000,59736.000,5835.000
Cash,483.000,422.000,389.000,355.000,5783.000,7262.000,59736.000,1413.000
CashEquivalentsAtCarryingValue,483.000,422.000,389.000,355.000,5783.000,7262.000,59736.000,1413.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,39142000.000,39142000.000,39142000.000,39142000.000,39177473.000,21235473.000,26545473.000,26545473.000
CommonStockValue,3914.000,3914.000,3914.000,3914.000,3918.000,2125.000,2655.000,2655.000
DeferredTaxAssetsGrossCurrent,,,,,,,309800.000,363500.000
DeferredTaxAssetsNet,,,,0.000,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,32501.000,43935.000,,,
DeferredTaxAssetsValuationAllowance,,,,-32501.000,43935.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,114382.000,132769.000,137102.000,142595.000,153537.000,162027.000,924554.000,6069361.000
DueToRelatedPartiesCurrent,,,,,,,19167.000,19167.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,2493333.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,0.310
EquityMethodInvestmentSummarizedFinancialInformationAssets,,,,,,,,138779118.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,,,,,,,783315.000
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,,,,,,,2705765.000
EquityMethodInvestmentSummarizedFinancialInformationEquity,,,,,,,,136073353.000
EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,,,,,,,,138779118.000
EquityMethodInvestmentUnderlyingEquityInNetAssets,,,,,,,,42182739.000
EquityMethodInvestments,,,,,,,60986051.000,61409728.000
LiabilitiesAndStockholdersEquity,6614.000,422.000,389.000,355.000,5783.000,44107262.000,61045787.000,61415563.000
LiabilitiesCurrent,16736.000,28931.000,33231.000,38690.000,19587.000,29555.000,207608.000,124009.000
OperatingLossCarryforwards,,,,,,,911182.000,1069320.000
OtherInvestments,,,,,,44100000.000,,
PrepaidExpenseCurrent,6131.000,,,,,,,4422.000
SaleOfStockPricePerShare,,,,1.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,1500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,6.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,6.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,6.000
SharesIssued,,,,35473.000,,,,
StockholdersEquity,-10122.000,-28509.000,-32842.000,-38335.000,-13804.000,44077707.000,60838179.000,61291554.000
