,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,2807000.000,2643000.000,1278000.000,1113000.000,662000.000,1796000.000,1969000.000,1819000.000,1534000.000,3793000.000,2527000.000,263000.000
AccountsReceivableNetCurrent,1336000.000,1269000.000,1045000.000,2107000.000,2441000.000,,,,,,,
AccruedLiabilitiesCurrent,2044000.000,2408000.000,2508000.000,3534000.000,4176000.000,5260000.000,4590000.000,4977000.000,5529000.000,5712000.000,7035000.000,4353000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,1554000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,4353000.000,,,,5957000.000,,,6350000.000,7060000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-250000.000,-414000.000,-1052000.000,-638000.000,-1451000.000,-2828000.000,-2986000.000,-2798000.000,-3178000.000,-3342000.000,-3209000.000,-3139000.000
AdditionalPaidInCapital,158445000.000,174468000.000,175318000.000,176147000.000,176746000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,177269000.000,190346000.000,192614000.000,193377000.000,194325000.000,194899000.000,195332000.000
Assets,91266000.000,88408000.000,78663000.000,70515000.000,62337000.000,54068000.000,76542000.000,67482000.000,58586000.000,50742000.000,35132000.000,23440000.000
AssetsCurrent,84288000.000,64797000.000,70517000.000,61901000.000,54133000.000,45963000.000,68251000.000,58462000.000,47566000.000,40419000.000,24746000.000,13832000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,4000.000,1000.000,1000.000,1000.000,3000.000,,4000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,7000.000,4000.000,5000.000,2000.000,,5000.000,,
AvailableForSaleSecurities,,,42159000.000,29736000.000,27152000.000,21582000.000,34888000.000,26899000.000,22066000.000,12288000.000,10281000.000,
AvailableForSaleSecuritiesAmortizedCost,,,42159000.000,29742000.000,27155000.000,21585000.000,34892000.000,26900000.000,22063000.000,12293000.000,10277000.000,
Cash,,,,,,2200000.000,,,,1000000.000,,
CashAndCashEquivalentsAtCarryingValue,80715000.000,51612000.000,26549000.000,28940000.000,23760000.000,19348000.000,27651000.000,26497000.000,18853000.000,24654000.000,11207000.000,6956000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,36900000.000,21500000.000,
CertificatesOfDepositAtCarryingValue,,,1000000.000,1000000.000,500000.000,1700000.000,0.000,0.000,0.000,,,
ClassOfWarrantOrRightOutstanding,,74412.000,,,,74412.000,,,,155639.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,3618703.000,,,,4367719.000,,,,6209568.000,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,16063820.000,16438706.000,16441972.000,16541970.000,16547549.000,16548681.000,20393574.000,20708198.000,20783940.000,20882339.000,20886802.000,20886802.000
CommonStockSharesOutstanding,15996033.000,16410840.000,16437114.000,16541970.000,16547549.000,16548681.000,20393574.000,20708198.000,20783940.000,20882339.000,20886802.000,20886802.000
CommonStockValue,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
DeferredRentCreditCurrent,502000.000,513000.000,524000.000,403000.000,505000.000,606000.000,624000.000,643000.000,662000.000,680000.000,699000.000,590000.000
DeferredRentCreditNoncurrent,1506000.000,1375000.000,1242000.000,1233000.000,,925000.000,763000.000,590000.000,418000.000,245000.000,,
DeferredRevenueCurrent,6063000.000,5086000.000,4977000.000,4383000.000,5201000.000,5087000.000,4806000.000,3898000.000,3502000.000,3302000.000,2855000.000,3167000.000
DeferredRevenueNoncurrent,1848000.000,2384000.000,2233000.000,1538000.000,440000.000,481000.000,338000.000,252000.000,2911000.000,2691000.000,2252000.000,1541000.000
DeferredTaxAssetsDeferredIncome,,0.000,,,,1635000.000,,,,1133000.000,,
DeferredTaxAssetsGross,,41570000.000,,,,57279000.000,,,,75975000.000,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,3230000.000,,,,4259000.000,,,,5765000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,12161000.000,,,,31538000.000,,,,49946000.000,,
DeferredTaxAssetsOther,,129000.000,,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,326000.000,,,,486000.000,,,,808000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,1419000.000,,,,3195000.000,,,,3809000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,1118000.000,,,,757000.000,,,,907000.000,,
DeferredTaxAssetsValuationAllowance,,40912000.000,,,,56043000.000,,,,74132000.000,,
DeferredTaxLiabilities,,658000.000,,,,1236000.000,,,,1843000.000,,
EmployeeRelatedLiabilitiesCurrent,632000.000,612000.000,552000.000,935000.000,1365000.000,1687000.000,1448000.000,1745000.000,1663000.000,2101000.000,463000.000,338000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,5900000.000,5200000.000,7100000.000,7500000.000,6100000.000,5600000.000,6500000.000,5900000.000,5200000.000,4700000.000,,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,0.000,0.000,0.000,,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,,,,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,,,,,,,0.000,0.000,0.000,,0.000,0.000
Liabilities,19444000.000,19094000.000,17459000.000,16513000.000,15825000.000,16904000.000,34772000.000,33728000.000,34604000.000,33615000.000,29961000.000,26792000.000
LiabilitiesAndStockholdersEquity,91266000.000,88408000.000,78663000.000,70515000.000,62337000.000,54068000.000,76542000.000,67482000.000,58586000.000,50742000.000,35132000.000,23440000.000
LiabilitiesCurrent,12274000.000,12061000.000,11141000.000,11341000.000,12290000.000,13935000.000,12437000.000,13111000.000,14362000.000,18010000.000,25850000.000,16122000.000
LiabilitiesNoncurrent,7170000.000,7033000.000,6318000.000,5172000.000,3535000.000,2969000.000,22335000.000,20617000.000,20242000.000,15605000.000,4111000.000,1681000.000
LiabilitiesOtherThanLongtermDebtNoncurrent,,,,,,81000.000,175000.000,270000.000,,,,
LiabilitiesSubjectToCompromise,,,,,,,,,,,,8989000.000
LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,8989000.000
LineOfCredit,,,,,3700000.000,,,,,,,
LineOfCreditFacilityAmountOutstanding,4500000.000,4500000.000,4500000.000,4100000.000,,,,,,,,
LongTermDebt,,4685000.000,,,,3274000.000,,,,,,
LongTermDebtCurrent,858000.000,1411000.000,1854000.000,1908000.000,1746000.000,1792000.000,1072000.000,2417000.000,3797000.000,5203000.000,13433000.000,8339000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,1411000.000,,,,1792000.000,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,1482000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,1792000.000,,,,1482000.000,,,,,,
LongTermDebtNoncurrent,3816000.000,3274000.000,2843000.000,2401000.000,1948000.000,1482000.000,13431000.000,12146000.000,10828000.000,9482000.000,,
LongTermInvestments,,15387000.000,,,,,,,,,,
MarketableSecurities,,25771000.000,,,,,,,,,,
MarketableSecuritiesCurrent,,10384000.000,,,,,,,,,,0.000
MarketableSecuritiesNoncurrent,,15387000.000,,,,,,,,,,
MoneyMarketFundsAtCarryingValue,,45300000.000,20900000.000,23300000.000,19100000.000,9700000.000,9300000.000,20300000.000,12700000.000,,6200000.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,5788000.000,,,,6002000.000,,,,3484000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,2062000.000,,,,2496000.000,,,,2565000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,547000.000,,,,38000.000,,,,4000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,1613000.000,,,,897000.000,,,,25000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,1566000.000,,,,2571000.000,,,,890000.000,,
OtherAccruedLiabilitiesCurrent,,1087000.000,1235000.000,1834000.000,1782000.000,2267000.000,2026000.000,2280000.000,2819000.000,2554000.000,2720000.000,1087000.000
OtherAssetsNoncurrent,66000.000,61000.000,53000.000,30000.000,21000.000,12000.000,9000.000,,,,,
OtherLiabilitiesNoncurrent,,,,,1147000.000,1006000.000,938000.000,860000.000,782000.000,538000.000,64000.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
