,2011-12-31,2012-12-31,2014-02-21,2015-02-18,2015-12-31,2016-12-31
AccretionOfDiscount,131464000.000,147157000.000,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-703000.000,-1705000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,22419000.000,49000.000,,,10719000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,,,-1625000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,8418000.000,7361000.000,7510000.000,2176000.000,5463000.000,5767000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-1013000.000,-1186000.000,219000.000,68000.000,,
AllocatedShareBasedCompensationExpense,,300000.000,800000.000,,,
AmortizationOfDebtDiscountPremium,8973000.000,9729000.000,5172000.000,5596000.000,5957000.000,5905000.000
AmortizationOfFinancingCosts,8910000.000,9086000.000,5187000.000,4870000.000,5664000.000,7733000.000
AmortizationOfIntangibleAssets,100000.000,100000.000,100000.000,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,0.000
AssetImpairmentCharges,,177135000.000,,,361409000.000,45107000.000
AssetRetirementObligationAccretionExpense,14880000.000,12550000.000,,,,
AssetRetirementObligationLiabilitiesIncurred,4982000.000,3664000.000,,,,
AssetRetirementObligationLiabilitiesSettled,-42675000.000,-105160000.000,,,,
AssetRetirementObligationRevisionOfEstimate,42268000.000,62834000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,26100000.000,51100000.000,9500000.000,14100000.000,18700000.000,10100000.000
CapitalizedComputerSoftwareAmortization,-2600000.000,-2600000.000,-1800000.000,-1300000.000,,
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,2513000.000,135311000.000,,,,
CapitalizedExploratoryWellCostChargedToExpense,70000.000,55000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,155380000.000,-109363000.000,41100000.000,-1708000.000,17700000.000,-137545000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,-7800000.000,-9600000.000,-9600000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,-120057000.000,582965000.000,,0.000,
