,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,202000.000,27000.000,165000.000,88000.000,258000.000,487000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,76000.000,103000.000,120000.000,334000.000,559000.000
AmortizationOfIntangibleAssets,,,,,,4828000.000
AmortizationOfLeasedAsset,,,,,100000.000,200000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1793000.000,13755000.000,2546000.000,107000.000,-1634000.000,-326000.000
AvailableForSaleSecuritiesGrossRealizedGains,,15426000.000,2947000.000,2292000.000,2753000.000,1459000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,1671000.000,401000.000,2185000.000,4387000.000,1785000.000
BankOwnedLifeInsuranceIncome,526000.000,511000.000,998000.000,1139000.000,2030000.000,4949000.000
CapitalLeasesIncomeStatementAmortizationExpense,,,,,100000.000,100000.000
CapitalLeasesIncomeStatementInterestExpense,,,,,131000.000,125000.000
CashAcquiredFromAcquisition,,,,,9768000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,189390000.000,-131842000.000,-104988000.000,-10231000.000,-2174000.000,746172000.000
CommonStockDividendsPerShareCashPaid,,0.520,0.520,0.520,0.520,0.520
CommonStockDividendsPerShareDeclared,0.520,,,,,
ComprehensiveIncomeNetOfTax,9377000.000,19291000.000,-15380000.000,32589000.000,23919000.000,53685000.000
CurrentFederalTaxExpenseBenefit,,7734000.000,2847000.000,3787000.000,4217000.000,4410000.000
CurrentStateAndLocalTaxExpenseBenefit,,960000.000,1252000.000,874000.000,1048000.000,1422000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,0.037,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,,0.125,,
DeferredFederalIncomeTaxExpenseBenefit,,858000.000,-536000.000,-1765000.000,-3896000.000,-440000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,130000.000,141000.000,10000.000,-1000.000,210000.000
Depreciation,,3500000.000,3300000.000,3500000.000,4600000.000,5400000.000
DepreciationAmortizationAndAccretionNet,9758000.000,20349000.000,21104000.000,18147000.000,28882000.000,35617000.000
DividendsCommonStockCash,-1621000.000,-1832000.000,2926000.000,3184000.000,3493000.000,4389000.000
EarningsPerShareBasic,1.490,4.940,2.400,2.570,2.680,3.950
EarningsPerShareDiluted,1.490,4.920,2.380,2.530,2.660,3.920
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,30000.000,51000.000,66000.000,192000.000,192000.000
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,659000.000,485548.000,850406.000,992038.000,1174682.000
EmployeeStockOwnershipPlanESOPCompensationExpense,0.000,696000.000,694000.000,703000.000,994000.000,1150000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,8592000.000,2311000.000,2022000.000,321000.000,3970000.000
FeesAndCommissionsCreditCards,53890000.000,53220000.000,50790000.000,48738000.000,54542000.000,70533000.000
FeesAndCommissionsDepositorAccounts,649000.000,616000.000,632000.000,616000.000,593000.000,603000.000
FeesAndCommissionsMortgageBanking,,,,,,1656000.000
FeesAndCommissionsOther,417000.000,1190000.000,868000.000,981000.000,2348000.000,23347000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,99000.000,179000.000,367000.000,123000.000,147000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,2103000.000,220000.000,50000.000,730000.000,5372000.000
FinitelivedIntangibleAssetsAcquired1,,,,,,172000.000
GainLossOnSaleOfEquityInvestments,0.000,,,,,
GainLossOnSaleOfLoansAndLeases,188000.000,-7000.000,0.000,0.000,,
GainLossOnSaleOfOtherAssets,-102000.000,1018000.000,-577000.000,-50000.000,-6000.000,-104000.000
GainsLossesOnSalesOfOtherRealEstate,53000.000,-38000.000,-268000.000,-93000.000,28000.000,0.000
GoodwillAcquiredDuringPeriod,,,,,36928000.000,0.000
GoodwillImpairmentLoss,1508000.000,0.000,0.000,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,0.000,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,,13789000.000,9128000.000,7163000.000,5928000.000,4186000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,600000.000,38000.000,152000.000,900000.000,0.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,0.000,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,0.000
ImpairmentOfInvestments,,,,,,0.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,589000.000,0.000,0.000,4828000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,26796000.000,17122000.000,18619000.000,19423000.000,38822000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8263000.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,26796000.000,17122000.000,18619000.000,19423000.000,38822000.000
IncomeTaxExpenseBenefit,3623000.000,9682000.000,3704000.000,2906000.000,1368000.000,5602000.000
IncomeTaxExpenseBenefitContinuingOperations,,9682000.000,3704000.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,9378000.000,5993000.000,6517000.000,6798000.000,13588000.000
IncomeTaxReconciliationNondeductibleExpense,,37000.000,41000.000,120000.000,188000.000,196000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,10000.000,-97000.000,-187000.000,-37000.000,-66000.000
IncomeTaxReconciliationOtherReconcilingItems,,-28000.000,-161000.000,-126000.000,-332000.000,-212000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,708000.000,1092000.000,575000.000,692000.000,933000.000
IncomeTaxReconciliationTaxExemptIncome,,244000.000,2815000.000,3594000.000,5230000.000,8257000.000
IncomeTaxesPaid,3255000.000,8478000.000,3831000.000,4451000.000,5277000.000,5898000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-626000.000,2577000.000,1872000.000,2640000.000,2130000.000,3847000.000
IncreaseDecreaseInAccruedLiabilities,5034000.000,51662000.000,-43183000.000,-2326000.000,6780000.000,11112000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,-395000.000,1755000.000,3896000.000,230000.000
IncreaseDecreaseInDeposits,273676000.000,253973000.000,-96954000.000,48304000.000,334375000.000,737727000.000
IncreaseDecreaseInFederalFundsSold,0.000,0.000,,,,
IncreaseDecreaseInInterestPayableNet,-169000.000,-46000.000,114000.000,27000.000,-46000.000,603000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,452000000.000
IncreaseDecreaseInOtherOperatingAssets,-923000.000,-4653000.000,10874000.000,2446000.000,672000.000,1968000.000
IncreaseDecreaseInTimeDeposits,-29510000.000,-15799000.000,32443000.000,2954000.000,-43382000.000,34821000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,19601.000,53437.000,85133.000,68951.000,66590.000
IndefiniteLivedIntangibleAssetsWrittenOffRelatedToSaleOfBusinessUnit,,,,,-61000.000,
InformationTechnologyAndDataProcessing,1092000.000,1141000.000,1228000.000,1316000.000,1347000.000,1972000.000
InterestAndDividendIncomeOperating,39059000.000,37297000.000,38976000.000,48660000.000,61607000.000,81396000.000
InterestAndFeeIncomeLoansAndLeases,19654000.000,18058000.000,16151000.000,19674000.000,29565000.000,36187000.000
InterestExpense,4747000.000,3563000.000,2954000.000,2398000.000,2387000.000,4091000.000
InterestExpenseDeposits,3069000.000,2205000.000,1280000.000,965000.000,726000.000,614000.000
