,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,782792.000,709270.000,2895083.000,3007875.000,3665472.000,1381273.000
AccountsPayableCurrent,,,73456.000,85099.000,87607.000,125912.000
AccountsReceivableNetCurrent,,,,75000.000,77309.000,77309.000
AccruedLiabilitiesCurrent,,,2453646.000,2549595.000,3220496.000,919360.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,20324.000,21419.000,21762.000,21961.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,293304.000,321071.000,387342.000,420326.000,449194.000,469351.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1851462.000,-1906185.000,-1924426.000,-300440.000,-343360.000,-309582.000
AdditionalPaidInCapital,7677016.000,7826885.000,9545477.000,9744875.000,9652900.000,11994545.000
Assets,3667402.000,3749745.000,3756207.000,3741062.000,3612649.000,3584242.000
AssetsCurrent,72167.000,55759.000,138112.000,158967.000,112642.000,122129.000
AssetsFairValueDisclosure,192825.000,100325.000,82084.000,85840.000,42920.000,34433.000
AvailableForSaleSecurities,155048.000,100325.000,82084.000,85840.000,42920.000,34433.000
AvailableForSaleSecuritiesAmortizedCost,2006510.000,2006510.000,2006510.000,2006510.000,2006510.000,2001845.000
AvailableForSaleSecuritiesNoncurrent,155048.000,100325.000,82084.000,85840.000,42920.000,34433.000
BankOverdrafts,,,,,1743.000,
Cash,,,,,,12577.000
CashAndCashEquivalentsAtCarryingValue,37777.000,17397.000,21471.000,43508.000,-1743.000,12577.000
CashAndCashEquivalentsFairValueDisclosure,37777.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,600000000.000
CommonStockSharesIssued,298785365.000,294115297.000,297091258.000,299683313.000,299973104.000,368889039.000
CommonStockSharesOutstanding,298785365.000,294115297.000,297091258.000,299683313.000,297349374.000,368889039.000
CommonStockValue,298785.000,294115.000,297091.000,299683.000,299973.000,368889.000
ConvertibleNotesPayableCurrent,31550.000,104050.000,286432.000,330432.000,227850.000,240350.000
DeferredTaxAssetsGross,,,3283258.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,2002758.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1280500.000,,,
DeferredTaxAssetsValuationAllowance,,,3283258.000,,,
DueFromOfficersOrStockholdersNoncurrent,162500.000,300000.000,300000.000,300000.000,300000.000,300000.000
DueToOfficersOrStockholdersCurrent,475048.000,556036.000,564115.000,615115.000,602115.000,563431.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,131708.000,142833.000,153958.000,165083.000,175583.000,184833.000
FiniteLivedIntangibleAssetsGross,374977.000,414844.000,342500.000,342500.000,342500.000,342500.000
FiniteLivedIntangibleAssetsNet,243269.000,272011.000,188542.000,177417.000,166917.000,157667.000
Goodwill,2770651.000,2770651.000,2770651.000,2770651.000,2770651.000,2770651.000
IntangibleAssetsNetIncludingGoodwill,3013920.000,3042662.000,2959193.000,2948068.000,2937568.000,157667.000
InterestReceivable,,,,,,558.000
InventoryNet,31390.000,30737.000,29281.000,29281.000,29153.000,29153.000
Liabilities,1289390.000,1369356.000,3745630.000,3953422.000,4497180.000,2185054.000
LiabilitiesAndStockholdersEquity,3667402.000,3749745.000,3756207.000,3741062.000,3612649.000,3584242.000
