,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,1327.000,9852.000,11877.000,14863.000
AccountsReceivableNetCurrent,,0.000,,
AdditionalPaidInCapital,48817177.000,48818174.000,48818823.000,48818823.000
Assets,18848789.000,18848789.000,18854750.000,18854750.000
AssetsCurrent,-71745.000,-71745.000,-62602.000,-62602.000
Cash,,-71745.000,,-62602.000
CashAndCashEquivalentsAtCarryingValue,-71745.000,-71745.000,-62602.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,48022500.000,48022500.000,48022500.000,48022500.000
CommonStockSharesOutstanding,48022500.000,48022500.000,48022500.000,48022500.000
CommonStockValue,480225.000,480225.000,480225.000,480225.000
ConvertibleDebtNoncurrent,30000000.000,30000000.000,30000000.000,30000000.000
DebtInstrumentUnamortizedDiscount,11136300.000,11136300.000,11136300.000,11136300.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,348448.000,357970.000,360644.000,364087.000
DueToOfficersOrStockholdersCurrent,8270.000,8270.000,8270.000,8270.000
DueToOfficersOrStockholdersNoncurrent,26714.000,26714.000,26714.000,26714.000
EquityMethodInvestments,25010.000,25010.000,25010.000,25010.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,7936.000,7936.000,11118.000,11118.000
Goodwill,4284.000,4284.000,3856.000,3856.000
IntangibleAssetsNetExcludingGoodwill,27540.000,27540.000,24786.000,24786.000
IntangibleAssetsNetIncludingGoodwill,,,,28642.000
Liabilities,18999547.000,19008072.000,19016058.000,19019044.000
LiabilitiesAndStockholdersEquity,-18848789.000,18848789.000,-18854750.000,-18854750.000
LiabilitiesCurrent,9597.000,18122.000,20147.000,23133.000
LiabilitiesNoncurrent,18989950.000,18989950.000,18995911.000,18995911.000
LongTermLineOfCredit,38418.000,38418.000,38418.000,38418.000
NotesAndLoansReceivableNetNoncurrent,18863700.000,18863700.000,18863700.000,18863700.000
OtherAssets,18888710.000,18888710.000,18888710.000,18888710.000
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockValue,1000000.000,1000000.000,1000000.000,1000000.000
StockholdersEquity,-150758.000,-159283.000,-161308.000,-164294.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-37848336.000,-159283.000,-37870808.000,-37873794.000
UnearnedESOPShares,50099712.000,50099712.000,50099712.000,50099712.000
