,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,,,,,,623000000.000
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,,130500000.000,2203000000.000
AccountsPayableOtherCurrent,45112000.000,32283000.000,30498000.000,43959000.000,30886000.000,27434000.000,30086000.000,47699000.000,27267000.000,35010000.000,35074000.000,43855000.000,33121000.000,34356000.000,39528000.000,54349000.000,39857000.000,43233000.000,40783000.000,52149000.000,38377000.000,31500000.000,38794000.000,,
AccountsPayableTradeCurrent,134510000.000,63965000.000,67800000.000,85721000.000,104425000.000,75942000.000,87847000.000,94269000.000,123459000.000,113101000.000,81431000.000,96281000.000,174235000.000,98380000.000,85150000.000,85299000.000,119930000.000,75817000.000,88123000.000,99895000.000,120954000.000,85611000.000,93835000.000,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,,,,,43100000.000,
AccountsReceivableNetCurrent,241946000.000,112450000.000,84649000.000,57035000.000,159278000.000,77444000.000,66155000.000,56700000.000,176321000.000,142721000.000,73756000.000,79210000.000,270559000.000,149082000.000,75780000.000,65260000.000,224117000.000,82942000.000,61999000.000,59248000.000,158492000.000,90090000.000,60078000.000,,1682000000.000
AccrualForEnvironmentalLossContingencies,,,1800000.000,2800000.000,2400000.000,2400000.000,,,,,,,,,,,,,,,,,,,98000000.000
AccrualForEnvironmentalLossContingenciesGross,,,,,,,,,,,1600000.000,1300000.000,1300000.000,1200000.000,1200000.000,1259000.000,1100000.000,1100000.000,1100000.000,1200000.000,1000000.000,1000000.000,1000000.000,1000000.000,
AccruedIncomeTaxesCurrent,4854000.000,15989000.000,,,,,,,,995000.000,,,736000.000,9973000.000,595000.000,,,,,,,,,,
AccumulatedDeferredInvestmentTaxCredit,2052000.000,1960000.000,2023000.000,2004000.000,1915000.000,1829000.000,1744000.000,1669000.000,1602000.000,1536000.000,1469000.000,1402000.000,1343000.000,1288000.000,1240000.000,1193000.000,1150000.000,1107000.000,1067000.000,1027000.000,987000.000,947000.000,905000.000,900000.000,537000000.000
