,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedProfessionalFeesCurrent,10500.000,13000.000,6500.000,9250.000,11565.000,5300.000,7250.000,8300.000,11815.000,5350.000,8750.000,8300.000,12065.000,5500.000,9000.000,10000.000,12000.000,8500.000,12550.000,6600.000,4046.000,1500.000,1500.000
Assets,,,,240060.000,,,,223767.000,224193.000,215797.000,,209632.000,,,,204464.000,204008.000,,,196169.000,169722.000,156357.000,152572.000
AssetsCurrent,245956.000,247923.000,239282.000,240060.000,237563.000,229146.000,231465.000,,,,210890.000,,209873.000,200968.000,203522.000,,,197303.000,196048.000,196169.000,169722.000,156357.000,152572.000
CashAndCashEquivalentsAtCarryingValue,4277.000,9217.000,1527.000,3264.000,10842.000,3607.000,6162.000,6427.000,10086.000,12626.000,3371.000,2730.000,4551.000,4414.000,2762.000,7565.000,12039.000,11248.000,6011.000,2065.000,169722.000,156357.000,152572.000
CommonStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,39999942.000,40000000.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000
CommonStockSharesOutstanding,,,,,,39999942.000,39999942.000,39999942.000,39999942.000,39999942.000,,39999942.000,,,,,,,,39999942.000,39999942.000,39999942.000,39999942.000
CommonStockValue,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,,,23964.000,,,
