,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2276000.000,,,,1330000.000,,,,973000.000,,,,660000.000,,,,568000.000,,,,1348000.000,,,,1635000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,-98000.000,,,,83000.000,,,,91000.000,,,,18000.000,,,,187000.000,,,,0.000,
AmortizationOfAcquiredIntangibleAssets,,,,,,,,,,,,,1439000.000,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,393000.000,,,,273000.000,,,,261000.000,,,,179000.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,1879000.000,1606000.000,,1719000.000,1677000.000,1622000.000,1554000.000,,1435000.000,1425000.000,,1426000.000,2585000.000,4783000.000,3885000.000,2181000.000,2201000.000,2159000.000,3096000.000,2162000.000,2230000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,181925.000,,141752.000,,209000.000,,,,,,,,,,,,,
AssetImpairmentCharges,,,,,1000000.000,,,,,,,,83000.000,,,,6691000.000,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,156000.000,,80000.000,32000.000,81000.000,263000.000,117000.000,2000.000,76000.000,7000.000,2000.000,,,,,,,,,,,,102000.000,13000.000
BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,,,,,,,,,,,,,27000.000,,,,,,,,,,,,,
BusinessExitCosts,,790000.000,515000.000,,1780000.000,1117000.000,342000.000,766000.000,29000.000,756000.000,1341000.000,508000.000,429000.000,,,,,,,,,,,,,
BusinessExitCosts1,,,,,,,,,,,,,,175000.000,662000.000,,-6580000.000,3292000.000,765000.000,5646000.000,1698000.000,1109000.000,3765000.000,7175000.000,3002000.000,206000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,43638000.000,,,,-18790000.000,,,,-17740000.000,,,,-18853000.000,,,,7690000.000,,,,13769000.000,,,,-9276000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-3086000.000,,,,-31000.000,,,,-7000.000,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,8370000.000,2240000.000,,3315000.000,5927000.000,9348000.000,-4170000.000,-6704000.000,6930000.000,-11167000.000,3298000.000,-2969000.000,7037000.000,7541000.000,-99399000.000,1891000.000,6264000.000,10666000.000,-1238000.000,9608000.000,24779000.000,13692000.000,-6709000.000,4701000.000,13887000.000
CostOfRevenue,133518000.000,163379000.000,177133000.000,147462000.000,156690000.000,178008000.000,165286000.000,140514000.000,160624000.000,179813000.000,175650000.000,153383000.000,161168000.000,194837000.000,192523000.000,173514000.000,170700000.000,209052000.000,243598000.000,230547000.000,183521000.000,196895000.000,204847000.000,177956000.000,157350000.000,185802000.000
CostsAndExpensesRelatedParty,,672000.000,293000.000,,299000.000,367000.000,264000.000,593000.000,512000.000,146000.000,579000.000,749000.000,220000.000,415000.000,339000.000,383000.000,,,,,,,,,,
DepreciationDepletionAndAmortization,5891000.000,,,,6563000.000,,,,6904000.000,,,,6566000.000,,,,6149000.000,,,,6054000.000,,,,5480000.000,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,,,272000.000,,,,,,,,,,,,
