,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,13000.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,-2000.000,,
InterestExpense,,,,500.000,500.000
NetCashProvidedByUsedInFinancingActivities,,,20000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,20000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-7000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7000.000,,
NetIncomeLoss,0.000,,-5000.000,-9404.000,-29942.000
OperatingIncomeLoss,,,,-8904.000,-29442.000
ProceedsFromNotesPayable,,,20000.000,,
SellingGeneralAndAdministrativeExpense,0.000,,5000.000,8904.000,29442.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15276411.000,15276411.000,15276409.000,15276409.000,15276409.000
