,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,33182.000,413908.000,,133373.000,,,,108124.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,,,40001.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,,,,,,,,,,,,292.000
AmortizationOfDebtDiscountPremium,,351425.000,464068.000,556297.000,308484.000,-23982.000,150733.000,303105.000,396853.000,276452.000,290109.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,143571.000,190569.000,200503.000,141840.000,162027.000,47124.000,65450.000,85034.000,83510.000,87814.000,84576.000,90130.000,91465.000,62530.000,62920.000,43481.000,22435.000,6734.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,30436427.000,,200351909.000,,,,253544862.000,,,,548780011.000,,,,1752564577.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,754210.000,146970.000,,,,-140277.000,,,,-153574.000,,,,-125708.000,,,,96451.000
ConversionOfStockAmountIssued1,,,479000.000,,,,1334738.000,,,,2292760.000,,,,,,,,
CostOfRevenue,,,0.000,73513.000,36756.000,15126.000,-6000.000,0.000,0.000,-2083.000,-6000.000,-6000.000,,,,868.000,2100.000,,
DepreciationDepletionAndAmortization,,88906.000,59803.000,,,,54562.000,,,,41443.000,,,,40552.000,,,,39837.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,-887494.000,624873.000,-156769.000,-276690.000,167787.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,-461596.000,-1156215.000,,,,,,,,,,,,,,
DilutiveSecurities,,,0.000,9133107.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,-0.020,-0.000,0.000,0.000,-0.020,-0.010,0.010,-0.010,-0.010,-0.000,-0.000,-0.010,-0.000,0.000,0.000,-0.010,-0.000
EarningsPerShareBasicAndDiluted,-0.010,-0.030,0.020,-0.000,0.000,,-0.020,-0.010,,,-0.010,0.000,,,-0.000,0.000,-0.000,-0.010,-0.000
EarningsPerShareDiluted,,,0.020,-0.010,-0.000,-0.030,-0.020,-0.010,0.010,-0.010,-0.010,-0.000,-0.000,-0.010,-0.000,0.000,0.000,-0.010,-0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,1691267.000,,,,0.000,,,,-49235.000,,,,211729.000,,,,410509.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,-2082640.000,,,,-677584.000,,,,-887494.000,,,,167787.000
