,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccruedLiabilitiesFairValueDisclosure,,18748000.000,9972000.000,15931000.000,6357000.000,11330000.000,4485000.000,10208000.000,2932000.000,9031000.000,1915000.000,7994000.000,1520000.000,7114000.000,1543000.000,9530000.000,8582000.000,15127000.000,6888000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,258031000.000,,,,269375000.000,,,,282921000.000,,,,275495000.000,,,,286224000.000,,,,311386000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,45731000.000,79345000.000,89313000.000,65602000.000,65278000.000,66579000.000,67303000.000,48603000.000,42991000.000,-25015000.000,-37120000.000,-24244000.000,-11577000.000,10494000.000,-1725000.000,-4850000.000,24800000.000,2594000.000,15376000.000,-32616000.000,2167000.000,13453000.000,-1254000.000,-54679000.000,-56344000.000,-53470000.000
AdditionalCollateralAggregateFairValue,,81000000.000,92000000.000,85000000.000,80000000.000,73000000.000,72000000.000,70000000.000,61000000.000,54000000.000,47000000.000,42000000.000,39000000.000,26000000.000,11000000.000,11000000.000,7000000.000,6000000.000,10000000.000,9000000.000,28000000.000,38000000.000,38000000.000,40000000.000,25000000.000,22000000.000
AdditionalPaidInCapitalCommonStock,1576903000.000,1581594000.000,1585208000.000,1586401000.000,1590336000.000,1594995000.000,1599070000.000,1602136000.000,1605966000.000,1610243000.000,1614516000.000,1617990000.000,1623323000.000,1628356000.000,1583032000.000,1484933000.000,1505170000.000,1450200000.000,1455034000.000,1458522000.000,1447368000.000,1453285000.000,1459161000.000,1459498000.000,1469744000.000,1474301000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,,,,,,1750225000.000,2365216000.000,3015207000.000,2265198000.000,2265188000.000,2265180000.000,2765176000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,94000000.000,,,,231000000.000,,,,,,,,,,,,,,,,,,
Assets,21473565000.000,22048475000.000,21902649000.000,21924217000.000,21913670000.000,22081100000.000,22738354000.000,23487735000.000,23277768000.000,23616944000.000,23688675000.000,24226920000.000,24806197000.000,25727786000.000,25653822000.000,26821774000.000,27068740000.000,27185145000.000,27467243000.000,27715021000.000,28178867000.000,29038699000.000,29152764000.000,29139315000.000,29109857000.000,29769025000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,459196000.000,417150000.000,5699000.000,5700000.000,5700000.000,5700000.000,5700000.000,5704000.000,5704000.000
AvailableForSaleSecurities,5883541000.000,5742034000.000,5453816000.000,4937483000.000,4669100000.000,4521436000.000,4496198000.000,4926758000.000,4950317000.000,4854319000.000,4840035000.000,5250585000.000,5277908000.000,5506379000.000,5345422000.000,5396812000.000,5358310000.000,5407998000.000,5403656000.000,4967414000.000,4905841000.000,4801766000.000,4846088000.000,4680226000.000,4300490000.000,3687470000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,76330000.000,81042000.000,35684000.000,52349000.000,66577000.000,48454000.000,19132000.000,17787000.000,15957000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,36825000.000,21426000.000,53137000.000,12478000.000,7501000.000,12259000.000,63801000.000,59304000.000,42256000.000
AvailableForSaleSecuritiesAmortizedCost,,5571851000.000,5268742000.000,4775400000.000,4508971000.000,4360565000.000,4335354000.000,4787978000.000,4821768000.000,4837633000.000,4844155000.000,5270576000.000,5277650000.000,5470598000.000,5329821000.000,5368259000.000,5282339000.000,5368493000.000,5344040000.000,4984867000.000,4865970000.000,4742690000.000,4809893000.000,4724895000.000,4342007000.000,3713769000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,25007000.000,17119000.000,25516000.000,11008000.000,7343000.000,9442000.000,19535000.000,17573000.000,15974000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,36825000.000,21426000.000,53137000.000,12478000.000,7501000.000,12259000.000,63801000.000,59304000.000,42256000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,476496000.000,458460000.000,414390000.000,357233000.000,270314000.000,130991000.000,1000962000.000,1220196000.000,2468314000.000,2317326000.000,2854187000.000,2691396000.000,2147097000.000,2485149000.000,2388957000.000,1822312000.000,2717132000.000,2204056000.000,3577229000.000,1309522000.000,627265000.000,1591601000.000,3827520000.000,3440598000.000,2796626000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,11818000.000,4307000.000,27621000.000,1470000.000,158000.000,2817000.000,44266000.000,41731000.000,26282000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,470130000.000,228510000.000,237411000.000,215428000.000,146341000.000,128384000.000,1000503000.000,1219706000.000,2467619000.000,2227291000.000,2386847000.000,1926087000.000,288904000.000,699084000.000,669839000.000,305776000.000,1883127000.000,1382462000.000,2789260000.000,600609000.000,150308000.000,1123506000.000,3397143000.000,3070774000.000,2263149000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,6366000.000,229950000.000,176979000.000,141805000.000,123973000.000,2607000.000,459000.000,490000.000,695000.000,90035000.000,467340000.000,765309000.000,1858193000.000,1786065000.000,1719118000.000,1516536000.000,834005000.000,821594000.000,787969000.000,708913000.000,476957000.000,468095000.000,430377000.000,369824000.000,533477000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,543481000.000,548648000.000,557997000.000,556206000.000,553326000.000,534809000.000,522815000.000,506121000.000,481965000.000,455572000.000,429242000.000,404168000.000,375089000.000,333788000.000,295663000.000,234102000.000,190071000.000,140072000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,566183000.000,582542000.000,595889000.000,588599000.000,591006000.000,571046000.000,557001000.000,538190000.000,500463000.000,470875000.000,441137000.000,418321000.000,390394000.000,347187000.000,306319000.000,244730000.000,196705000.000,145956000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,159225000.000,177106000.000,180450000.000,202823000.000,210779000.000,231892000.000,215006000.000,213425000.000,218135000.000,212136000.000,231751000.000,202811000.000,227162000.000,224059000.000,232210000.000,233433000.000,245147000.000,236730000.000,4199000.000,3200000.000,1200000.000,1200000.000,1200000.000,2204000.000,4204000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,164076000.000,182224000.000,185425000.000,209057000.000,217093000.000,240348000.000,223764000.000,222878000.000,226577000.000,221290000.000,240398000.000,212978000.000,238489000.000,236326000.000,243009000.000,245483000.000,256811000.000,248772000.000,4197000.000,3200000.000,1200000.000,1200000.000,1200000.000,2205000.000,4175000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,115260000.000,104152000.000,86899000.000,76516000.000,75598000.000,69513000.000,59826000.000,49518000.000,35122000.000,30339000.000,23055000.000,15623000.000,9736000.000,9142000.000,6143000.000,584000.000,584000.000,585000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,116887000.000,108247000.000,91199000.000,80355000.000,79884000.000,73133000.000,64995000.000,51993000.000,36149000.000,31197000.000,25510000.000,16054000.000,10112000.000,9480000.000,6336000.000,609000.000,604000.000,599000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,867774000.000,874860000.000,888493000.000,880230000.000,880097000.000,881843000.000,847252000.000,818291000.000,786633000.000,740227000.000,715452000.000,646136000.000,634806000.000,595042000.000,567928000.000,508998000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,49808000.000,44954000.000,63147000.000,44685000.000,40394000.000,45629000.000,49605000.000,49227000.000,51411000.000,42180000.000,31404000.000,23534000.000,22819000.000,28053000.000,33912000.000,40879000.000,23394000.000,39763000.000,1500000.000,2500000.000,4500000.000,4500000.000,4500000.000,3500000.000,1500000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,50444000.000,45463000.000,64313000.000,45223000.000,41071000.000,46380000.000,48477000.000,49808000.000,51364000.000,42342000.000,31503000.000,23714000.000,23062000.000,28232000.000,34122000.000,41115000.000,23632000.000,40025000.000,1515000.000,2530000.000,4538000.000,4535000.000,4479000.000,3489000.000,1506000.000
AvailableForSaleSecuritiesDebtSecurities,,897590000.000,918476000.000,936826000.000,923234000.000,929054000.000,930907000.000,894237000.000,862869000.000,814553000.000,765704000.000,738548000.000,671067000.000,662057000.000,621225000.000,589786000.000,531937000.000,477752000.000,435352000.000,5712000.000,5730000.000,5738000.000,5735000.000,5679000.000,5694000.000,5681000.000
AvailableForSaleSecuritiesFairValueDisclosure,,5742034000.000,5453816000.000,4937483000.000,4669100000.000,4521436000.000,4496198000.000,4926758000.000,4950317000.000,4854319000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,-3497000.000,-3205000.000,3663000.000,1831000.000,989000.000,667000.000,4920000.000,7673000.000,79810000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,3300000000.000,,,,2600000000.000,,,,2900000000.000,,,,2800000000.000,,,,3200000000.000,2700000000.000,2500000000.000,2600000000.000,1800000000.000,2100000000.000,2000000000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,-1700000.000,-1908000.000,-1530000.000,-859000.000,-503000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,,-155000.000,-88000.000,-58000.000,-63000.000,,,,,,,,,,,,,,,,
