,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentOfWarrantsGrantedForServices,,-279625.000,0.000,,
AssetImpairmentCharges,22263.000,-418.000,-26027.000,,
AssetRetirementObligationAccretionExpense,22263.000,-418.000,26027.000,,
AssetRetirementObligationLiabilitiesSettled,,0.000,,,
AssetRetirementObligationPeriodIncreaseDecrease,,-418.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,54620.000,58132.000,-132661.000,,
CostOfRevenue,,,5511.000,580077.000,
DeferredIncomeTaxExpenseBenefit,,227809.000,65350.000,,
DeferredOtherTaxExpenseBenefit,,385929.000,177119.000,,
DepreciationAndAmortization,,,15987.000,,
DepreciationDepletionAndAmortization,21008.000,25053.000,17181.000,60652.000,
DerivativeGainLossOnDerivativeNet,,-279625.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,0.000,
GainLossOnInvestments,,,,0.000,
GainLossOnSaleOfOtherAssets,-3265.000,3000.000,5000.000,,
GainLossOnSaleOfOtherInvestments,-3265.000,3000.000,-5000.000,,
GainsLossesOnSalesOfAssets,,,,1064.000,
GeneralAndAdministrativeExpense,238174.000,272134.000,292584.000,590060.000,
GrossProfit,,,7247.000,537666.000,
IncomeLossFromContinuingOperations,,670027.000,192206.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-310917.000,
IncomeLossFromEquityMethodInvestments,-11978.000,-5327.000,-31340.000,,
IncomeTaxExpenseBenefit,,,,0.000,
IncreaseDecreaseInAccountsPayableRelatedParties,0.000,0.000,,,
IncreaseDecreaseInAccountsPayableTrade,-16847.000,-748.000,3868.000,,
IncreaseDecreaseInAccountsReceivable,2153.000,0.000,-81.000,,
IncreaseDecreaseInAccruedLiabilities,-1329.000,-1124.000,-5318.000,,
IncreaseDecreaseInDueFromRelatedParties,,0.000,,,
IncreaseDecreaseInOtherCurrentAssets,2487.000,-8310.000,5285.000,,
InterestIncomeExpenseNet,,21.000,0.000,-10530.000,
InterestPaid,94.000,22.000,0.000,,
LeaseAndRentalExpense,,28563.000,27180.000,,
LeaseOperatingExpense,21611.000,14203.000,28306.000,,
MinorityInterestInNetIncomeLossJointVenturePartners,,5327.000,,,
MinorityInterestPeriodIncreaseDecrease,,115000.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,322330.000,791934.000,170000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,322330.000,791934.000,170000.000,,
NetCashProvidedByUsedInInvestingActivities,11978.000,-168408.000,7228.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,11978.000,-168408.000,7228.000,,
NetCashProvidedByUsedInOperatingActivities,-279688.000,-565394.000,-309889.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-279688.000,-565394.000,-309889.000,,
NetIncomeLoss,-497258.000,-1135084.000,-520937.000,-310917.000,
NetIncomeLossAttributableToNoncontrollingInterest,,,-31340.000,,
OperatingExpenses,471893.000,856790.000,527871.000,838053.000,
OperatingIncomeLoss,-466188.000,-847807.000,-520624.000,-300387.000,
OperatingLeasesIncomeStatementInitialDirectCosts,,,,33563.000,
OtherIncome,,188.000,0.000,,
OtherNoncashExpense,0.000,169000.000,,,
OtherNoncashIncome,0.000,0.000,,,
OtherNonoperatingIncomeExpense,31070.000,287277.000,-313.000,,
OtherOperatingIncomeExpenseNet,,,,-10530.000,
PaymentsToAcquirePropertyPlantAndEquipment,0.000,41430.000,17772.000,,
ProceedsFromIssuanceOfCommonStock,314100.000,542000.000,170000.000,,
ProceedsFromIssuanceOrSaleOfEquity,23000.000,-23000.000,0.000,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,0.000,0.000,25000.000,,
ProductionCosts,,,-28306.000,,
ProfessionalAndContractServicesExpense,,168400.000,,,
RepaymentsOfRelatedPartyDebt,14770.000,6691.000,0.000,,
ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,,-5220.000,-28306.000,,
RevenueOilAndGasServices,5705.000,8983.000,12758.000,2723.000,
Revenues,,,,1117743.000,
SalesRevenueNet,,,,1117743.000,
SellingExpense,,,,154842.000,
ShareBasedCompensation,191100.000,378000.000,189800.000,,
StockGrantedDuringPeriodValueSharebasedCompensation,191100.000,545400.000,,,
StockIssuedDuringPeriodSharesNewIssues,,3716667.000,178000.000,,
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,300000.000,,,
TaxesOther,,0.000,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,385929.000,177119.000,,
ValuationAllowancesAndReservesAdjustments,,385929.000,177119.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,57544765.000,68383885.000,70197385.000,,
