,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,444223.000,444223.000,444223.000,444223.000,444223.000,
AccountsPayableCurrent,530373.000,560189.000,531158.000,597527.000,583610.000,
AccruedEmployeeBenefitsCurrentAndNoncurrent,231250.000,231250.000,231250.000,231250.000,231250.000,
AccruedLiabilitiesCurrent,608401.000,532602.000,436857.000,293463.000,213079.000,
AccruedLiabilitiesCurrentAndNoncurrent,,,0.000,0.000,,
AccruedRentNoncurrent,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,381826.000,384243.000,386055.000,387867.000,
AdditionalPaidInCapital,100828262.000,100850221.000,100835763.000,100835763.000,100874628.000,
Assets,521513.000,281212.000,422475.000,129339.000,79858.000,
AssetsCurrent,399304.000,193603.000,358001.000,72121.000,45169.000,
CapitalLeaseObligationsCurrent,0.000,,,,,
CapitalLeaseObligationsNoncurrent,0.000,,,,0.000,
CashAndCashEquivalentsAtCarryingValue,354198.000,146463.000,318067.000,32238.000,24041.000,5846.000
ClassOfWarrantOrRightOutstanding,,45833328.000,,,,
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,
CommonStockSharesIssued,49823880.000,49823880.000,49823880.000,49823880.000,53823880.000,
CommonStockValue,49824.000,49824.000,49824.000,49824.000,53824.000,
ConvertibleDebtCurrent,,2178539.000,2448630.000,2712785.000,2982877.000,
ConvertibleDebtNoncurrent,1908447.000,,,,0.000,
ConvertibleNotesPayable,,0.000,0.000,0.000,,
DeferredFinanceCostsNoncurrentNet,102901.000,82184.000,61466.000,41202.000,20485.000,
DeferredRentCredit,,4645.000,3096.000,0.000,,
DeferredRentCreditCurrent,6193.000,,,,0.000,
DeferredRevenue,,,405000.000,405000.000,,
DeferredRevenueNoncurrent,0.000,,,,0.000,
DeferredTaxAssetsGross,,,,,25690352.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,2426729.000,
DeferredTaxAssetsNet,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,58480547.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,2425252.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,2259000.000,
DeferredTaxAssetsValuationAllowance,,,,,-25690352.000,
DerivativeLiabilitiesCurrent,4603285.000,2264587.000,2545714.000,1060218.000,1256425.000,
FurnitureAndFixturesGross,,111049.000,111049.000,125869.000,125869.000,
InterestPayableCurrent,,326781.000,367295.000,406918.000,447432.000,
InterestPayableCurrentAndNoncurrent,286268.000,0.000,,,0.000,
Liabilities,8618440.000,6542816.000,7413223.000,6151384.000,6158896.000,
LiabilitiesAndStockholdersEquity,521513.000,281212.000,422475.000,129339.000,79858.000,
LiabilitiesCurrent,5748252.000,5867343.000,6737750.000,5475911.000,5483423.000,
MachineryAndEquipmentGross,,276202.000,276202.000,276202.000,276202.000,
NetCapital,,-5673740.000,-6379749.000,-5403790.000,,
OperatingLossCarryforwards,,,,,20101659.000,
OtherAssetsCurrent,,11382.000,11382.000,11382.000,11382.000,
OtherAssetsNoncurrent,11382.000,0.000,0.000,0.000,0.000,
PreconfirmationPropertyAndEquipmentNet,7926.000,,,,,
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,
PrepaidExpenseAndOtherAssetsCurrent,45106.000,35758.000,28552.000,28501.000,9746.000,
PropertyPlantAndEquipmentNet,,5425.000,3008.000,16016.000,14204.000,
RetainedEarningsAccumulatedDeficit,-108975013.000,-107161649.000,-107876335.000,-106907632.000,-107007490.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,4705333.000,,,3065333.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,2237567.000,,,2449267.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,1.140,,,0.920,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,0.260,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,0.340,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,0.000,,,20985.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,3834267.000,,,5414267.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,1.210,,,0.800,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,0.000,,,3000.000,
StockholdersEquity,-8096927.000,-6261604.000,-6990748.000,-6022045.000,-6079038.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-8096927.000,-6261604.000,-6990748.000,-6022045.000,-6079038.000,
