,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-05-31
AccountsPayableCurrent,133521.000,119321.000,116290.000,74591.000,124277.000,118098.000,120064.000,163030.000,159517.000,146143.000,133697.000,160976.000,76642.000,82550.000,101252.000,55775.000,11990.000,13120.000,26812.000,9393.000,3029.000,19658.000,5268.000,1895264.000
AccountsPayableRelatedPartiesCurrent,,,,12220.000,12220.000,12220.000,12220.000,12220.000,12220.000,12220.000,11920.000,11920.000,0.000,0.000,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,,,854919.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,23750.000,,,,,,,,,,,36596.000
AccruedRoyaltiesCurrent,,,,,,25000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,46733.000,47081.000,47863.000,48645.000,51133.000,52381.000,53587.000,54794.000,56002.000,57208.000,58415.000,59621.000,27449.000,29521.000,9875.000,1118.000,1118.000,1118.000,,,,,,228485.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,25014.000,10489.000,31676.000,49827.000,,,,,,,,,,1559130.000
AdditionalPaidInCapital,13637564.000,13832104.000,14277622.000,15158159.000,16815620.000,16913769.000,17035270.000,17223316.000,18190549.000,18329773.000,18399173.000,19902926.000,20722646.000,20988916.000,21523313.000,22131846.000,22181534.000,22216021.000,22289521.000,22307796.000,22346781.000,22415667.000,22434658.000,2516545.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,519921.000
Assets,178256.000,164450.000,25812.000,226086.000,274930.000,34536.000,49227.000,21906.000,378718.000,357719.000,295174.000,200614.000,133465.000,22592.000,28712.000,22021.000,22482.000,27873.000,47253.000,31213.000,26560.000,69830.000,37441.000,5388831.000
AssetsCurrent,126725.000,113268.000,18756.000,22312.000,58644.000,16998.000,32895.000,6781.000,79002.000,345008.000,283670.000,190316.000,124382.000,1831.000,8720.000,8271.000,8732.000,14123.000,33503.000,17463.000,12810.000,56080.000,23691.000,4726853.000
Cash,7245.000,8604.000,11638.000,11480.000,23648.000,,,,,,,,,,8720.000,8271.000,8732.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,6293.000,24512.000,,519.000,3423.000,12235.000,,5676.000,1831.000,8720.000,8271.000,8732.000,14123.000,33503.000,17463.000,12810.000,54350.000,15358.000,1674166.000
CashFDICInsuredAmount,,,,,,250000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,12000.000,212000.000,212000.000,212000.000,212000.000,212000.000,222000.000,212000.000,212000.000,212000.000,212000.000,212000.000,200000.000,200000.000,200000.000,,,,,,,,,
CommonStockSharesAuthorized,99000000.000,99000000.000,99000000.000,99000000.000,99000000.000,299000000.000,299000000.000,299000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000,499000000.000
CommonStockSharesIssued,53115096.000,53874445.000,56503946.000,64401396.000,67091966.000,69169111.000,85944817.000,124012381.000,253470861.000,268465696.000,277098047.000,340924979.000,355923478.000,367274979.000,416538330.000,21608425.000,21920925.000,22058425.000,22308425.000,22462175.000,22489952.000,22717974.000,22751307.000,198917213.000
CommonStockSharesOutstanding,53115096.000,53874445.000,56503946.000,64401396.000,67091966.000,69169111.000,85944817.000,124012381.000,253470861.000,268465696.000,277098047.000,340924979.000,355923478.000,367274979.000,416538330.000,21608425.000,21920925.000,22058425.000,22308425.000,22462175.000,22489952.000,22717974.000,22751307.000,198917213.000
CommonStockValue,53113.000,53874.000,56503.000,,,,,,,,,,,,,,,,,,,,,198917.000
CommonStockValueOutstanding,,,,64402.000,67091.000,69168.000,85944.000,124012.000,253470.000,268464.000,277099.000,340923.000,355924.000,367274.000,416537.000,21608.000,21921.000,22058.000,22308.000,22462.000,22490.000,22718.000,22751.000,
ConstructionInProgressGross,,,,,,,,,,285799.000,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,,,8315.000,22328.000,66166.000,96767.000,99438.000,59319.000,27223.000,10356.000,,,,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,160000.000,,162150.000,90971.000,27223.000,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,,,,,,,0.080
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,2700.000,,,,2700.000,,,,2700.000,,,,2700.000,,,,2400.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,560700.000,,,,649700.000,,,,883800.000,,,,1788100.000,,,,209300.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,2000.000,,,,1900.000,,,,-1800.000,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,104400.000,,,,105900.000,,,,106100.000,,,,229600.000,,,,224500.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,,,,,233760.000,,,,30.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,5969900.000,,,,6250160.000,,,,6636430.000,,,,7679000.000,,,,6994200.000,,
DeferredTaxLiabilitiesDeferredExpense,,,,,,-4906000.000,,,,-5097800.000,,,,-5566400.000,,,,-5658600.000,,,,-6558000.000,,
DepositLiabilityCurrent,,,,,,,,,,,,59354.000,118708.000,,,,,,,,,,,
Deposits,,,,,,,,,,,,,,0.000,,,,,,,,,,
DepositsAssetsCurrent,,,,,,,,,,,237414.000,178060.000,118706.000,,,,,,,,,,,
