,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,196000.000,918000.000,1210000.000,26000.000,196000.000,457000.000,812000.000,1223000.000,1328000.000,251000.000,161000.000,2720000.000,3716000.000,11046000.000,12570000.000,14518000.000,5388000.000,6684000.000,3180000.000,14995000.000,24526000.000,9645000.000
AccountsPayableCurrent,1670000.000,803000.000,575000.000,708000.000,972000.000,865000.000,1076000.000,973000.000,612000.000,972000.000,687000.000,2935000.000,2412000.000,4113000.000,1474000.000,1494000.000,3661000.000,3039000.000,1843000.000,2367000.000,22883000.000,9618000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,,,,,,,,,19300000.000,
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,,,,,,4100000.000,4600000.000,2400000.000,14000000.000,23900000.000,9100000.000
AccruedIncomeTaxesCurrent,,,,,,,,,130000.000,5000.000,5000.000,0.000,0.000,,,,859000.000,,,,0.000,
AccruedLiabilitiesCurrent,1867000.000,1226000.000,1766000.000,2136000.000,1659000.000,2015000.000,2817000.000,3869000.000,2861000.000,2381000.000,2891000.000,4026000.000,9367000.000,9295000.000,5954000.000,8155000.000,8761000.000,11065000.000,19537000.000,37259000.000,14309000.000,17805000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2911000.000,3017000.000,3213000.000,3413000.000,2978000.000,3190000.000,3403000.000,3603000.000,3858000.000,4114000.000,4376000.000,4672000.000,4955000.000,5259000.000,5582000.000,6026000.000,6516000.000,7111000.000,4900000.000,5200000.000,5726000.000,6100000.000
AdditionalPaidInCapital,118043000.000,118909000.000,120651000.000,121492000.000,122514000.000,172469000.000,173909000.000,175024000.000,194038000.000,224941000.000,226876000.000,230308000.000,236838000.000,254966000.000,262055000.000,266454000.000,276610000.000,281368000.000,286300000.000,290772000.000,295535000.000,301573000.000
Assets,48379000.000,43447000.000,39136000.000,35008000.000,29429000.000,71655000.000,67013000.000,60887000.000,70557000.000,91743000.000,84670000.000,85877000.000,238062000.000,259127000.000,243250000.000,226819000.000,218542000.000,199923000.000,179449000.000,186344000.000,174747000.000,149622000.000
AssetsCurrent,42788000.000,37218000.000,32871000.000,28921000.000,23389000.000,65766000.000,61071000.000,54149000.000,63970000.000,85309000.000,78214000.000,78760000.000,230463000.000,251099000.000,234452000.000,217191000.000,208142000.000,189425000.000,172014000.000,179156000.000,167912000.000,143156000.000
CapitalLeaseObligationsCurrent,121000.000,123000.000,108000.000,82000.000,55000.000,,,,35000.000,,,,35000.000,36000.000,31000.000,22000.000,13000.000,84000.000,,,,
CapitalLeaseObligationsNoncurrent,94000.000,61000.000,56000.000,43000.000,38000.000,,,,46000.000,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,516000.000,,,,570000.000,,,,570000.000,,,,570000.000,,,,801000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,305000.000,,,,277000.000,,,,186000.000,,,,98000.000,,,,215000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,101000.000,,,,86000.000,,,,48000.000,,,,13000.000,,,,155000.000,
